A_ARTICLE_ID,PRODUCT_CODE,PROD_NAME,PRODUCT_TYPE_NO,PRODUCT_TYPE_NAME,PRODUCT_GROUP_NAME,GRAPHICAL_APPEARANCE_NO,GRAPHICAL_APPEARANCE_NAME,COLOUR_GROUP_CODE,COLOUR_GROUP_NAME,PERCEIVED_COLOUR_VALUE_ID,PERCEIVED_COLOUR_VALUE_NAME,PERCEIVED_COLOUR_MASTER_ID,PERCEIVED_COLOUR_MASTER_NAME,DEPARTMENT_NO,DEPARTMENT_NAME,INDEX_CODE,INDEX_NAME,INDEX_GROUP_NO,INDEX_GROUP_NAME,SECTION_NO,SECTION_NAME,GARMENT_GROUP_NO,GARMENT_GROUP_NAME,DETAIL_DESC
49907,695577,SB Daniel Knitted Fleece,262,Jacket,Garment Upper body,1010010,Melange,72,Blue,7,Medium,2,Blue,7852,Kids Boy Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Jacket knitted in soft, thermal fleece with a hood, zip down the front with a chin guard, side pockets and jersey trims around the hood, pockets, cuffs and hem. The jacket is made partly from recycled polyester."
25731,614460,CORN CLASSIC TEE,255,T-shirt,Garment Upper body,1010017,Stripe,31,Light Orange,3,Light,3,Orange,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,Striped T-shirt in cotton jersey.
84650,816586,Herbal hood TVP,308,Hoodie,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Boxy top in sweatshirt fabric made from a cotton blend with dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
98565,879943,Tootsie s/s jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short-sleeved jumpsuit in a crêpe weave with a V-neck and buttons at the top. Seam under the bust and at the waist and wide, straight, ankle-length legs. Unlined."
51980,700079,Orvar strap top,253,Vest top,Garment Upper body,1010001,All over pattern,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Top in a crinkled viscose weave with narrow shoulder straps and gathers at the top, both front and back."
88095,831453,TD Poplin,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8617,Shirt S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt in premium cotton poplin with a turn-down collar, French front and yoke at the back. Long sleeves with adjustable buttoning at the cuffs, and a rounded hem. Slim Fit – a fit with narrow shoulders and a tapered waist for a fitted silhouette."
36446,650768,Jonna fancy beanie,75,Hat/beanie,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,4,Pink,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Hat in a soft rib knit with faux fur pompoms on top.
9567,534021,Thelma,275,Skirt,Garment Lower body,1010025,Slub,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a sturdy, textured weave with fake welt pockets at the front and a concealed zip at the back. Lined."
8007,519588,Siri cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cardigan in a soft knit with dropped shoulders, long sleeves, front pockets and no buttons."
33991,640244,CORY CORD SKIRT,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,Short 5-pocket skirt in cotton corduroy with a zip fly and button.
6998,509668,Noah hood,252,Sweater,Garment Upper body,1010005,Colour blocking,42,Red,7,Medium,18,Red,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in printed, appliquéd sweatshirt fabric with a lined hood, long sleeves and ribbing at the cuffs and hem. Soft brushed inside."
64086,740412,Curtis hood,308,Hoodie,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,-1,Unknown,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,Track jacket in sturdy jersey with a mesh-lined drawstring hood and a zip down the front. Long raglan sleeves with narrow elastication at the cuffs and mesh-lined side pockets with a taped zip. Unlined.
83834,813538,Robban linen blazer,264,Blazer,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Gently fitted jacket in a soft linen and viscose weave with notch lapels and a concealed hook-and-eye fastening at the front. Jetted front pockets, 3/4-length sleeves with a draped effect at the cuffs, and a single back vent. Lined."
78611,794877,Shelly shield,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses."
43969,678696,IZZY TEE,255,T-shirt,Garment Upper body,1010010,Melange,53,Dark Pink,2,Medium Dusty,4,Pink,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Wide sports top in fast-drying functional fabric with a slightly wider neckline and short cap sleeves. Rounded and slightly longer at the back.
81526,805924,OSLO shorts,274,Shorts,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7655,Kids Boy Shorts,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1025,Shorts,"Shorts in a linen and cotton blend with concealed, adjustable elastication and a drawstring at the waist and a zip fly and press-stud. Diagonal front pockets, welt back pockets and a small fabric appliqué at the hem of one leg."
73020,770058,BENDELA LS,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in ribbed cotton jersey with a wide, round neckline, long sleeves and decorative buttons down the front."
67667,751793,Terry socks 3p,302,Socks,Socks & Tights,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with a fold-down shaft and soft terry inside. Sizes 3-9 with anti-slip protectors.
72157,766833,3 pk  Sport Pride,302,Socks,Socks & Tights,1010014,Placement print,10,White,3,Light,9,White,7188,Socks Bin,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,"Socks in a soft, fine-knit cotton blend. Ribbed shaft with an intarsia motif and elasticated tops."
3514,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
28095,621920,Gina Shorts,274,Shorts,Garment Lower body,1010001,All over pattern,80,Other Turquoise,5,Bright,7,Turquoise,8717,Young Girl Trouser,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1009,Trousers,"Short shorts in an airy weave with elastication and a bow at the waist, side pockets and straight legs with slits at the hems."
47632,689317,Liverpool collarless shirt,259,Shirt,Garment Upper body,1010010,Melange,71,Light Blue,1,Dusty Light,2,Blue,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Shirt in a cotton weave with a grandad collar, buttons down the front and a fake jetted pocket at the top. Long sleeves with a tab and button and buttoned cuffs."
87900,830366,JOHANNA 2-p tights,272,Trousers,Garment Lower body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Two pairs of leggings in soft, patterned organic cotton jersey with bow appliqués at the hems."
12895,555318,JACKET BASIC 79,262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Jacket in washed stretch denim with a collar, press-studs down the front, flap chest pockets with a press-stud and buttoned cuffs."
23791,607032,Call me swimsuit,57,Swimsuit,Swimwear,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined one-shoulder swimsuit with decorative rings and a cut-out section at one side.
26115,615977,Tess capri pants,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,"3/4-length trousers in a slightly stretchy weave with a fake fly, fake welt back pockets and tapered legs with a short slit at the hems. Wide ribbing at the waist for best fit."
28275,622480,REBECCA POINTELLE,253,Vest top,Garment Upper body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Pointelle vest tops in soft cotton jersey with a scalloped trim around the neckline and armholes, and a small satin bow at the front."
51603,699296,Dixie crossbag,66,Bag,Accessories,1010016,Solid,92,Green,2,Medium Dusty,19,Green,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small shoulder bag in imitation suede with a metal chain and imitation suede shoulder strap and flap with a braided detail and concealed magnetic fastener. Two compartments. Lined. Size 5x13x21 cm.
2281,400296,Culotte,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,-1,Unknown,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, calf-length jeans in washed denim with a high waist and straight legs with raw-edge, frayed hems."
63704,739679,Beck LS Top,254,Top,Garment Upper body,1010015,Sequin,61,Light Purple,1,Dusty Light,4,Pink,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,Long-sleeved top in soft cotton jersey with a sequin motif on the front and a rounded hem. Slightly longer at the back.
14038,561303,MAXIMUS sweatpant BB,272,Trousers,Garment Lower body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Joggers in airy, lightweight jersey made from an organic cotton blend with an elasticated drawstring waist, pockets in the side seams and ribbed hems."
46436,685816,Ronny R-Neck,255,T-shirt,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,7,Turquoise,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,Round-necked T-shirt in soft cotton jersey.
40928,666046,Cappucino soft bra,306,Bra,Underwear,1010020,Contrast,43,Dark Red,4,Dark,18,Red,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace with mesh-lined, triangular cups that give the bust a natural shape and provide light support. Narrow adjustable shoulder straps and a racer back. Front fastening."
97775,875896,Juliet knitted dress,265,Dress,Garment Full body,1010026,Other structure,9,Black,4,Dark,5,Black,1648,Knitwear,A,Ladieswear,1,Ladieswear,18,Womens Trend,1003,Knitwear,"Short, crocheted dress in a soft cotton blend with a stand-up collar and double flounces at the front that continue over the shoulders. Cut-out back section with a button at the back of the neck and buttons at the back. Seam at the waist and a gently flared skirt. V-neck underdress in jersey with adjustable shoulder straps."
31504,632362,verona tank,253,Vest top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,Vest top in jersey crêpe with scalloped edges.
26804,618264,PQ Sandy phone case,78,Other accessories,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hard plastic smartphone case covered in leather on one side. Fits iPhone 6/6s/7/8.
90162,841793,Pascal Top,253,Vest top,Garment Upper body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Sleeveless blouse in woven fabric with a small stand-up collar, gathers at the shoulders and a yoke with a pleat at the back. Two concealed buttons at the top, and a rounded hem."
47326,688570,Josephine Piled HT SG,94,Sneakers,Shoes,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Hi-tops in imitation leather with a lightly padded edge and tongue, elasticated lacing at the front and an adjustable hook and loop tab. Soft pile linings and insoles and rubber soles."
41258,667914,Christmas Shirt,259,Shirt,Garment Upper body,1010001,All over pattern,72,Blue,1,Dusty Light,2,Blue,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,"Shirt in a patterned cotton weave with a turn-down collar, classic front and yoke at the back. Open chest pocket, long sleeves with buttoned cuffs, and a rounded hem."
88006,831062,DIV Luve sweater,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,4,Dark,11,Beige,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Jumper in loose-knit tape yarn with a slightly wider neckline, dropped shoulders and long sleeves with sewn-in turn-ups. Rounded hem. Longer at the back."
104445,923128,FF Hannah dress,265,Dress,Garment Full body,1010021,Lace,11,Off White,1,Dusty Light,9,White,3090,Campaigns,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1023,Special Offers,"Short, A-line dress in recycled polyester lace with a stand-up collar and an opening at the back with buttons at the back of the neck. Long, wide puff sleeves, and wide, organza-lined cuffs with pearly plastic buttons. Seam at the hips and a flared skirt. Unlined."
86095,822319,Flirty Santa Cruz necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Short metal necklace with different-shaped pendants in plastic and metal. Adjustable length 38.5-46.5 cm.
18220,578182,Spets,275,Skirt,Garment Lower body,1010021,Lace,19,Greenish Khaki,4,Dark,20,Khaki green,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,Knee-length lace skirt with transparent lower sections and a zip in the side. Lined at the top.
25273,612075,Barza trousers,272,Trousers,Garment Lower body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Trousers in soft viscose jersey with a regular, elasticated waist, low crotch, side pockets and tapered legs."
92763,855080,Frida push up seamless,306,Bra,Underwear,1010016,Solid,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra designed with the minimum number of seams for a seamless, comfortable feel against the skin. Padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back."
46400,685814,RICHIE HOOD,308,Hoodie,Garment Upper body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Hoodie in sweatshirt fabric made from a cotton blend. Relaxed fit with a lined, drawstring hood, long sleeves, kangaroo pocket and ribbing at the cuffs and hem. Soft brushed inside."
93520,858517,Basic tights 5-p,304,Underwear Tights,Socks & Tights,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,"Tights in a soft, fine-knit cotton blend with an elasticated waist."
30732,629758,Granny Tie Tanga,59,Swimwear bottom,Swimwear,1010017,Stripe,71,Light Blue,3,Light,2,Blue,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides, overlocked frilled edges and a gathered seam at the back."
52590,701695,SKI MITTEN LONG.,71,Gloves,Accessories,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,4212,Kids Boy Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Ski mittens in windproof, water-repellent, functional fabric with folded seams, elastication at the wrists and top and reflective details. Plastic hook-and-eye fastening to keep the gloves together. Thinsulate™ lining. The mittens have a water-repellent coating without fluorocarbons."
52093,700664,Ting,93,Slippers,Shoes,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Soft slippers in imitation suede with a fold-down shaft that has a hook and loop fastening at the back. Faux fur linings and insoles and soft soles with anti-slip protectors.
5880,500771,FLORIDA tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,8,Dark Grey,4,Dark,-1,Unknown,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Running tights in fast-drying functional fabric with wide ribbing with a concealed drawstring at the waist. Zipped key pocket at the back and reflective details.
62031,734940,JACK AOP,259,Shirt,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,5783,Shirt,F,Menswear,3,Menswear,55,Contemporary Street,1011,Shirts,"Straight-cut, short-sleeved shirt in a patterned cotton weave. Relaxed fit with a turn-down collar, classic front and rounded hem with slits in the sides."
97025,872618,Britney rib 2p shorts (J),296,Pyjama bottom,Nightwear,1010001,All over pattern,9,Black,4,Dark,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Pyjama shorts in soft, ribbed jersey with an elasticated waist and overlocked hems."
