SRC,DST
TSHP06194,TSHP05307
TSHP06194,TSHP07223
TSHP06194,TSHP06720
TSHP06194,TSHP02592
TSHP06194,TSHP06854
TSHP06194,TSHP04845
TSHP06194,TSHP03402
TSHP06935,TSHP02466
TSHP06935,TSHP02901
TSHP06935,TSHP05853
TSHP06935,TSHP01183
TSHP06935,TSHP05827
TSHP06935,TSHP03912
TSHP06935,TSHP07032
TSHP06935,TSHP04499
TSHP06935,TSHP03837
TSHP06935,TSHP03037
TSHP04387,TSHP05584
TSHP04387,TSHP03855
TSHP04387,TSHP02409
TSHP04387,TSHP00571
TSHP04387,TSHP05188
TSHP04387,TSHP00451
TSHP04387,TSHP05448
TSHP04387,TSHP00524
TSHP04387,TSHP06722
TSHP04387,TSHP01968
TSHP00682,TSHP04789
TSHP00682,TSHP06419
TSHP00682,TSHP02247
TSHP00682,TSHP03967
TSHP00682,TSHP04588
TSHP00682,TSHP06828
TSHP00682,TSHP07420
TSHP00682,TSHP00529
TSHP00682,TSHP01309
TSHP00682,TSHP06963
TSHP00653,TSHP04247
TSHP00653,TSHP06063
TSHP00653,TSHP01206
TSHP00653,TSHP07031
TSHP00653,TSHP05742
TSHP00653,TSHP00087
TSHP00653,TSHP01533
TSHP00653,TSHP04723
TSHP00653,TSHP02711
TSHP00653,TSHP02124
TSHP01182,TSHP07088
TSHP01182,TSHP04012
TSHP01182,TSHP06096
TSHP01182,TSHP06304
TSHP01182,TSHP01543
TSHP01182,TSHP00988
TSHP07047,TSHP04299
TSHP07047,TSHP02267
TSHP07047,TSHP01142
TSHP07047,TSHP05924
TSHP07047,TSHP02765
TSHP07047,TSHP05650
TSHP07047,TSHP01205
TSHP07047,TSHP04057
TSHP07047,TSHP02420
TSHP07047,TSHP01453
TSHP05686,TSHP05881
TSHP05686,TSHP00509
TSHP05686,TSHP05978
TSHP05686,TSHP02896
TSHP05686,TSHP00109
TSHP05686,TSHP02992
TSHP05686,TSHP02802
TSHP05686,TSHP02526
TSHP05686,TSHP06900
TSHP05686,TSHP00848
TSHP00217,TSHP00923
TSHP00217,TSHP01306
TSHP00217,TSHP01243
TSHP00217,TSHP03838
TSHP00217,TSHP01494
TSHP00217,TSHP03459
TSHP00217,TSHP00301
TSHP00217,TSHP06429
TSHP00217,TSHP07048
TSHP00217,TSHP02575
TSHP05991,TSHP02399
TSHP05991,TSHP07319
TSHP05991,TSHP02710
TSHP05991,TSHP01924
TSHP05991,TSHP06423
TSHP05991,TSHP05250
TSHP05991,TSHP03303
TSHP05991,TSHP03457
TSHP05991,TSHP04341
TSHP05991,TSHP02548
TSHP06949,TSHP06604
TSHP06949,TSHP02825
TSHP06949,TSHP00377
TSHP06949,TSHP01449
TSHP06949,TSHP01709
TSHP06949,TSHP02975
TSHP06949,TSHP07427
TSHP06949,TSHP02312
TSHP06949,TSHP06108
TSHP06949,TSHP01290
TSHP05971,TSHP04501
TSHP05971,TSHP01730
TSHP05971,TSHP06369
TSHP05971,TSHP03114
TSHP05971,TSHP02212
TSHP05971,TSHP04146
TSHP05971,TSHP02985
TSHP05971,TSHP00470
TSHP05971,TSHP03812
TSHP05971,TSHP05266
TSHP04950,TSHP03904
TSHP04950,TSHP02404
TSHP04950,TSHP05714
TSHP04950,TSHP06699
TSHP04950,TSHP04650
TSHP04950,TSHP01763
TSHP04950,TSHP00549
TSHP04950,TSHP03241
TSHP04950,TSHP05254
TSHP04950,TSHP01217
TSHP01598,TSHP02329
TSHP01598,TSHP03562
TSHP01598,TSHP04993
TSHP01598,TSHP03439
TSHP01598,TSHP00291
TSHP01598,TSHP02241
TSHP01598,TSHP04481
TSHP01598,TSHP05428
TSHP01598,TSHP04462
TSHP01598,TSHP07348
TSHP00331,TSHP05665
TSHP00331,TSHP06628
TSHP00331,TSHP03949
TSHP00331,TSHP04826
TSHP00331,TSHP05023
TSHP00331,TSHP03951
TSHP00331,TSHP06829
TSHP00331,TSHP00709
TSHP00331,TSHP03935
TSHP00331,TSHP06654
TSHP01997,TSHP06905
TSHP01997,TSHP06496
TSHP01997,TSHP01576
TSHP01997,TSHP05789
TSHP01997,TSHP03081
TSHP01997,TSHP04578
TSHP01997,TSHP03196
TSHP01997,TSHP01166
TSHP01997,TSHP02087
TSHP01997,TSHP02594
TSHP04904,TSHP06183
TSHP04904,TSHP01456
TSHP04904,TSHP04035
TSHP04904,TSHP01659
TSHP04904,TSHP00603
TSHP04904,TSHP04438
TSHP04904,TSHP07065
TSHP04904,TSHP05033
TSHP04904,TSHP00475
TSHP04904,TSHP06091
TSHP00585,TSHP02821
TSHP00585,TSHP02057
TSHP00585,TSHP03214
TSHP00585,TSHP00581
TSHP00585,TSHP02139
TSHP00585,TSHP05949
TSHP00585,TSHP00562
TSHP00585,TSHP02061
TSHP00585,TSHP02447
TSHP00585,TSHP06146
TSHP03480,TSHP07349
TSHP03480,TSHP04404
TSHP03480,TSHP06840
TSHP03480,TSHP05762
TSHP03480,TSHP04587
TSHP03480,TSHP06994
TSHP03480,TSHP04032
TSHP03480,TSHP05367
TSHP03480,TSHP00965
TSHP03480,TSHP00466
TSHP01822,TSHP07343
TSHP01822,TSHP01055
TSHP01822,TSHP02059
TSHP01822,TSHP03716
TSHP01822,TSHP03821
TSHP01822,TSHP03609
TSHP01822,TSHP00695
TSHP01822,TSHP06401
TSHP01822,TSHP01415
TSHP01822,TSHP06641
TSHP02655,TSHP02448
TSHP02655,TSHP04860
TSHP02655,TSHP03015
TSHP02655,TSHP01138
TSHP02655,TSHP02677
TSHP02655,TSHP03847
TSHP02655,TSHP01765
TSHP02655,TSHP00932
TSHP02655,TSHP02658
TSHP02655,TSHP01497
TSHP00895,TSHP04462
TSHP00895,TSHP00201
TSHP00895,TSHP05113
TSHP00895,TSHP06713
TSHP00895,TSHP03683
TSHP00895,TSHP00765
TSHP00895,TSHP03721
TSHP00895,TSHP06975
TSHP00895,TSHP06838
TSHP00895,TSHP00266
TSHP05883,TSHP06800
TSHP05883,TSHP04895
TSHP05883,TSHP01388
TSHP05883,TSHP01688
TSHP05883,TSHP05124
TSHP05883,TSHP05532
TSHP05883,TSHP04843
TSHP05883,TSHP04562
TSHP05883,TSHP03922
TSHP05883,TSHP03163
TSHP02967,TSHP04476
TSHP02967,TSHP02315
TSHP02967,TSHP00800
TSHP02967,TSHP03275
TSHP02967,TSHP02235
TSHP02967,TSHP01442
TSHP02967,TSHP00121
TSHP02967,TSHP02124
TSHP02967,TSHP04452
TSHP02967,TSHP03432
TSHP00843,TSHP05367
TSHP00843,TSHP00689
TSHP00843,TSHP04249
TSHP00843,TSHP01497
TSHP00843,TSHP01765
TSHP00843,TSHP01187
TSHP00843,TSHP06975
TSHP00843,TSHP01270
TSHP00843,TSHP03858
TSHP00843,TSHP05349
TSHP02121,TSHP05496
TSHP02121,TSHP04006
TSHP02121,TSHP04242
TSHP02121,TSHP03144
TSHP02121,TSHP03006
TSHP02121,TSHP06926
TSHP02121,TSHP00354
TSHP02121,TSHP03500
TSHP02121,TSHP00177
TSHP02121,TSHP00710
TSHP05874,TSHP03579
TSHP05874,TSHP04488
TSHP05874,TSHP01739
TSHP05874,TSHP03119
TSHP05874,TSHP05429
TSHP05874,TSHP04793
TSHP05874,TSHP03468
TSHP05874,TSHP04611
TSHP05874,TSHP01820
TSHP05874,TSHP01156
TSHP02424,TSHP07239
TSHP02424,TSHP05589
TSHP02424,TSHP01947
TSHP02424,TSHP03479
TSHP02424,TSHP02618
TSHP02424,TSHP06349
TSHP02424,TSHP00662
TSHP02424,TSHP00860
TSHP02424,TSHP00399
TSHP02424,TSHP00965
TSHP03835,TSHP05959
TSHP03835,TSHP06065
TSHP03835,TSHP01061
TSHP03835,TSHP00250
TSHP03835,TSHP00141
TSHP03835,TSHP03391
TSHP03835,TSHP02108
TSHP03835,TSHP04966
TSHP03835,TSHP02720
TSHP03835,TSHP01535
TSHP07387,TSHP00706
TSHP07387,TSHP02566
TSHP07387,TSHP03736
TSHP07387,TSHP01572
TSHP07387,TSHP03899
TSHP07387,TSHP02720
TSHP00146,TSHP04635
TSHP00146,TSHP06224
TSHP00146,TSHP01220
TSHP00146,TSHP06953
TSHP00146,TSHP04369
TSHP00146,TSHP00141
TSHP00146,TSHP00278
TSHP00146,TSHP04696
TSHP00146,TSHP00631
TSHP00146,TSHP05182
TSHP02173,TSHP02635
TSHP02173,TSHP01078
TSHP02173,TSHP03578
TSHP02173,TSHP05635
TSHP02173,TSHP02262
TSHP02173,TSHP03755
TSHP02173,TSHP05491
TSHP02173,TSHP00231
TSHP02173,TSHP04654
TSHP02173,TSHP06679
TSHP02670,TSHP02346
TSHP02670,TSHP00496
TSHP02670,TSHP02168
TSHP02670,TSHP05586
TSHP02670,TSHP03450
TSHP02670,TSHP01188
TSHP02670,TSHP05667
TSHP02670,TSHP02044
TSHP02670,TSHP04966
TSHP02670,TSHP04461
TSHP06724,TSHP02314
TSHP06724,TSHP02422
TSHP06724,TSHP01487
TSHP06724,TSHP03806
TSHP06724,TSHP07426
TSHP06724,TSHP00792
TSHP06724,TSHP02613
TSHP06724,TSHP06397
TSHP06724,TSHP01467
TSHP06724,TSHP05217
TSHP04482,TSHP03265
TSHP04482,TSHP06949
TSHP04482,TSHP07248
TSHP04482,TSHP02315
TSHP04482,TSHP03269
TSHP04482,TSHP00921
TSHP04482,TSHP07035
TSHP04482,TSHP02609
TSHP04482,TSHP03384
TSHP04482,TSHP06947
TSHP04494,TSHP05301
TSHP04494,TSHP05843
TSHP04494,TSHP06355
TSHP04494,TSHP06364
TSHP04494,TSHP06988
TSHP04494,TSHP04127
TSHP04494,TSHP02044
TSHP04494,TSHP04966
TSHP04494,TSHP00726
TSHP04494,TSHP05975
TSHP04820,TSHP03537
TSHP04820,TSHP07377
TSHP04820,TSHP06159
TSHP04820,TSHP05056
TSHP04820,TSHP06792
TSHP04820,TSHP05700
TSHP04820,TSHP07176
TSHP04820,TSHP02188
TSHP04820,TSHP04383
TSHP04820,TSHP03485
TSHP05939,TSHP07461
TSHP05939,TSHP05000
TSHP05939,TSHP03984
TSHP05939,TSHP03174
TSHP05939,TSHP00147
TSHP05939,TSHP05998
TSHP05939,TSHP05494
TSHP05939,TSHP01124
TSHP05939,TSHP01655
TSHP05939,TSHP07293
TSHP04960,TSHP06210
TSHP04960,TSHP04827
TSHP04960,TSHP07456
TSHP04960,TSHP05810
TSHP04960,TSHP00606
TSHP04960,TSHP00472
TSHP05456,TSHP05094
TSHP05456,TSHP07265
TSHP05456,TSHP03518
TSHP05456,TSHP03775
TSHP05456,TSHP01606
TSHP05456,TSHP04981
TSHP05456,TSHP02876
TSHP05456,TSHP01690
TSHP05456,TSHP00791
TSHP05456,TSHP05064
TSHP01227,TSHP03022
TSHP01227,TSHP02073
TSHP01227,TSHP07475
TSHP01227,TSHP01582
TSHP01227,TSHP02085
TSHP01227,TSHP06215
TSHP01227,TSHP01063
TSHP01227,TSHP04154
TSHP01227,TSHP00107
TSHP01227,TSHP06721
TSHP06906,TSHP03042
TSHP06906,TSHP00807
TSHP06906,TSHP05302
TSHP06906,TSHP05658
TSHP06906,TSHP05891
TSHP06906,TSHP01990
TSHP06906,TSHP06412
TSHP06906,TSHP05064
TSHP06906,TSHP06155
TSHP06906,TSHP02594
TSHP00552,TSHP03531
TSHP00552,TSHP00839
TSHP00552,TSHP06784
TSHP00552,TSHP05777
TSHP00552,TSHP04605
TSHP00552,TSHP07098
TSHP00552,TSHP03645
TSHP00552,TSHP01732
TSHP00552,TSHP01836
TSHP00552,TSHP06659
TSHP02151,TSHP01942
TSHP02151,TSHP02551
TSHP02151,TSHP04760
TSHP02151,TSHP01774
TSHP02151,TSHP01526
TSHP02151,TSHP05893
TSHP02151,TSHP07259
TSHP02151,TSHP00163
TSHP02151,TSHP02271
TSHP02151,TSHP06016
TSHP06804,TSHP03359
TSHP06804,TSHP01754
TSHP06804,TSHP05111
TSHP06804,TSHP04238
TSHP06804,TSHP02761
TSHP06804,TSHP00250
TSHP06804,TSHP04453
TSHP06804,TSHP07303
TSHP06804,TSHP03724
TSHP06804,TSHP05439
TSHP04013,TSHP02926
TSHP04013,TSHP06984
TSHP04013,TSHP04434
TSHP04013,TSHP06930
TSHP04013,TSHP00632
TSHP04013,TSHP04319
TSHP04013,TSHP03899
TSHP04013,TSHP07166
TSHP04013,TSHP00825
TSHP04013,TSHP05120
TSHP02697,TSHP07115
TSHP02697,TSHP06636
TSHP02697,TSHP06493
TSHP02697,TSHP05495
TSHP02697,TSHP04268
TSHP02697,TSHP03021
TSHP02697,TSHP00704
TSHP02697,TSHP04183
TSHP02697,TSHP01804
TSHP02697,TSHP01274
TSHP05245,TSHP01690
TSHP05245,TSHP00547
TSHP05245,TSHP01595
TSHP05245,TSHP04966
TSHP05245,TSHP04374
TSHP05245,TSHP06792
TSHP05245,TSHP06260
TSHP05245,TSHP00101
TSHP05245,TSHP07488
TSHP05245,TSHP06274
TSHP06306,TSHP04516
TSHP06306,TSHP06909
TSHP06306,TSHP02916
TSHP06306,TSHP03031
TSHP06306,TSHP01376
TSHP06306,TSHP04576
TSHP06306,TSHP02696
TSHP06306,TSHP05929
TSHP06306,TSHP04284
TSHP06306,TSHP01059
TSHP06784,TSHP05727
TSHP06784,TSHP04001
TSHP06784,TSHP03859
TSHP06784,TSHP05078
TSHP06784,TSHP03818
TSHP06784,TSHP06427
TSHP06784,TSHP01032
TSHP06784,TSHP02375
TSHP06784,TSHP07413
TSHP06784,TSHP00903
TSHP01794,TSHP01190
TSHP01794,TSHP05147
TSHP01794,TSHP01555
TSHP01794,TSHP00348
TSHP01794,TSHP03748
TSHP01794,TSHP00435
TSHP01794,TSHP01595
TSHP01794,TSHP03105
TSHP01794,TSHP04790
TSHP01794,TSHP03837
TSHP04098,TSHP06805
TSHP04098,TSHP00829
TSHP04098,TSHP00290
TSHP04098,TSHP06826
TSHP04098,TSHP01645
TSHP04098,TSHP00455
TSHP06332,TSHP00587
TSHP06332,TSHP03839
TSHP06332,TSHP03023
TSHP06332,TSHP07407
TSHP06332,TSHP07066
TSHP06332,TSHP07057
TSHP06332,TSHP06599
TSHP06332,TSHP00577
TSHP06332,TSHP05448
TSHP06332,TSHP02585
TSHP07335,TSHP06399
TSHP07335,TSHP03593
TSHP07335,TSHP01340
TSHP07335,TSHP00819
TSHP07335,TSHP04909
TSHP07335,TSHP03533
TSHP03938,TSHP01079
TSHP03938,TSHP04043
TSHP03938,TSHP05093
TSHP03938,TSHP02538
TSHP03938,TSHP01153
TSHP03938,TSHP05332
TSHP03938,TSHP04350
TSHP03938,TSHP03146
TSHP03938,TSHP01274
TSHP03938,TSHP00290
TSHP04218,TSHP04122
TSHP04218,TSHP06261
TSHP04218,TSHP06771
TSHP04218,TSHP02871
TSHP04218,TSHP03100
TSHP04218,TSHP04072
TSHP04218,TSHP02407
TSHP04218,TSHP00071
TSHP04218,TSHP00709
TSHP04218,TSHP05850
TSHP04931,TSHP01197
TSHP04931,TSHP02602
TSHP04931,TSHP03027
TSHP04931,TSHP01999
TSHP04931,TSHP03707
TSHP04931,TSHP00806
TSHP04931,TSHP02627
TSHP04931,TSHP04186
TSHP04931,TSHP06110
TSHP04931,TSHP05492
TSHP01507,TSHP06892
TSHP01507,TSHP07030
TSHP01507,TSHP05639
TSHP01507,TSHP00481
TSHP01507,TSHP01209
TSHP01507,TSHP05180
TSHP01507,TSHP01572
TSHP01507,TSHP05814
TSHP01507,TSHP01959
TSHP01507,TSHP05022
TSHP07298,TSHP00075
TSHP07298,TSHP04706
TSHP07298,TSHP01663
TSHP07298,TSHP04955
TSHP07298,TSHP00976
TSHP07298,TSHP04806
TSHP01487,TSHP01331
TSHP01487,TSHP01812
TSHP01487,TSHP06287
TSHP01487,TSHP06466
TSHP01487,TSHP03577
TSHP01487,TSHP02983
TSHP01487,TSHP03559
TSHP01487,TSHP02911
TSHP01487,TSHP02658
TSHP01487,TSHP03171
TSHP00308,TSHP03165
TSHP00308,TSHP06719
TSHP00308,TSHP04389
TSHP00308,TSHP05183
TSHP00308,TSHP03430
TSHP00308,TSHP01244
TSHP00308,TSHP05154
TSHP00308,TSHP03204
TSHP00308,TSHP02450
TSHP00308,TSHP00636
TSHP02071,TSHP00641
TSHP02071,TSHP02838
TSHP02071,TSHP03806
TSHP02071,TSHP02909
TSHP02071,TSHP02943
TSHP02071,TSHP05989
TSHP02071,TSHP04608
TSHP02071,TSHP05189
TSHP02071,TSHP00284
TSHP02071,TSHP00233
TSHP03710,TSHP06830
TSHP03710,TSHP06754
TSHP03710,TSHP05778
TSHP03710,TSHP05306
TSHP03710,TSHP07436
TSHP03710,TSHP04437
TSHP01842,TSHP07303
TSHP01842,TSHP06160
TSHP01842,TSHP01262
TSHP01842,TSHP06652
TSHP01842,TSHP04410
TSHP01842,TSHP00335
TSHP06259,TSHP03749
TSHP06259,TSHP01841
TSHP06259,TSHP05128
TSHP06259,TSHP02951
TSHP06259,TSHP05901
TSHP06259,TSHP03516
TSHP01044,TSHP05117
TSHP01044,TSHP01781
TSHP01044,TSHP04997
TSHP01044,TSHP01517
TSHP01044,TSHP06472
TSHP01044,TSHP07380
TSHP01044,TSHP04082
TSHP01044,TSHP02156
TSHP01044,TSHP01527
TSHP01044,TSHP05996
TSHP00115,TSHP00921
TSHP00115,TSHP00025
TSHP00115,TSHP06172
TSHP00115,TSHP00494
TSHP00115,TSHP05471
TSHP00115,TSHP01518
TSHP00115,TSHP03082
TSHP00115,TSHP00649
TSHP00115,TSHP02575
TSHP00115,TSHP01963
TSHP06252,TSHP06446
TSHP06252,TSHP01833
TSHP06252,TSHP04806
TSHP06252,TSHP05524
TSHP06252,TSHP00424
TSHP06252,TSHP02652
TSHP00503,TSHP07459
TSHP00503,TSHP00743
TSHP00503,TSHP00177
TSHP00503,TSHP03640
TSHP00503,TSHP02450
TSHP00503,TSHP01040
TSHP00503,TSHP04339
TSHP00503,TSHP05424
TSHP00503,TSHP05069
TSHP00503,TSHP06768
TSHP00178,TSHP06459
TSHP00178,TSHP03849
TSHP00178,TSHP01524
TSHP00178,TSHP04253
TSHP00178,TSHP06100
TSHP00178,TSHP00559
TSHP00178,TSHP03522
TSHP00178,TSHP01218
TSHP00178,TSHP06990
TSHP00178,TSHP07272
TSHP07178,TSHP07455
TSHP07178,TSHP01458
TSHP07178,TSHP01528
TSHP07178,TSHP06723
TSHP07178,TSHP03416
TSHP07178,TSHP06069
TSHP07178,TSHP04183
TSHP07178,TSHP05152
TSHP07178,TSHP05017
TSHP07178,TSHP07371
TSHP06315,TSHP05360
TSHP06315,TSHP05549
TSHP06315,TSHP07077
TSHP06315,TSHP06388
TSHP06315,TSHP07174
TSHP06315,TSHP02206
TSHP06315,TSHP02162
TSHP06315,TSHP04644
TSHP06315,TSHP06323
TSHP06315,TSHP06322
TSHP00706,TSHP05439
TSHP00706,TSHP05804
TSHP00706,TSHP07141
TSHP00706,TSHP02520
TSHP00706,TSHP04983
TSHP00706,TSHP00399
TSHP00742,TSHP01648
TSHP00742,TSHP03390
TSHP00742,TSHP06295
TSHP00742,TSHP01755
TSHP00742,TSHP00787
TSHP00742,TSHP06851
TSHP00742,TSHP01793
TSHP00742,TSHP00424
TSHP00742,TSHP03254
TSHP00742,TSHP01240
TSHP06756,TSHP00687
TSHP06756,TSHP00676
TSHP06756,TSHP00091
TSHP06756,TSHP04432
TSHP06756,TSHP03434
TSHP06756,TSHP00028
TSHP06756,TSHP07493
TSHP06756,TSHP03555
TSHP06756,TSHP03818
TSHP06756,TSHP00809
TSHP02905,TSHP04607
TSHP02905,TSHP00191
TSHP02905,TSHP04493
TSHP02905,TSHP00560
TSHP02905,TSHP03656
TSHP02905,TSHP02309
TSHP02905,TSHP03014
TSHP02905,TSHP03068
TSHP02905,TSHP06722
TSHP02905,TSHP01221
TSHP06817,TSHP05627
TSHP06817,TSHP06161
TSHP06817,TSHP04251
TSHP06817,TSHP05961
TSHP06817,TSHP00525
TSHP06817,TSHP01112
TSHP06817,TSHP02787
TSHP06817,TSHP01632
TSHP06817,TSHP04191
TSHP06817,TSHP00209
TSHP06930,TSHP06378
TSHP06930,TSHP03600
TSHP06930,TSHP01056
TSHP06930,TSHP06434
TSHP06930,TSHP07217
TSHP06930,TSHP05358
TSHP06930,TSHP03112
TSHP06930,TSHP03143
TSHP06930,TSHP04611
TSHP06930,TSHP02281
TSHP07201,TSHP06758
TSHP07201,TSHP01144
TSHP07201,TSHP04197
TSHP07201,TSHP01553
TSHP07201,TSHP03884
TSHP07201,TSHP06371
TSHP07201,TSHP00120
TSHP07201,TSHP04324
TSHP07201,TSHP07136
TSHP07201,TSHP02711
TSHP04517,TSHP06664
TSHP04517,TSHP02387
TSHP04517,TSHP06814
TSHP04517,TSHP06245
TSHP04517,TSHP05527
TSHP04517,TSHP05783
TSHP02416,TSHP07419
TSHP02416,TSHP05473
TSHP02416,TSHP03655
TSHP02416,TSHP02863
TSHP02416,TSHP04819
TSHP02416,TSHP00605
TSHP02416,TSHP04644
TSHP02416,TSHP01691
TSHP02416,TSHP06875
TSHP02416,TSHP02407
TSHP06692,TSHP06264
TSHP06692,TSHP05934
TSHP06692,TSHP02866
TSHP06692,TSHP02266
TSHP06692,TSHP05840
TSHP06692,TSHP03541
TSHP06692,TSHP00709
TSHP06692,TSHP00471
TSHP06692,TSHP06206
TSHP06692,TSHP06654
TSHP03690,TSHP07041
TSHP03690,TSHP00760
TSHP03690,TSHP03748
TSHP03690,TSHP06137
TSHP03690,TSHP06691
TSHP03690,TSHP01606
TSHP03690,TSHP01765
TSHP03690,TSHP06412
TSHP03690,TSHP03521
TSHP03690,TSHP06698
TSHP01501,TSHP03501
TSHP01501,TSHP03890
TSHP01501,TSHP03623
TSHP01501,TSHP05453
TSHP01501,TSHP05881
TSHP01501,TSHP05115
TSHP01501,TSHP00658
TSHP01501,TSHP02748
TSHP01501,TSHP03353
TSHP01501,TSHP07384
TSHP06755,TSHP00532
TSHP06755,TSHP00230
TSHP06755,TSHP07243
TSHP06755,TSHP02403
TSHP06755,TSHP05958
TSHP06755,TSHP03615
TSHP06755,TSHP04191
TSHP06755,TSHP07093
TSHP06755,TSHP05484
TSHP06755,TSHP06898
TSHP03422,TSHP02971
TSHP03422,TSHP03080
TSHP03422,TSHP05191
TSHP03422,TSHP00431
TSHP03422,TSHP05767
TSHP03422,TSHP02833
TSHP03422,TSHP06540
TSHP03422,TSHP04790
TSHP03422,TSHP06856
TSHP03422,TSHP01266
TSHP01602,TSHP05252
TSHP01602,TSHP06212
TSHP01602,TSHP06212
TSHP01602,TSHP04289
TSHP01602,TSHP04016
TSHP01602,TSHP00784
TSHP01602,TSHP06862
TSHP01602,TSHP02755
TSHP01602,TSHP02328
TSHP01602,TSHP04893
TSHP05806,TSHP05245
TSHP05806,TSHP06103
TSHP05806,TSHP05105
TSHP05806,TSHP02200
TSHP05806,TSHP07110
TSHP05806,TSHP05555
TSHP05806,TSHP06612
TSHP05806,TSHP07202
TSHP05806,TSHP03417
TSHP05806,TSHP02548
TSHP04610,TSHP04786
TSHP04610,TSHP07181
TSHP04610,TSHP04201
TSHP04610,TSHP03895
TSHP04610,TSHP05627
TSHP04610,TSHP02098
TSHP04610,TSHP06765
TSHP04610,TSHP01978
TSHP04610,TSHP07304
TSHP04610,TSHP04285
TSHP01337,TSHP01039
TSHP01337,TSHP06294
TSHP01337,TSHP00079
TSHP01337,TSHP06242
TSHP01337,TSHP00643
TSHP01337,TSHP00685
TSHP01337,TSHP06084
TSHP01337,TSHP00469
TSHP01337,TSHP03356
TSHP01337,TSHP02676
TSHP07016,TSHP07017
TSHP07016,TSHP06321
TSHP07016,TSHP01405
TSHP07016,TSHP01683
TSHP07016,TSHP03415
TSHP07016,TSHP06035
TSHP07016,TSHP07022
TSHP07016,TSHP02200
TSHP07016,TSHP06175
TSHP07016,TSHP00148
TSHP04193,TSHP01063
TSHP04193,TSHP02023
TSHP04193,TSHP07325
TSHP04193,TSHP00455
TSHP04193,TSHP04543
TSHP04193,TSHP02166
TSHP04602,TSHP00316
TSHP04602,TSHP05721
TSHP04602,TSHP03576
TSHP04602,TSHP02167
TSHP04602,TSHP05360
TSHP04602,TSHP06667
TSHP04602,TSHP03841
TSHP04602,TSHP00956
TSHP04602,TSHP01283
TSHP04602,TSHP03661
TSHP05700,TSHP01497
TSHP05700,TSHP01186
TSHP05700,TSHP02215
TSHP05700,TSHP06373
TSHP05700,TSHP02142
TSHP05700,TSHP00150
TSHP05700,TSHP06668
TSHP05700,TSHP02334
TSHP05700,TSHP00661
TSHP05700,TSHP00415
TSHP07328,TSHP06261
TSHP07328,TSHP01570
TSHP07328,TSHP06627
TSHP07328,TSHP01140
TSHP07328,TSHP06936
TSHP07328,TSHP07344
TSHP07328,TSHP01896
TSHP07328,TSHP06196
TSHP07328,TSHP03932
TSHP07328,TSHP07034
TSHP05695,TSHP07044
TSHP05695,TSHP07012
TSHP05695,TSHP03179
TSHP05695,TSHP06440
TSHP05695,TSHP02603
TSHP05695,TSHP02807
TSHP05695,TSHP00895
TSHP05695,TSHP03177
TSHP05695,TSHP02506
TSHP05695,TSHP02222
TSHP06765,TSHP01846
TSHP06765,TSHP00789
TSHP06765,TSHP02493
TSHP06765,TSHP03732
TSHP06765,TSHP06870
TSHP06765,TSHP06870
TSHP02859,TSHP05517
TSHP02859,TSHP04179
TSHP02859,TSHP04756
TSHP02859,TSHP02756
TSHP02859,TSHP00348
TSHP02859,TSHP04265
TSHP02859,TSHP04032
TSHP02859,TSHP03435
TSHP02859,TSHP01002
TSHP02859,TSHP05673
TSHP05054,TSHP06967
TSHP05054,TSHP01418
TSHP05054,TSHP07292
TSHP05054,TSHP03160
TSHP05054,TSHP04273
TSHP05054,TSHP03976
TSHP05054,TSHP00241
TSHP05054,TSHP06060
TSHP05054,TSHP05667
TSHP05054,TSHP05734
TSHP04574,TSHP05720
TSHP04574,TSHP06202
TSHP04574,TSHP02039
TSHP04574,TSHP06202
TSHP04574,TSHP05087
TSHP04574,TSHP02781
TSHP04574,TSHP00006
TSHP04574,TSHP04973
TSHP04574,TSHP00836
TSHP04574,TSHP05284
TSHP03818,TSHP05544
TSHP03818,TSHP02667
TSHP03818,TSHP01271
TSHP03818,TSHP02295
TSHP03818,TSHP01557
TSHP03818,TSHP07339
TSHP03818,TSHP05173
TSHP03818,TSHP05388
TSHP03818,TSHP01902
TSHP03818,TSHP00609
TSHP04227,TSHP04236
TSHP04227,TSHP07206
TSHP04227,TSHP00895
TSHP04227,TSHP06229
TSHP04227,TSHP06229
TSHP04227,TSHP04481
TSHP04227,TSHP05972
TSHP04227,TSHP04911
TSHP04227,TSHP05804
TSHP04227,TSHP04461
TSHP02374,TSHP01211
TSHP02374,TSHP05039
TSHP02374,TSHP00018
TSHP02374,TSHP06164
TSHP02374,TSHP04690
TSHP02374,TSHP06157
TSHP02374,TSHP02182
TSHP02374,TSHP06412
TSHP02374,TSHP03279
TSHP02374,TSHP03495
TSHP02213,TSHP01102
TSHP02213,TSHP01823
TSHP02213,TSHP04982
TSHP02213,TSHP06224
TSHP02213,TSHP07171
TSHP02213,TSHP04584
TSHP02213,TSHP07028
TSHP02213,TSHP07082
TSHP02213,TSHP02847
TSHP02213,TSHP00103
TSHP06763,TSHP03567
TSHP06763,TSHP02157
TSHP06763,TSHP01750
TSHP06763,TSHP07414
TSHP06763,TSHP01706
TSHP06763,TSHP00450
TSHP06763,TSHP01630
TSHP06763,TSHP03641
TSHP06763,TSHP02115
TSHP06763,TSHP00931
TSHP03444,TSHP06882
TSHP03444,TSHP06265
TSHP03444,TSHP03157
TSHP03444,TSHP01254
TSHP03444,TSHP03040
TSHP03444,TSHP00330
TSHP03444,TSHP01230
TSHP03444,TSHP05017
