metric_id,metric_date,lab,active_training_runs,gpu_hours_consumed,tokens_trained,eval_runs_launched,inference_qps,model_release_events,paper_submissions,funding_announced_usd,prev_day_growth,prev_week_growth,growth_7d_mean,training_intensity_growth_rate
781,2025-09-18,Anthropic Research,54,99392.48,949237071528.0,16,1142.66,1,0,0.0,0.10027,0.10044,0.09881,0.09914
782,2025-09-18,Cohere Inference,11,13343.52,97558132806.0,3,2886.01,0,0,0.0,0.03163,0.02351,0.03011,0.03396
783,2025-09-18,OpenAI Pretrain,66,104483.98,1356837748852.0,22,1352.06,0,0,0.0,0.11602,0.12022,0.11891,0.12236
784,2025-09-18,Stability Open,4,5302.11,32818336798.0,0,22.41,0,1,0.0,-0.02523,-0.04107,-0.02939,-0.02316
785,2025-09-18,Together AI Multi-Lab,14,16915.9,101062239146.0,2,1453.76,0,0,0.0,0.05038,0.03937,0.03897,0.03278
786,2025-09-18,xAI Internal,56,101872.99,961134083083.0,15,1321.97,0,0,0.0,0.07716,0.07528,0.07738,0.07905
787,2025-09-19,Anthropic Research,55,103635.09,1148363257086.0,16,1220.06,0,0,0.0,0.09914,0.09298,0.09941,0.09713
788,2025-09-19,Cohere Inference,10,12620.91,79187175447.0,3,2623.87,0,0,0.0,0.03396,0.03029,0.03021,0.03099
789,2025-09-19,OpenAI Pretrain,64,125756.75,1291494504676.0,23,1464.41,0,0,0.0,0.12236,0.12084,0.11784,0.11332
790,2025-09-19,Stability Open,4,4863.46,40012193964.0,2,23.03,0,0,0.0,-0.02316,-0.03999,-0.02767,-0.02791
791,2025-09-19,Together AI Multi-Lab,14,17740.15,121594357527.0,3,1483.2,0,0,0.0,0.03278,0.0377,0.03972,0.04289
792,2025-09-19,xAI Internal,52,98221.79,1102084084405.0,16,1120.66,0,0,0.0,0.07905,0.07599,0.07857,0.08435
793,2025-09-20,Anthropic Research,52,97874.66,1049734081069.0,14,1111.92,0,0,0.0,0.09713,0.10795,0.099,0.10511
794,2025-09-20,Cohere Inference,10,11348.36,85638509209.0,1,2422.71,0,0,0.0,0.03099,0.02776,0.02995,0.0259
795,2025-09-20,OpenAI Pretrain,60,113081.51,1319808000749.0,18,1327.47,0,0,0.0,0.11332,0.12261,0.11827,0.12567
796,2025-09-20,Stability Open,4,5136.56,34096877790.0,0,24.47,0,1,0.0,-0.02791,-0.03239,-0.02644,-0.02382
797,2025-09-20,Together AI Multi-Lab,14,16768.92,108176978851.0,3,1392.1,0,0,0.0,0.04289,0.03812,0.03961,0.03735
798,2025-09-20,xAI Internal,54,102080.01,1082345086016.0,17,1260.55,0,0,0.0,0.08435,0.07063,0.07969,0.07846
799,2025-09-21,Anthropic Research,56,104935.26,1087825443860.0,16,1300.77,0,0,0.0,0.10511,0.09264,0.10012,0.10047
800,2025-09-21,Cohere Inference,10,12166.93,100065775476.0,2,2405.71,0,0,0.0,0.0259,0.02666,0.03103,0.03427
801,2025-09-21,OpenAI Pretrain,65,128202.06,1347080148561.0,20,1501.48,0,0,0.0,0.12567,0.12425,0.11757,0.11935
802,2025-09-21,Stability Open,4,4742.29,29188269865.0,0,22.27,0,0,0.0,-0.02382,-0.02432,-0.02812,-0.03608
803,2025-09-21,Together AI Multi-Lab,14,18099.11,133678727228.0,5,1446.95,0,0,0.0,0.03735,0.03417,0.04014,0.0379
804,2025-09-21,xAI Internal,57,99474.74,1226650873423.0,16,1303.39,0,0,0.0,0.07846,0.07592,0.08143,0.08811
805,2025-09-22,Anthropic Research,57,111492.63,1075453152418.0,15,1400.82,0,0,0.0,0.10047,0.10368,0.09939,0.0986
806,2025-09-22,Cohere Inference,10,12982.81,91332355232.0,3,2941.23,0,0,0.0,0.03427,0.02948,0.03239,0.03899
807,2025-09-22,OpenAI Pretrain,64,121346.04,1373279209101.0,20,1357.89,0,0,0.0,0.11935,0.11552,0.11578,0.10296
808,2025-09-22,Stability Open,4,5546.0,36406123191.0,0,24.29,0,0,0.0,-0.03608,-0.03417,-0.02754,-0.0301
809,2025-09-22,Together AI Multi-Lab,16,17126.96,127316484411.0,4,1480.98,0,0,0.0,0.0379,0.03878,0.03939,0.03353
810,2025-09-22,xAI Internal,53,102895.73,1011764398516.0,16,1088.18,0,0,0.0,0.08811,0.08082,0.08022,0.07235
811,2025-09-23,Anthropic Research,56,111780.36,1032587746636.0,16,1269.46,0,0,0.0,0.0986,0.09503,0.10045,0.10245
812,2025-09-23,Cohere Inference,11,12941.52,87528292484.0,2,2627.01,0,0,0.0,0.03899,0.031,0.03106,0.02168
813,2025-09-23,OpenAI Pretrain,67,128679.18,1279117350789.0,22,1470.32,0,0,0.0,0.10296,0.11077,0.1172,0.12075
814,2025-09-23,Stability Open,5,5419.48,43798369862.0,0,22.8,0,0,0.0,-0.0301,-0.0265,-0.02635,-0.01818
815,2025-09-23,Together AI Multi-Lab,15,16910.45,107997698081.0,2,1367.52,0,0,0.0,0.03353,0.04089,0.03858,0.03522
816,2025-09-23,xAI Internal,53,100685.74,1009031393963.0,14,1328.64,0,0,0.0,0.07235,0.08208,0.08068,0.0853
817,2025-09-24,Anthropic Research,57,107153.66,1147977150701.0,17,1341.24,0,0,0.0,0.10245,0.10027,0.10039,0.09986
818,2025-09-24,Cohere Inference,10,11866.29,83837031224.0,2,2469.73,0,0,0.0,0.02168,0.03163,0.03021,0.02566
819,2025-09-24,OpenAI Pretrain,64,124361.18,1283909400356.0,20,1670.75,0,0,0.0,0.12075,0.11602,0.11734,0.117
820,2025-09-24,Stability Open,5,6393.53,40713601479.0,2,26.89,0,0,0.0,-0.01818,-0.02523,-0.02728,-0.03174
821,2025-09-24,Together AI Multi-Lab,16,20732.95,121209656179.0,5,1584.79,0,0,0.0,0.03522,0.05038,0.03842,0.04929
822,2025-09-24,xAI Internal,56,106493.03,1046001616890.0,16,1232.04,0,0,0.0,0.0853,0.07716,0.08108,0.07996
823,2025-09-25,Anthropic Research,59,121919.53,1128311849151.0,18,1402.13,0,0,0.0,0.09986,0.09914,0.09995,0.09601
824,2025-09-25,Cohere Inference,10,12252.42,81551671904.0,1,2495.61,0,0,0.0,0.02566,0.03396,0.0293,0.02764
825,2025-09-25,OpenAI Pretrain,62,106929.77,1133172561218.0,18,1385.35,0,0,0.0,0.117,0.12236,0.11799,0.12687
826,2025-09-25,Stability Open,4,5404.03,35502780023.0,1,23.63,0,1,0.0,-0.03174,-0.02316,-0.02673,-0.01931
827,2025-09-25,Together AI Multi-Lab,15,19178.86,123563659960.0,4,1440.13,0,0,0.0,0.04929,0.03278,0.03962,0.04117
828,2025-09-25,xAI Internal,53,92593.37,991568421139.0,15,1158.71,0,0,0.0,0.07996,0.07905,0.08066,0.07609
829,2025-09-26,Anthropic Research,59,111146.55,1240359098655.0,18,1416.88,0,0,0.0,0.09601,0.09713,0.09984,0.0964
830,2025-09-26,Cohere Inference,10,11585.42,88761409703.0,2,2648.71,1,0,0.0,0.02764,0.03099,0.02897,0.02865
831,2025-09-26,OpenAI Pretrain,64,120322.53,1241935319983.0,20,1355.91,0,0,0.0,0.12687,0.11332,0.11839,0.11612
832,2025-09-26,Stability Open,4,5010.62,35416829179.0,0,23.42,0,0,0.0,-0.01931,-0.02791,-0.02547,-0.01907
833,2025-09-26,Together AI Multi-Lab,15,18211.75,123805281007.0,3,1484.45,0,0,0.0,0.04117,0.04289,0.03903,0.03874
834,2025-09-26,xAI Internal,53,97890.7,1139117635147.0,16,1191.06,0,0,0.0,0.07609,0.08435,0.08042,0.08265
835,2025-09-27,Anthropic Research,59,105092.22,1253560562869.0,17,1333.6,0,0,0.0,0.0964,0.10511,0.09927,0.10112
836,2025-09-27,Cohere Inference,10,13336.72,74225150395.0,1,2371.82,0,0,0.0,0.02865,0.0259,0.03099,0.04007
837,2025-09-27,OpenAI Pretrain,63,115259.17,1136153375790.0,20,1511.39,0,0,0.0,0.11612,0.12567,0.11718,0.11719
838,2025-09-27,Stability Open,4,5366.34,34891553301.0,2,22.21,0,0,0.0,-0.01907,-0.02382,-0.02639,-0.03024
839,2025-09-27,Together AI Multi-Lab,15,18176.19,136592842075.0,4,1577.32,0,0,0.0,0.03874,0.03735,0.03886,0.03618
840,2025-09-27,xAI Internal,53,97024.53,1003456348232.0,15,1231.19,0,0,0.0,0.08265,0.07846,0.08112,0.08336
841,2025-09-28,Anthropic Research,62,117520.75,1163186168096.0,19,1325.27,0,0,0.0,0.10112,0.10047,0.10014,0.10651
842,2025-09-28,Cohere Inference,11,13431.48,98498082693.0,3,2623.75,0,0,0.0,0.04007,0.03427,0.02886,0.01932
843,2025-09-28,OpenAI Pretrain,61,124727.62,1255126846652.0,19,1439.84,0,0,0.0,0.11719,0.11935,0.11758,0.12219
844,2025-09-28,Stability Open,4,5326.16,31090158728.0,1,23.59,0,0,0.0,-0.03024,-0.03608,-0.02509,-0.02699
845,2025-09-28,Together AI Multi-Lab,16,18369.17,140732253515.0,3,1486.28,0,0,0.0,0.03618,0.0379,0.03921,0.04035
846,2025-09-28,xAI Internal,54,103852.8,1049348937515.0,18,1239.42,0,0,0.0,0.08336,0.08811,0.08127,0.08919
847,2025-09-29,Anthropic Research,62,120500.93,1356525489802.0,22,1259.61,0,0,0.0,0.10651,0.0986,0.10012,0.0985
848,2025-09-29,Cohere Inference,11,13259.44,93736357827.0,4,2738.46,0,0,0.0,0.01932,0.03899,0.02819,0.03433
849,2025-09-29,OpenAI Pretrain,63,116583.8,1149846098334.0,19,1408.81,0,0,0.0,0.12219,0.10296,0.11974,0.11804
850,2025-09-29,Stability Open,4,5475.92,37888874881.0,1,25.15,0,0,0.0,-0.02699,-0.0301,-0.02497,-0.02929
851,2025-09-29,Together AI Multi-Lab,15,18575.62,116677121275.0,4,1597.46,0,0,0.0,0.04035,0.03353,0.04002,0.03921
852,2025-09-29,xAI Internal,54,94028.4,1022013769165.0,15,1261.27,0,0,0.0,0.08919,0.07235,0.08217,0.07866
853,2025-09-30,Anthropic Research,61,116135.21,1222774521390.0,19,1412.42,0,0,0.0,0.0985,0.10245,0.09844,0.09069
854,2025-09-30,Cohere Inference,12,13585.1,104266773454.0,4,3195.36,0,0,0.0,0.03433,0.02168,0.02968,0.03207
855,2025-09-30,OpenAI Pretrain,63,112207.47,1285677975238.0,19,1356.17,0,1,0.0,0.11804,0.12075,0.11861,0.11287
856,2025-09-30,Stability Open,4,5072.36,33284265238.0,2,25.64,0,0,0.0,-0.02929,-0.01818,-0.02715,-0.03338
857,2025-09-30,Together AI Multi-Lab,16,19687.27,120110371250.0,3,1509.18,0,0,0.0,0.03921,0.03522,0.0415,0.04553
858,2025-09-30,xAI Internal,53,97218.27,1248077342520.0,17,1170.82,0,0,0.0,0.07866,0.0853,0.08179,0.08265
859,2025-10-01,Anthropic Research,63,108310.59,1266973419058.0,19,1383.61,0,0,97187903.2,0.09069,0.09986,0.09775,0.095
860,2025-10-01,Cohere Inference,11,13059.34,95467741789.0,3,2735.82,0,0,0.0,0.03207,0.02566,0.03074,0.03308
861,2025-10-01,OpenAI Pretrain,66,121108.86,1309107539057.0,20,1601.18,0,0,107878693.05,0.11287,0.117,0.11901,0.11982
862,2025-10-01,Stability Open,4,5299.44,35235885708.0,0,22.06,0,0,0.0,-0.03338,-0.03174,-0.02615,-0.02476
863,2025-10-01,Together AI Multi-Lab,17,20941.46,137887871842.0,1,1722.22,0,0,44146289.84,0.04553,0.04929,0.04036,0.04132
864,2025-10-01,xAI Internal,55,97495.01,1120593841373.0,15,1282.57,0,0,92214106.93,0.08265,0.07996,0.0823,0.08347
865,2025-10-02,Anthropic Research,68,128226.29,1179813734703.0,20,1526.81,0,0,0.0,0.095,0.09601,0.09838,0.10045
866,2025-10-02,Cohere Inference,13,15687.09,114662801709.0,2,2918.19,0,0,0.0,0.03308,0.02764,0.03235,0.03895
867,2025-10-02,OpenAI Pretrain,72,141306.65,1495467904970.0,20,1528.09,0,0,0.0,0.11982,0.12687,0.11897,0.12658
868,2025-10-02,Stability Open,5,5660.14,39852377379.0,0,27.15,0,0,0.0,-0.02476,-0.01931,-0.02779,-0.03077
869,2025-10-02,Together AI Multi-Lab,17,21812.46,142584847651.0,3,1795.27,0,0,100863799.04,0.04132,0.04117,0.03964,0.03612
870,2025-10-02,xAI Internal,58,118444.3,1243097210199.0,16,1143.2,0,0,178687388.15,0.08347,0.07609,0.08352,0.08467
871,2025-10-03,Anthropic Research,72,141424.8,1401697248288.0,21,1652.36,0,0,0.0,0.10045,0.0964,0.09982,0.10646
872,2025-10-03,Cohere Inference,14,16433.1,106236825395.0,4,3184.98,0,0,0.0,0.03895,0.02865,0.03367,0.0379
873,2025-10-03,OpenAI Pretrain,75,149848.64,1398086895422.0,23,1634.14,0,0,0.0,0.12658,0.11612,0.12097,0.13009
874,2025-10-03,Stability Open,5,6228.48,41015536740.0,0,26.45,0,0,74486215.79,-0.03077,-0.01907,-0.03003,-0.03475
875,2025-10-03,Together AI Multi-Lab,17,19438.07,142442682856.0,3,1680.55,0,0,0.0,0.03612,0.03874,0.03945,0.03747
876,2025-10-03,xAI Internal,60,111525.36,1197645833412.0,19,1375.69,0,0,169868070.28,0.08467,0.08265,0.08112,0.06585
877,2025-10-04,Anthropic Research,75,134011.27,1495636416270.0,22,1671.06,0,0,0.0,0.10646,0.10112,0.09972,0.10043
878,2025-10-04,Cohere Inference,14,16800.6,120888577349.0,4,3660.01,0,0,0.0,0.0379,0.04007,0.03264,0.03286
879,2025-10-04,OpenAI Pretrain,76,159315.32,1532872138221.0,23,1572.56,0,0,0.0,0.13009,0.11719,0.1222,0.12579
880,2025-10-04,Stability Open,5,5951.58,45621633563.0,1,24.51,0,0,0.0,-0.03475,-0.03024,-0.02937,-0.02568
881,2025-10-04,Together AI Multi-Lab,18,21193.7,145355663065.0,3,1623.32,0,0,117871531.49,0.03747,0.03618,0.04008,0.04056
882,2025-10-04,xAI Internal,62,117456.59,1255293816403.0,18,1354.0,0,0,0.0,0.06585,0.08336,0.08132,0.08474
883,2025-10-05,Anthropic Research,69,123099.86,1412250241806.0,21,1617.47,0,0,357955694.98,0.10043,0.10651,0.09787,0.09357
884,2025-10-05,Cohere Inference,14,17437.15,118374802125.0,2,3475.13,0,0,188860796.56,0.03286,0.01932,0.03438,0.03145
885,2025-10-05,OpenAI Pretrain,77,141700.84,1533859679995.0,23,1813.08,0,0,0.0,0.12579,0.12219,0.12172,0.11883
886,2025-10-05,Stability Open,5,6790.87,39370338873.0,2,30.33,0,0,106947060.73,-0.02568,-0.02699,-0.03056,-0.03531
887,2025-10-05,Together AI Multi-Lab,18,22632.67,142609062338.0,2,1927.35,0,0,0.0,0.04056,0.04035,0.04079,0.04534
888,2025-10-05,xAI Internal,60,109749.49,1217618382082.0,17,1369.92,0,0,0.0,0.08474,0.08919,0.07988,0.07912
889,2025-10-06,Anthropic Research,71,126275.12,1308945071016.0,21,1580.06,0,0,0.0,0.09357,0.0985,0.09709,0.09303
890,2025-10-06,Cohere Inference,14,15922.1,128868670549.0,2,3419.95,0,0,0.0,0.03145,0.03433,0.03337,0.02727
891,2025-10-06,OpenAI Pretrain,75,151752.8,1700106192017.0,24,1680.5,0,0,0.0,0.11883,0.11804,0.12232,0.12227
892,2025-10-06,Stability Open,5,5543.24,40251485006.0,3,24.12,0,0,0.0,-0.03531,-0.02929,-0.03124,-0.03404
893,2025-10-06,Together AI Multi-Lab,18,22287.48,161211973862.0,3,1797.07,0,0,0.0,0.04534,0.03921,0.04108,0.04125
894,2025-10-06,xAI Internal,60,112044.37,1256336535687.0,20,1385.24,0,0,0.0,0.07912,0.07866,0.07967,0.07721
895,2025-10-07,Anthropic Research,67,128625.71,1280883859134.0,19,1439.12,0,0,0.0,0.09303,0.09069,0.0989,0.10338
896,2025-10-07,Cohere Inference,13,16953.89,108329303803.0,2,3272.83,0,0,0.0,0.02727,0.03207,0.03391,0.03586
897,2025-10-07,OpenAI Pretrain,71,131782.1,1412885729548.0,22,1773.48,0,0,0.0,0.12227,0.11287,0.12432,0.12683
898,2025-10-07,Stability Open,4,5628.05,37642576997.0,0,28.92,0,0,0.0,-0.03404,-0.03338,-0.03005,-0.02503
899,2025-10-07,Together AI Multi-Lab,16,18248.46,148111691248.0,4,1636.58,0,0,40765162.32,0.04125,0.04553,0.04057,0.04194
900,2025-10-07,xAI Internal,57,112060.14,1005899545224.0,16,1243.48,0,0,0.0,0.07721,0.08265,0.079,0.07792
901,2025-10-08,Anthropic Research,60,118202.67,1099628705469.0,18,1368.68,0,0,76894358.99,0.10338,0.095,0.09972,0.10069
902,2025-10-08,Cohere Inference,13,15385.11,100049901394.0,2,2839.07,0,0,0.0,0.03586,0.03308,0.03282,0.02545
903,2025-10-08,OpenAI Pretrain,73,138739.14,1523887343960.0,22,1700.33,0,0,0.0,0.12683,0.11982,0.12413,0.11853
904,2025-10-08,Stability Open,5,5468.4,33144475683.0,1,22.65,0,0,9555222.73,-0.02503,-0.02476,-0.03115,-0.03246
905,2025-10-08,Together AI Multi-Lab,16,18877.06,125163595645.0,0,1540.02,0,0,0.0,0.04194,0.04132,0.04165,0.04884
906,2025-10-08,xAI Internal,55,99548.77,1088505760775.0,16,1042.23,0,0,0.0,0.07792,0.08347,0.07761,0.07373
907,2025-10-09,Anthropic Research,65,124462.6,1368283198098.0,20,1439.96,0,0,56687325.14,0.10069,0.10045,0.1001,0.10316
908,2025-10-09,Cohere Inference,13,15175.65,104339276900.0,4,3395.44,0,0,0.0,0.02545,0.03895,0.03122,0.02773
909,2025-10-09,OpenAI Pretrain,72,147394.19,1723389606474.0,21,1506.47,0,0,193940770.52,0.11853,0.12658,0.12331,0.12086
910,2025-10-09,Stability Open,4,5475.13,34472525260.0,2,23.17,0,0,0.0,-0.03246,-0.03077,-0.03054,-0.02648
911,2025-10-09,Together AI Multi-Lab,17,20734.49,143872635648.0,5,1714.06,0,0,0.0,0.04884,0.03612,0.04369,0.05045
912,2025-10-09,xAI Internal,55,93097.02,1014981527392.0,17,1229.09,0,0,54372499.82,0.07373,0.08467,0.07762,0.08478
913,2025-10-10,Anthropic Research,69,130152.64,1083680619872.0,19,1727.63,0,0,0.0,0.10316,0.10646,0.09997,0.10552
914,2025-10-10,Cohere Inference,14,16980.53,127256954513.0,4,3656.54,0,0,115925051.3,0.02773,0.0379,0.03114,0.03736
915,2025-10-10,OpenAI Pretrain,77,139299.98,1512825332156.0,23,1566.93,0,0,164362906.8,0.12086,0.13009,0.12231,0.12306
916,2025-10-10,Stability Open,5,5922.82,39269064669.0,2,25.56,0,0,0.0,-0.02648,-0.03475,-0.02981,-0.02966
917,2025-10-10,Together AI Multi-Lab,18,22254.59,135259101919.0,5,1726.28,0,0,0.0,0.05045,0.03747,0.04302,0.03279
918,2025-10-10,xAI Internal,60,115459.54,1322000148975.0,18,1449.94,0,0,320328565.3,0.08478,0.06585,0.08005,0.08286
919,2025-10-11,Anthropic Research,70,135186.66,1445490850264.0,22,1802.58,0,0,240328446.95,0.10552,0.10043,0.10077,0.10601
920,2025-10-11,Cohere Inference,15,17655.77,133679745432.0,3,3269.52,0,0,87653478.65,0.03736,0.03286,0.03101,0.03193
921,2025-10-11,OpenAI Pretrain,76,132264.46,1594603367151.0,20,1840.31,0,0,190719366.74,0.12306,0.12579,0.12377,0.13604
922,2025-10-11,Stability Open,5,5672.09,37052763053.0,2,27.79,0,0,48530877.97,-0.02966,-0.02568,-0.03005,-0.0274
923,2025-10-11,Together AI Multi-Lab,18,19962.08,151822116854.0,4,1951.81,0,0,152614537.18,0.03279,0.04056,0.04274,0.03859
924,2025-10-11,xAI Internal,62,122044.49,1230447974531.0,19,1432.51,1,0,0.0,0.08286,0.08474,0.07932,0.07959
925,2025-10-12,Anthropic Research,70,139804.16,1500678391813.0,24,1513.97,0,0,0.0,0.10601,0.09357,0.09971,0.08619
926,2025-10-12,Cohere Inference,16,19515.91,134284990780.0,3,3947.71,1,0,58622877.27,0.03193,0.03145,0.03028,0.02635
927,2025-10-12,OpenAI Pretrain,77,149395.23,1345084352918.0,24,1711.01,0,0,0.0,0.13604,0.11883,0.12483,0.12621
928,2025-10-12,Stability Open,5,6547.52,43081859220.0,2,32.85,0,0,0.0,-0.0274,-0.03531,-0.02993,-0.03441
929,2025-10-12,Together AI Multi-Lab,19,23702.62,161767570199.0,5,1922.71,0,0,112230404.04,0.03859,0.04534,0.04313,0.04804
930,2025-10-12,xAI Internal,66,120479.09,1270797805039.0,18,1474.74,0,0,0.0,0.07959,0.07912,0.07952,0.08054
931,2025-10-13,Anthropic Research,69,132369.35,1338472932045.0,23,1560.88,1,0,0.0,0.08619,0.09303,0.10075,0.10028
932,2025-10-13,Cohere Inference,15,18068.14,136672553657.0,4,3690.68,0,0,95112506.13,0.02635,0.02727,0.03018,0.0266
933,2025-10-13,OpenAI Pretrain,79,137930.76,1758879405859.0,24,1983.75,0,0,341649276.25,0.12621,0.12227,0.12559,0.12763
934,2025-10-13,Stability Open,6,6138.25,51008812177.0,0,34.32,0,0,0.0,-0.03441,-0.03404,-0.0296,-0.03173
935,2025-10-13,Together AI Multi-Lab,18,22959.55,160045330357.0,6,1913.55,0,0,0.0,0.04804,0.04125,0.04267,0.03806
936,2025-10-13,xAI Internal,64,124911.56,1385534562453.0,20,1582.29,0,0,0.0,0.08054,0.07721,0.08104,0.08785
937,2025-10-14,Anthropic Research,68,130394.73,1338296147082.0,21,1742.59,0,0,0.0,0.10028,0.10338,0.10027,0.10006
938,2025-10-14,Cohere Inference,15,18127.83,112522915982.0,4,3448.83,0,0,66127994.87,0.0266,0.03586,0.02896,0.02727
939,2025-10-14,OpenAI Pretrain,78,147223.7,1534884477322.0,23,1888.33,0,0,0.0,0.12763,0.12683,0.12362,0.11299
940,2025-10-14,Stability Open,5,5741.14,40256785432.0,1,25.41,0,0,0.0,-0.03173,-0.02503,-0.0293,-0.02297
941,2025-10-14,Together AI Multi-Lab,18,23609.79,154556821549.0,3,1827.3,0,0,86879942.21,0.03806,0.04194,0.04016,0.02433
942,2025-10-14,xAI Internal,63,129466.36,1313158944393.0,19,1298.21,0,0,0.0,0.08785,0.07792,0.08167,0.08236
943,2025-10-15,Anthropic Research,61,118042.16,1036712410085.0,20,1394.87,0,0,88436068.16,0.10006,0.10069,0.10015,0.09983
944,2025-10-15,Cohere Inference,13,16112.77,102091968727.0,2,3439.44,0,0,0.0,0.02727,0.02545,0.02974,0.03092
945,2025-10-15,OpenAI Pretrain,73,147367.96,1441214599887.0,23,1400.48,0,0,163969437.79,0.11299,0.11853,0.12347,0.11752
946,2025-10-15,Stability Open,5,6239.19,36962847476.0,1,27.85,0,1,0.0,-0.02297,-0.03246,-0.0276,-0.02055
947,2025-10-15,Together AI Multi-Lab,18,21141.7,157407454485.0,5,1930.98,0,0,26501505.92,0.02433,0.04884,0.03988,0.0469
948,2025-10-15,xAI Internal,59,115991.27,956671186694.0,18,1425.67,0,0,0.0,0.08236,0.07373,0.08257,0.08001
949,2025-10-16,Anthropic Research,62,117179.55,1485760100452.0,20,1488.4,0,0,0.0,0.09983,0.10316,0.09956,0.09906
950,2025-10-16,Cohere Inference,13,16800.96,106013364316.0,2,2688.84,0,0,0.0,0.03092,0.02773,0.02924,0.02422
951,2025-10-16,OpenAI Pretrain,68,133448.56,1383853201344.0,20,1442.05,0,0,0.0,0.11752,0.12086,0.12236,0.11309
952,2025-10-16,Stability Open,5,5898.18,36683077242.0,0,26.42,0,0,0.0,-0.02055,-0.02648,-0.027,-0.02225
953,2025-10-16,Together AI Multi-Lab,18,21706.86,134919451269.0,6,1786.37,0,0,0.0,0.0469,0.05045,0.03664,0.02778
954,2025-10-16,xAI Internal,58,109386.75,1103068821969.0,17,1225.25,0,0,0.0,0.08001,0.08478,0.08149,0.0772
955,2025-10-17,Anthropic Research,65,115481.01,1278588935571.0,19,1587.65,0,0,0.0,0.09906,0.10552,0.09892,0.10099
956,2025-10-17,Cohere Inference,12,14432.78,103632178228.0,3,3137.42,0,0,0.0,0.02422,0.03736,0.02792,0.02818
957,2025-10-17,OpenAI Pretrain,72,134116.83,1521162516587.0,22,1324.61,0,0,0.0,0.11309,0.12306,0.12222,0.12205
958,2025-10-17,Stability Open,5,6047.28,29891320621.0,0,23.29,0,0,0.0,-0.02225,-0.02966,-0.02619,-0.02399
959,2025-10-17,Together AI Multi-Lab,17,20577.81,145562898708.0,5,1580.89,0,0,0.0,0.02778,0.03279,0.03818,0.04353
960,2025-10-17,xAI Internal,57,110133.89,1208424213514.0,16,1189.46,0,0,0.0,0.0772,0.08286,0.08224,0.0881
961,2025-10-18,Anthropic Research,62,103595.54,1253683367132.0,19,1497.0,0,0,0.0,0.10099,0.10601,0.0984,0.1024
962,2025-10-18,Cohere Inference,12,16305.2,100448850329.0,2,2690.93,0,0,0.0,0.02818,0.03193,0.02915,0.04053
963,2025-10-18,OpenAI Pretrain,68,132494.95,1438132567457.0,21,1455.88,0,0,0.0,0.12205,0.13604,0.11981,0.11917
964,2025-10-18,Stability Open,5,6336.45,37279412364.0,0,30.75,0,0,0.0,-0.02399,-0.0274,-0.02627,-0.02797
965,2025-10-18,Together AI Multi-Lab,17,19731.96,162068314879.0,5,1721.79,0,0,0.0,0.04353,0.03859,0.03863,0.04177
966,2025-10-18,xAI Internal,60,116126.57,1384861252239.0,16,1308.33,0,0,0.0,0.0881,0.07959,0.08239,0.08066
967,2025-10-19,Anthropic Research,69,138047.47,1478474256506.0,20,1460.69,0,0,0.0,0.1024,0.08619,0.10151,0.10796
968,2025-10-19,Cohere Inference,12,14434.96,105440522965.0,4,3070.57,0,0,0.0,0.04053,0.02635,0.02884,0.02413
969,2025-10-19,OpenAI Pretrain,70,120880.06,1395310787047.0,22,1458.84,0,0,0.0,0.11917,0.12621,0.11735,0.10899
970,2025-10-19,Stability Open,5,5832.09,42801986397.0,1,27.94,0,1,0.0,-0.02797,-0.03441,-0.02518,-0.02682
971,2025-10-19,Together AI Multi-Lab,17,21497.45,126480466168.0,5,1726.29,0,0,0.0,0.04177,0.04804,0.03843,0.04662
972,2025-10-19,xAI Internal,59,107232.15,1129513478908.0,18,1259.9,0,0,0.0,0.08066,0.08054,0.0811,0.0715
973,2025-10-20,Anthropic Research,65,106286.12,1336789626873.0,19,1456.31,0,0,0.0,0.10796,0.10028,0.1011,0.09741
974,2025-10-20,Cohere Inference,13,15450.25,90710080350.0,3,3114.5,0,0,0.0,0.02413,0.0266,0.02948,0.0311
975,2025-10-20,OpenAI Pretrain,71,143612.92,1559964580747.0,22,1565.41,0,0,0.0,0.10899,0.12763,0.1168,0.12379
976,2025-10-20,Stability Open,6,6650.46,46047872133.0,1,33.42,0,1,0.0,-0.02682,-0.03173,-0.0239,-0.02273
977,2025-10-20,Together AI Multi-Lab,19,22903.73,151988659942.0,4,2050.62,0,0,0.0,0.04662,0.03806,0.03723,0.02967
978,2025-10-20,xAI Internal,59,127681.1,1294955174083.0,17,1372.3,0,0,0.0,0.0715,0.08785,0.07991,0.07955
979,2025-10-21,Anthropic Research,67,121547.58,1186943663941.0,21,1606.17,0,1,0.0,0.09741,0.10006,0.10046,0.09556
980,2025-10-21,Cohere Inference,13,15928.13,94914382162.0,4,3147.91,0,0,0.0,0.0311,0.02727,0.03053,0.03466
981,2025-10-21,OpenAI Pretrain,73,137379.78,1331600650553.0,21,1730.73,0,0,0.0,0.12379,0.11299,0.11769,0.11921
982,2025-10-21,Stability Open,5,6108.57,32758490249.0,2,25.2,0,0,0.0,-0.02273,-0.02297,-0.02486,-0.02972
983,2025-10-21,Together AI Multi-Lab,19,23606.72,156810767512.0,3,1930.96,0,0,0.0,0.02967,0.02433,0.03929,0.03874
984,2025-10-21,xAI Internal,60,118414.44,1131561251471.0,16,1370.1,0,0,0.0,0.07955,0.08236,0.08032,0.08521
