METRIC_ID,TOWER_ID,TIMESTAMP,LATENCY_MS,THROUGHPUT_MBPS,PACKET_LOSS_PCT,JITTER_MS,SIGNAL_STRENGTH_DBM,ACTIVE_CONNECTIONS,BANDWIDTH_UTILIZATION_PCT,ERROR_RATE
MET-8D1ADB85-6,TWR-0047,2024-05-02T05:11:00,41.99,446.66,0.844,8.99,-70,1553,79.1,3.832
MET-06DEE9F2-C,TWR-0047,2024-05-11T15:07:00,39.57,325.12,0.828,4.00,-56,310,50.4,0.106
MET-DFC51250-6,TWR-0047,2024-06-09T08:54:00,49.84,312.60,0.941,14.62,-52,1127,57.2,2.827
MET-0133D52C-A,TWR-0047,2024-06-25T06:51:00,20.36,150.95,1.146,7.65,-53,235,62.3,3.090
MET-3C9EF5AF-E,TWR-0047,2024-06-29T19:43:00,17.38,455.90,0.832,13.39,-46,1316,94.2,2.812
MET-4CADB9BD-3,TWR-0047,2024-07-08T05:00:00,30.71,414.73,1.107,5.88,-61,891,52.0,1.135
MET-025F1171-4,TWR-0047,2024-08-08T16:16:00,19.89,318.16,0.191,14.12,-50,1435,50.5,3.041
MET-1437F54F-B,TWR-0047,2024-09-18T16:22:00,32.12,207.72,1.133,3.43,-50,1615,22.0,0.014
MET-4817AE86-F,TWR-0047,2024-10-06T18:47:00,38.16,243.20,1.254,5.19,-67,492,36.5,3.474
MET-0EF5377E-E,TWR-0047,2024-10-19T08:00:00,25.53,211.04,1.349,8.48,-47,1666,81.1,4.105
MET-85C552E1-0,TWR-0047,2024-11-11T17:50:00,40.39,389.52,0.254,1.48,-45,55,66.0,4.660
MET-D0836FA3-D,TWR-0048,2024-01-03T05:08:00,29.53,297.27,1.281,4.30,-60,1288,94.6,2.534
MET-4D7FECFE-3,TWR-0048,2024-01-27T18:06:00,18.46,388.55,1.183,10.85,-58,1151,57.9,0.813
MET-692F9AD6-3,TWR-0048,2024-02-01T04:54:00,45.65,300.58,1.394,7.08,-65,565,55.5,2.159
MET-D7B80051-8,TWR-0048,2024-02-02T13:32:00,12.54,101.07,0.736,13.05,-66,1649,70.7,2.505
MET-33412542-F,TWR-0048,2024-02-17T20:56:00,34.35,373.74,1.409,12.29,-70,359,20.2,2.059
MET-26DD5A8E-2,TWR-0048,2024-03-13T02:11:00,35.15,265.89,0.301,6.28,-42,900,35.7,4.796
MET-4220573C-F,TWR-0048,2024-03-18T03:58:00,23.68,476.22,0.639,12.90,-42,864,52.6,0.813
MET-09B19A44-3,TWR-0048,2024-03-30T08:37:00,32.55,483.31,1.292,6.75,-58,100,89.5,3.556
MET-22385B30-1,TWR-0048,2024-04-23T12:41:00,18.39,104.86,0.069,4.75,-67,1925,44.6,4.592
MET-7E9E82EB-6,TWR-0048,2024-04-26T05:21:00,48.93,169.32,0.936,13.39,-51,1957,44.8,1.371
MET-F7493D6D-E,TWR-0048,2024-05-03T02:02:00,43.20,370.25,0.716,4.78,-49,103,71.5,2.529
MET-F6A8C4B2-3,TWR-0048,2024-05-26T02:23:00,44.07,393.92,1.415,11.14,-58,770,58.8,4.458
MET-D9A0A8B2-8,TWR-0048,2024-06-07T05:13:00,30.68,406.09,0.121,9.08,-64,1320,78.2,4.741
MET-5150CA4F-A,TWR-0048,2024-06-07T09:34:00,34.25,389.18,1.253,2.29,-64,1948,59.6,1.419
MET-39A1FB1B-F,TWR-0048,2024-06-20T01:06:00,22.61,298.66,0.612,1.83,-63,1514,43.1,2.029
MET-6E060E38-A,TWR-0048,2024-06-29T14:06:00,38.21,499.06,1.217,9.45,-58,707,58.6,1.940
MET-5DD818D5-3,TWR-0048,2024-08-21T03:20:00,36.19,268.08,0.585,5.22,-62,275,41.1,1.397
MET-B08C2CFF-6,TWR-0048,2024-10-18T19:42:00,36.98,326.17,0.158,4.16,-45,1871,43.6,1.163
MET-2B2782F2-7,TWR-0048,2024-11-05T14:23:00,25.30,218.27,0.385,7.06,-65,652,82.7,1.436
MET-D453F77A-1,TWR-0048,2024-12-16T20:40:00,19.50,443.90,0.030,6.99,-54,1143,70.3,2.594
MET-2F17D1D1-4,TWR-0049,2024-01-19T10:23:00,25.43,454.14,0.913,1.04,-43,1861,51.0,1.750
MET-5E2DCC87-2,TWR-0049,2024-01-20T00:58:00,34.83,146.50,0.338,10.27,-42,1463,39.2,2.248
MET-7685D1D1-F,TWR-0049,2024-02-02T17:55:00,26.59,107.84,0.596,12.79,-44,1755,32.6,2.128
MET-6A0BB10A-B,TWR-0049,2024-02-22T12:04:00,37.83,197.89,0.276,8.59,-43,1903,52.7,0.970
MET-863B7072-0,TWR-0049,2024-03-14T23:16:00,15.04,183.66,0.151,3.01,-55,1744,40.9,4.410
MET-92C6FA56-5,TWR-0049,2024-04-03T03:08:00,32.95,327.22,0.735,4.45,-55,634,87.5,1.472
MET-AB31CF73-A,TWR-0049,2024-05-20T02:50:00,30.58,452.04,0.057,11.08,-41,543,47.0,3.250
MET-48ED6D91-9,TWR-0049,2024-06-01T00:10:00,30.90,312.32,1.404,7.45,-57,247,50.9,2.504
MET-961B5DF0-2,TWR-0049,2024-07-01T17:27:00,24.25,179.47,1.074,12.85,-48,1010,93.0,2.474
MET-4B8001E3-D,TWR-0049,2024-07-26T14:12:00,43.56,208.59,0.159,10.64,-48,1775,60.8,4.253
MET-04ECB63C-C,TWR-0049,2024-07-28T05:33:00,10.17,418.83,1.196,5.43,-60,1593,38.7,3.405
MET-0832D1E7-3,TWR-0049,2024-07-31T13:53:00,43.70,243.66,1.398,8.11,-62,1228,32.0,2.174
MET-321A3F26-A,TWR-0049,2024-08-21T18:09:00,27.10,373.63,1.134,3.18,-69,161,35.8,3.926
MET-1B1FAD9B-2,TWR-0049,2024-09-03T10:37:00,19.50,277.93,0.400,1.36,-68,469,78.1,3.597
MET-EDAB9C1E-9,TWR-0049,2024-09-12T21:44:00,38.45,339.59,0.884,11.28,-64,1905,20.3,2.387
MET-609CDB6E-3,TWR-0049,2024-09-25T17:21:00,44.17,274.36,0.044,6.30,-56,602,27.5,4.212
MET-AB1772C3-8,TWR-0049,2024-10-26T20:05:00,23.42,424.78,0.868,4.82,-58,1398,52.6,3.544
MET-23ED7D5A-9,TWR-0049,2024-10-31T18:43:00,42.88,478.99,1.300,10.64,-42,1427,24.8,2.458
MET-25A8F2A9-5,TWR-0049,2024-11-06T20:46:00,14.46,364.74,1.276,3.00,-46,630,87.8,4.955
MET-6174E945-6,TWR-0049,2024-11-13T01:58:00,14.87,391.96,0.685,6.97,-69,824,52.9,1.185
MET-1481F974-0,TWR-0050,2024-01-24T06:46:00,19.18,447.89,0.974,14.38,-60,1244,86.1,3.707
MET-7C4D8D25-2,TWR-0050,2024-02-02T20:40:00,44.03,472.32,1.421,9.67,-48,332,34.1,3.897
MET-7F6F3C14-C,TWR-0050,2024-02-09T23:30:00,42.22,273.64,0.746,1.26,-57,896,46.0,4.514
MET-1A36A87C-0,TWR-0050,2024-02-21T15:50:00,25.19,352.58,0.520,9.79,-51,1573,56.7,0.594
MET-72626D56-8,TWR-0050,2024-03-13T08:58:00,19.39,267.39,1.257,11.29,-43,109,45.9,2.007
MET-23EA8802-F,TWR-0050,2024-03-17T04:30:00,20.56,109.50,0.883,3.39,-49,1594,50.9,4.515
MET-05AAABC8-4,TWR-0050,2024-03-28T02:19:00,48.95,365.46,0.496,10.89,-56,837,48.6,4.341
MET-42967D97-E,TWR-0050,2024-04-29T09:41:00,13.45,341.24,1.348,9.21,-58,1335,67.4,4.477
MET-D65578BA-4,TWR-0050,2024-05-19T01:47:00,23.84,491.90,0.374,2.91,-64,838,67.8,1.648
MET-81923F74-0,TWR-0050,2024-05-25T07:16:00,19.06,300.96,1.064,2.81,-59,1224,30.3,4.144
MET-76E14B1E-A,TWR-0050,2024-07-25T04:07:00,41.34,415.75,0.746,14.04,-40,1906,20.5,2.056
MET-24B24F7D-1,TWR-0050,2024-08-09T00:13:00,43.57,323.37,0.710,3.73,-58,594,27.1,2.087
MET-E2719209-F,TWR-0050,2024-08-22T03:42:00,29.92,426.35,0.540,9.79,-46,331,94.8,4.482
MET-D6300243-D,TWR-0050,2024-08-23T12:19:00,36.08,224.92,1.308,5.20,-55,1207,39.9,0.372
MET-9A672D12-E,TWR-0050,2024-08-30T20:07:00,21.37,198.39,0.046,13.79,-68,1252,62.0,1.913
MET-C6E4FC04-C,TWR-0050,2024-09-17T10:25:00,20.45,226.89,0.250,13.10,-66,1803,25.1,3.453
MET-836C8DA7-4,TWR-0050,2024-09-25T21:48:00,28.50,288.00,0.739,5.01,-70,1039,82.0,2.374
MET-D45591F4-D,TWR-0050,2024-10-07T06:52:00,44.67,150.20,0.577,8.58,-68,420,34.2,1.134
MET-342456B2-A,TWR-0050,2024-11-06T02:07:00,17.03,129.47,0.060,12.05,-62,942,72.4,3.828
MET-4A3DC37A-7,TWR-0050,2024-11-24T19:41:00,31.56,133.25,0.515,14.84,-62,910,94.2,3.554
MET-FCDF33A9-4,TWR-0051,2024-01-25T10:27:00,20.56,368.91,0.268,7.83,-42,606,24.8,2.512
MET-410C53C6-C,TWR-0051,2024-02-08T17:19:00,27.32,237.75,0.156,4.41,-61,1303,94.8,1.660
MET-65B0C4CA-F,TWR-0051,2024-02-23T08:02:00,29.17,173.38,0.538,11.73,-67,842,58.3,2.580
MET-8A6CCEF2-7,TWR-0051,2024-03-04T08:25:00,29.58,103.40,1.054,1.12,-60,1863,85.8,1.354
MET-84B9F436-4,TWR-0051,2024-03-20T02:28:00,35.46,488.76,0.365,10.11,-60,397,59.0,1.633
MET-92337D7A-7,TWR-0051,2024-04-21T18:01:00,14.40,223.54,1.111,7.69,-68,1497,34.2,3.121
MET-3FCB9662-2,TWR-0051,2024-04-27T22:49:00,26.57,187.55,0.156,1.34,-56,516,68.0,0.551
MET-ED59E2FE-3,TWR-0051,2024-05-05T13:13:00,33.12,313.37,1.135,2.69,-69,864,75.8,4.780
MET-9D1F7596-8,TWR-0051,2024-05-12T16:29:00,24.28,453.43,0.407,7.33,-62,1385,29.1,4.184
MET-DF0712B7-D,TWR-0051,2024-05-31T11:54:00,15.37,279.63,0.630,9.92,-57,316,85.5,2.212
MET-CD9EF982-D,TWR-0051,2024-06-06T06:59:00,20.45,227.32,0.612,12.46,-59,63,30.1,0.139
MET-39020A74-6,TWR-0051,2024-06-22T02:07:00,28.21,382.75,0.073,8.34,-70,1307,56.9,2.867
MET-781B29B8-3,TWR-0051,2024-07-17T13:00:00,40.35,168.59,1.129,7.76,-69,768,49.2,0.693
MET-6A3060E6-D,TWR-0051,2024-07-22T23:04:00,40.01,486.07,1.105,8.92,-66,958,67.7,4.383
MET-4677E5F4-D,TWR-0051,2024-08-09T11:03:00,36.45,310.76,1.360,1.26,-55,276,68.3,2.244
MET-DB3F6CB9-B,TWR-0051,2024-08-19T02:15:00,37.70,324.67,0.160,6.95,-49,185,80.3,3.256
MET-88437627-7,TWR-0051,2024-10-28T23:01:00,30.03,104.09,0.092,13.12,-46,324,69.7,2.108
MET-874FC16E-B,TWR-0051,2024-11-18T10:02:00,14.34,317.41,0.127,8.97,-67,380,51.4,0.301
MET-FF001115-0,TWR-0051,2024-11-21T13:47:00,44.20,439.12,1.270,8.06,-51,1037,80.9,1.146
MET-CD14C086-9,TWR-0051,2024-12-10T11:45:00,25.27,287.46,0.613,10.71,-65,1108,21.9,2.555
MET-A875531B-B,TWR-0052,2024-01-03T15:23:00,23.34,156.86,0.962,2.99,-41,154,84.4,4.095
MET-26E79775-3,TWR-0052,2024-01-23T09:14:00,33.47,315.72,0.434,13.55,-51,1720,47.3,0.202
MET-063B1DCF-B,TWR-0052,2024-01-24T10:46:00,34.96,319.10,1.128,7.01,-68,149,67.1,1.493
MET-4BB5EDEE-1,TWR-0052,2024-01-28T18:36:00,12.49,270.60,1.386,9.60,-65,1248,43.9,1.620
MET-14E55E74-7,TWR-0052,2024-02-16T08:42:00,13.23,252.16,0.925,6.93,-42,1916,56.6,4.761
MET-D266FB2D-C,TWR-0052,2024-02-19T04:35:00,35.03,102.15,1.266,5.64,-61,1439,40.1,0.198
MET-B6CA9C64-0,TWR-0052,2024-03-28T07:24:00,31.58,272.69,0.077,11.65,-44,781,25.4,0.517
MET-AF4F2364-B,TWR-0052,2024-04-23T02:23:00,46.88,414.37,1.241,9.86,-57,663,36.7,2.363
MET-2C747040-0,TWR-0052,2024-05-11T03:24:00,22.52,342.48,0.459,1.73,-41,118,94.5,1.219
MET-20E6BF2B-E,TWR-0052,2024-05-30T22:37:00,26.56,335.35,0.008,4.49,-60,245,74.3,4.564
MET-A5276D02-5,TWR-0052,2024-06-21T15:20:00,13.51,314.22,0.902,4.12,-67,1492,77.8,4.456
MET-6FA21756-D,TWR-0052,2024-07-04T21:45:00,34.64,293.83,1.250,13.96,-49,1567,22.2,2.530
MET-99D91785-D,TWR-0052,2024-07-06T05:34:00,30.39,389.63,0.505,14.96,-67,1169,71.5,0.379
MET-87FC0CFF-E,TWR-0052,2024-07-10T04:16:00,27.27,267.90,0.945,9.52,-59,1707,58.1,0.422
MET-24FA9D8D-3,TWR-0052,2024-10-02T22:04:00,34.31,281.23,1.195,2.31,-54,441,23.3,1.565
MET-27E4FE93-5,TWR-0052,2024-10-12T06:43:00,26.76,391.33,0.037,8.66,-57,322,35.1,3.166
MET-36BC85E6-5,TWR-0052,2024-10-13T21:37:00,12.56,415.08,0.160,1.66,-43,155,89.1,3.987
MET-6EB978CF-D,TWR-0052,2024-10-15T11:38:00,36.00,105.63,0.053,5.94,-68,1117,54.8,4.150
MET-0BAD7C12-5,TWR-0052,2024-11-12T05:02:00,26.66,255.87,0.814,14.27,-55,1636,64.6,4.847
MET-CBD5AF46-C,TWR-0052,2024-12-11T15:46:00,24.66,359.31,0.547,2.95,-61,566,92.9,4.345
MET-9281A983-6,TWR-0053,2024-01-10T22:02:00,16.42,101.63,0.446,8.71,-60,967,38.6,3.286
MET-3B50553B-8,TWR-0053,2024-02-05T22:45:00,23.11,106.44,0.453,12.72,-57,1603,51.1,2.054
MET-EF521BC9-2,TWR-0053,2024-02-29T18:31:00,49.45,154.34,0.687,1.59,-43,1575,83.4,0.502
MET-B3233A40-9,TWR-0053,2024-03-14T09:16:00,21.05,407.79,0.108,1.02,-65,353,40.8,1.670
MET-867AC242-3,TWR-0053,2024-04-10T08:08:00,12.44,134.68,1.240,6.43,-61,997,48.3,0.924
MET-D9296CAB-C,TWR-0053,2024-04-23T11:57:00,16.97,177.42,0.967,7.00,-57,730,32.6,3.695
MET-B4B46B1C-2,TWR-0053,2024-05-08T09:23:00,36.68,260.54,0.109,6.05,-57,633,33.4,4.138
MET-30F4F6DF-5,TWR-0053,2024-05-10T04:12:00,47.09,244.08,0.330,1.46,-48,326,84.7,3.396
MET-72264651-D,TWR-0053,2024-05-16T23:47:00,19.19,151.70,0.221,7.87,-63,806,59.4,3.727
MET-9902DDBB-5,TWR-0053,2024-07-02T13:11:00,21.20,119.15,1.197,5.13,-68,748,74.1,0.877
MET-F8C32203-F,TWR-0053,2024-07-05T23:27:00,25.93,269.59,0.511,3.75,-49,1207,82.4,2.332
MET-142F02F6-A,TWR-0053,2024-07-11T13:33:00,32.75,291.58,0.957,9.55,-46,1452,72.2,0.812
MET-CD92E93C-F,TWR-0053,2024-07-12T01:26:00,46.68,156.06,0.993,2.01,-67,1302,51.8,4.917
MET-BD24D808-5,TWR-0053,2024-07-13T21:10:00,14.93,270.57,1.491,11.59,-50,1907,54.6,4.501
MET-97AE4FB5-7,TWR-0053,2024-09-10T00:54:00,44.13,179.75,1.266,14.63,-61,649,59.8,2.857
MET-230405D2-A,TWR-0053,2024-09-12T13:49:00,39.11,287.69,0.957,14.68,-55,1017,56.4,2.296
MET-90DFA428-6,TWR-0053,2024-11-03T01:53:00,13.43,204.76,0.701,4.59,-65,805,81.3,0.007
MET-02471263-F,TWR-0053,2024-11-06T10:46:00,31.97,429.42,0.844,10.82,-53,1466,65.1,2.705
MET-3F808B38-E,TWR-0053,2024-11-08T08:49:00,44.54,101.50,0.753,14.64,-46,1559,90.1,0.690
MET-D981A97F-7,TWR-0053,2024-11-10T11:53:00,43.55,236.23,0.088,13.01,-41,296,47.5,3.442
MET-C109DE7A-D,TWR-0054,2024-01-24T09:57:00,25.05,211.52,1.280,6.79,-61,1899,87.4,0.232
MET-832F65A7-A,TWR-0054,2024-03-08T09:20:00,19.46,209.88,0.998,4.81,-52,699,94.3,3.829
MET-DB3D0D05-D,TWR-0054,2024-03-10T16:38:00,10.11,279.98,0.204,6.90,-57,1900,23.7,2.901
MET-AE2C4FFB-2,TWR-0054,2024-03-30T23:57:00,26.83,294.42,1.124,8.15,-63,1516,53.6,3.919
MET-C1F80F12-F,TWR-0054,2024-04-03T09:58:00,21.01,476.30,0.873,10.51,-51,693,65.5,4.949
MET-E3EFB4F3-5,TWR-0054,2024-04-25T12:10:00,11.15,211.70,0.741,4.55,-65,1132,59.3,0.884
MET-5202F2FC-7,TWR-0054,2024-05-17T00:07:00,32.00,266.82,0.859,7.38,-40,478,46.0,0.396
MET-8A19A0BD-7,TWR-0054,2024-06-02T08:26:00,12.10,221.55,0.288,9.15,-44,1062,87.7,3.712
MET-FA6C95D2-A,TWR-0054,2024-06-23T17:50:00,38.91,418.24,0.271,10.46,-65,1443,21.7,2.730
MET-E1021708-E,TWR-0054,2024-07-15T21:39:00,39.89,303.01,0.062,11.88,-67,280,84.5,2.830
MET-27F280C0-7,TWR-0054,2024-07-22T19:53:00,33.60,368.44,0.314,2.03,-43,1382,46.9,4.063
MET-80327D92-5,TWR-0054,2024-08-22T03:33:00,29.70,416.67,0.654,4.58,-41,1299,55.5,1.449
MET-D1DAE84F-6,TWR-0054,2024-09-22T01:23:00,17.15,385.16,0.121,13.44,-45,357,85.2,0.565
MET-331BEF9C-3,TWR-0054,2024-09-24T23:42:00,26.91,371.94,0.822,6.34,-56,1348,27.1,1.465
MET-6F8ED946-9,TWR-0054,2024-10-02T08:12:00,31.69,125.41,1.069,4.51,-62,147,85.8,1.692
MET-82DCB391-B,TWR-0054,2024-10-05T15:59:00,46.10,186.90,0.396,13.77,-60,1623,46.5,4.148
MET-44FF9E18-5,TWR-0054,2024-10-23T07:53:00,39.09,400.15,0.127,3.07,-52,117,67.8,3.070
MET-F4FF1A87-8,TWR-0054,2024-11-28T14:43:00,33.81,105.00,1.002,14.38,-46,1165,51.8,0.782
MET-A2BC0665-A,TWR-0054,2024-11-30T17:06:00,20.11,286.10,0.446,14.58,-50,1469,37.5,1.603
MET-0BEDAA27-F,TWR-0054,2024-12-16T06:58:00,36.72,453.50,0.373,10.42,-66,228,58.9,3.460
MET-DA8F1861-4,TWR-0055,2024-01-05T14:44:00,32.54,411.90,1.180,13.06,-60,1287,52.5,4.995
MET-B130EDCC-3,TWR-0055,2024-01-09T08:53:00,35.24,431.15,1.207,14.93,-62,1616,52.9,1.786
MET-9119095E-2,TWR-0055,2024-01-13T02:36:00,21.34,353.41,1.004,11.05,-60,192,54.6,1.778
MET-0425D424-6,TWR-0055,2024-01-14T10:40:00,10.27,252.70,0.172,12.47,-50,929,74.7,3.104
MET-D293B353-8,TWR-0055,2024-01-28T02:27:00,13.86,286.37,1.257,2.69,-52,1887,25.9,3.654
MET-89320C6C-7,TWR-0055,2024-01-28T15:51:00,26.33,270.90,0.252,8.40,-55,104,46.6,4.160
MET-167043E8-5,TWR-0055,2024-04-02T10:35:00,25.96,123.64,0.300,4.61,-50,755,76.4,0.137
MET-D377F903-D,TWR-0055,2024-04-20T05:46:00,34.06,267.69,1.055,11.04,-40,1606,92.5,0.695
MET-F99188C8-D,TWR-0055,2024-04-29T11:07:00,23.59,395.12,1.004,7.76,-62,300,48.9,0.613
MET-12E15061-D,TWR-0055,2024-05-17T01:19:00,30.90,456.62,1.038,2.32,-63,1665,77.8,0.672
MET-C99C8C2A-0,TWR-0055,2024-05-17T19:46:00,30.02,346.00,0.697,13.27,-45,787,75.2,1.253
MET-2F8E9452-D,TWR-0055,2024-06-18T00:47:00,15.42,458.89,0.649,7.46,-43,1828,67.2,2.411
MET-6406104F-9,TWR-0055,2024-07-11T01:15:00,19.99,287.44,0.085,8.64,-44,804,36.7,1.228
MET-1ACA366E-A,TWR-0055,2024-08-08T04:29:00,19.30,447.91,0.572,2.73,-69,444,24.4,2.036
MET-2B3AD892-6,TWR-0055,2024-08-12T16:54:00,35.15,185.78,0.403,11.01,-47,842,51.3,4.738
MET-907AAB93-F,TWR-0055,2024-08-19T12:11:00,37.89,309.27,0.096,12.12,-41,276,82.5,4.140
MET-04E888AE-F,TWR-0055,2024-08-26T03:53:00,36.31,231.56,1.173,7.23,-56,540,43.5,3.178
MET-F3F5F226-3,TWR-0055,2024-09-29T19:27:00,45.20,452.21,0.288,8.42,-53,337,22.9,2.028
MET-8A17E1E5-5,TWR-0055,2024-10-13T11:22:00,36.32,228.85,1.192,13.69,-51,1430,23.7,2.298
MET-7F22982C-3,TWR-0055,2024-11-24T07:46:00,23.83,343.77,0.867,5.32,-40,1630,94.9,2.422
MET-87739CEB-F,TWR-0056,2024-01-07T12:03:00,19.76,131.25,0.505,8.65,-56,979,44.4,1.844
MET-7C6018A1-9,TWR-0056,2024-01-10T22:47:00,21.54,255.96,1.134,3.23,-66,229,57.3,0.578
MET-E93AF07F-8,TWR-0056,2024-01-27T15:55:00,18.32,417.64,1.267,1.46,-69,1049,55.8,4.910
MET-479B9488-6,TWR-0056,2024-01-29T22:19:00,39.20,204.58,0.691,1.17,-52,916,70.3,4.297
MET-D79A5FE3-0,TWR-0056,2024-02-24T22:48:00,45.93,473.71,0.964,5.84,-43,1301,91.6,4.557
MET-72A07BEC-0,TWR-0056,2024-02-27T20:18:00,10.71,208.96,0.317,6.58,-53,1345,43.1,1.626
MET-BA06A887-5,TWR-0056,2024-04-23T13:53:00,26.65,441.07,1.150,6.37,-44,512,46.6,1.455
MET-C2C2598D-A,TWR-0056,2024-04-27T06:53:00,35.50,328.61,0.061,13.07,-48,169,52.6,4.734
MET-7E52005F-6,TWR-0056,2024-05-02T12:46:00,29.82,364.09,0.572,13.57,-70,908,32.6,0.609
MET-831A1800-1,TWR-0056,2024-05-15T03:58:00,42.98,336.99,1.104,10.89,-69,414,49.2,2.439
MET-3EC94870-5,TWR-0056,2024-06-01T15:54:00,20.63,268.16,0.801,8.14,-58,1251,48.4,0.038
MET-F5620966-8,TWR-0056,2024-06-16T00:06:00,29.43,439.61,0.360,8.86,-47,1201,71.0,4.530
MET-73176D43-3,TWR-0056,2024-07-16T20:57:00,22.05,328.42,0.092,13.74,-44,1051,29.3,0.847
MET-DEA9AD5D-9,TWR-0056,2024-07-18T16:21:00,33.39,473.59,0.378,10.15,-61,791,36.9,2.248
MET-2F467C06-A,TWR-0056,2024-08-02T12:51:00,24.60,213.40,0.489,9.87,-68,1777,33.1,0.352
MET-DAA7D023-8,TWR-0056,2024-08-07T17:39:00,24.17,349.51,1.244,3.82,-49,206,38.0,2.918
MET-085F96F4-3,TWR-0056,2024-08-08T23:39:00,10.08,164.08,1.367,10.74,-41,893,51.1,4.485
MET-3D21570F-E,TWR-0056,2024-08-21T00:18:00,24.47,165.01,1.312,3.44,-55,1123,86.5,0.631
MET-C8B7B038-4,TWR-0056,2024-10-13T02:06:00,29.81,248.53,0.938,12.30,-60,1436,38.4,2.353
MET-1001B661-4,TWR-0056,2024-12-04T15:16:00,30.84,456.91,1.458,14.40,-43,305,69.9,4.551
MET-0B2F014A-D,TWR-0057,2024-01-14T23:54:00,44.88,214.56,1.401,3.21,-64,408,82.3,2.737
MET-72C13C56-E,TWR-0057,2024-01-19T22:01:00,17.73,337.24,0.648,14.10,-58,1093,59.6,4.972
MET-50E345B1-C,TWR-0057,2024-01-21T22:33:00,24.40,446.53,1.139,4.19,-48,1791,25.6,4.753
MET-C99BC8C2-F,TWR-0057,2024-01-22T03:15:00,41.19,487.64,0.447,1.43,-65,203,82.2,3.640
MET-02FC197F-1,TWR-0057,2024-01-24T23:58:00,12.57,262.82,0.459,14.19,-40,911,25.9,3.987
MET-A28779CF-7,TWR-0057,2024-02-11T04:10:00,41.08,247.10,0.410,10.75,-50,1313,41.4,1.428
MET-947D08E2-A,TWR-0057,2024-03-01T18:41:00,37.98,200.23,0.042,1.24,-63,1011,61.2,1.890
MET-1B7F0198-A,TWR-0057,2024-04-04T15:28:00,40.10,449.23,0.204,6.17,-54,1799,36.7,1.058
MET-0E6F5EEB-A,TWR-0057,2024-04-07T00:02:00,47.62,432.47,0.667,4.00,-54,1928,72.1,3.628
MET-808F3E9A-D,TWR-0057,2024-04-07T11:24:00,34.63,288.42,0.058,3.10,-66,145,94.4,0.166
MET-8DBF7513-2,TWR-0057,2024-04-22T11:16:00,18.29,202.00,0.965,1.77,-40,995,53.4,4.785
MET-B0B4E25D-5,TWR-0057,2024-05-10T20:52:00,33.41,380.99,1.084,11.14,-49,483,55.9,3.110
MET-611527D9-2,TWR-0057,2024-07-30T08:55:00,44.61,166.55,1.279,5.51,-67,958,74.3,1.646
MET-3252A239-A,TWR-0057,2024-08-19T13:14:00,39.36,327.62,0.197,13.87,-48,746,32.8,0.682
MET-7B44B8C4-9,TWR-0057,2024-09-18T22:26:00,47.25,484.02,0.618,8.84,-47,1501,64.6,2.766
MET-ED495CEA-6,TWR-0057,2024-09-24T12:30:00,49.38,113.39,0.752,14.33,-45,1979,75.1,4.000
MET-47F60018-6,TWR-0057,2024-10-06T07:44:00,20.96,259.85,0.497,12.00,-47,468,45.6,3.446
MET-8ED3FC1D-7,TWR-0057,2024-10-08T07:19:00,25.82,342.83,0.003,14.90,-61,867,47.1,3.776
MET-ACD11303-2,TWR-0057,2024-11-08T04:07:00,49.23,214.58,1.410,11.76,-61,945,59.9,0.460
MET-2E13180C-B,TWR-0057,2024-11-25T05:01:00,36.17,106.59,0.103,12.64,-59,730,40.4,1.332
MET-CBE1C681-5,TWR-0058,2024-01-05T23:53:00,33.65,299.97,0.946,8.78,-49,1912,89.1,4.271
MET-B6141D3B-F,TWR-0058,2024-01-14T08:17:00,43.53,284.11,0.845,7.99,-47,215,25.0,2.026
MET-42A1266E-3,TWR-0058,2024-01-23T17:19:00,14.25,156.92,1.312,3.28,-66,274,50.0,3.022
MET-9C3E182C-C,TWR-0058,2024-02-14T16:27:00,40.99,442.20,0.172,11.91,-51,1991,57.4,0.934
MET-AC89DDD4-A,TWR-0058,2024-04-08T22:00:00,33.26,366.76,0.043,10.59,-50,878,29.2,0.529
MET-E544A121-6,TWR-0058,2024-05-03T14:11:00,30.55,309.69,0.374,11.67,-51,460,52.9,1.847
MET-ED8D23DA-E,TWR-0058,2024-05-15T06:03:00,46.61,423.84,0.785,5.98,-45,581,46.4,0.527
MET-171FDFD8-A,TWR-0058,2024-06-14T00:23:00,28.95,338.55,0.146,13.60,-46,513,90.7,2.949
MET-FCFD3E44-1,TWR-0058,2024-06-15T20:42:00,42.83,460.33,1.092,2.14,-50,469,51.3,4.166
MET-1AF7E35E-3,TWR-0058,2024-07-21T02:57:00,40.03,225.04,1.435,10.62,-62,1264,77.5,1.535
MET-CA69BDF1-E,TWR-0058,2024-07-29T00:36:00,28.28,387.77,1.338,4.14,-48,1777,78.8,4.400
MET-722F13FF-9,TWR-0058,2024-08-13T08:02:00,29.55,409.88,0.393,3.13,-57,364,67.1,3.061
MET-25D80FBA-B,TWR-0058,2024-08-21T01:56:00,45.88,377.56,0.765,2.30,-58,602,25.1,1.724
MET-7EDCAE87-B,TWR-0058,2024-09-08T03:39:00,28.58,400.46,0.113,8.22,-56,719,81.9,0.666
MET-F33F6817-6,TWR-0058,2024-09-16T21:04:00,25.98,411.58,0.694,3.84,-59,1350,44.3,3.559
