EQUIPMENT_ID,TOWER_ID,EQUIPMENT_TYPE,PART_ID,MANUFACTURER,MODEL,SERIAL_NUMBER,INSTALL_DATE,FIRMWARE_VERSION,STATUS
EQP-00850,TWR-0109,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,96C06207-B2D8-480,2024-04-20,v2.4.0,WARNING
EQP-00851,TWR-0110,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,53C1DDF7-9E24-471,2023-07-26,v1.1.0-OUTDATED,WARNING
EQP-00852,TWR-0110,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,AE723C7A-9D32-732,2023-01-31,v1.2.7,WARNING
EQP-00853,TWR-0110,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,D24FD1D1-1E24-135,2023-06-28,v2.0.2-OUTDATED,WARNING
EQP-00854,TWR-0110,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,045A7377-5855-782,2022-08-18,v3.0.0,WARNING
EQP-00855,TWR-0110,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,52BBA274-C567-760,2023-10-03,v1.3.0,WARNING
EQP-00856,TWR-0110,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,D6DD8AED-4B72-371,2024-06-09,v2.4.0,OPERATIONAL
EQP-00857,TWR-0110,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,FCF9C242-F9E6-403,2023-09-08,v2.0.1,OPERATIONAL
EQP-00858,TWR-0111,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,95581302-310D-182,2023-05-21,v2.0.2-OUTDATED,OPERATIONAL
EQP-00859,TWR-0111,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,1F3BACA8-CD6F-986,2023-10-20,v3.0.0,OPERATIONAL
EQP-00860,TWR-0111,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,E18AE1C1-5B4D-929,2022-05-25,v1.2.7,OPERATIONAL
EQP-00861,TWR-0111,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,41BE9220-7B2D-252,2023-04-14,v1.5.8-OUTDATED,WARNING
EQP-00862,TWR-0111,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,A875634C-ED55-058,2022-09-07,v1.0.4,OPERATIONAL
EQP-00863,TWR-0112,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,94B06470-6CD4-428,2023-09-21,v2.4.0,WARNING
EQP-00864,TWR-0112,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,785DAFC5-519B-353,2022-01-20,v1.1.0-OUTDATED,WARNING
EQP-00865,TWR-0112,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,D3901EA0-17A6-871,2023-08-18,v1.3.0,OPERATIONAL
EQP-00866,TWR-0112,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,94AD0BE6-C53D-310,2023-11-21,v2.4.0,OPERATIONAL
EQP-00867,TWR-0112,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,56A5C001-4060-755,2022-05-20,v2.0.2-OUTDATED,WARNING
EQP-00868,TWR-0112,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,FDBCCD89-7961-930,2023-09-29,v2.0.2-OUTDATED,WARNING
EQP-00869,TWR-0112,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,B4C81FFD-730B-890,2022-04-05,v2.0.1,OPERATIONAL
EQP-00870,TWR-0112,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,A0C0F26B-D5F0-470,2024-06-19,v2.4.0,WARNING
EQP-00871,TWR-0112,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,4876C8B8-F7C9-800,2024-03-17,v2.1.3,OPERATIONAL
EQP-00872,TWR-0112,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,344770ED-94D4-305,2024-06-27,v1.2.7,WARNING
EQP-00873,TWR-0113,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,E921F4A5-7F96-415,2022-07-29,v1.0.4,OPERATIONAL
EQP-00874,TWR-0113,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,8916A0FD-A08E-022,2023-12-23,v1.2.7,WARNING
EQP-00875,TWR-0113,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,D13BEC89-89C0-209,2022-02-24,v1.1.0-OUTDATED,WARNING
EQP-00876,TWR-0113,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,CB014387-52AC-639,2024-01-06,v3.0.0,OPERATIONAL
EQP-00877,TWR-0113,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,EDA056BD-A5CB-797,2023-06-21,v2.4.0,OPERATIONAL
EQP-00878,TWR-0113,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,A5644A62-0D69-903,2022-04-12,v2.0.1,WARNING
EQP-00879,TWR-0113,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,EBA6B34F-4BE9-297,2024-02-13,v3.0.0,OPERATIONAL
EQP-00880,TWR-0113,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,D8176362-B6B7-713,2023-10-31,v1.5.8-OUTDATED,OPERATIONAL
EQP-00881,TWR-0113,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,27B93D3F-B53E-522,2024-01-05,v1.1.0-OUTDATED,WARNING
EQP-00882,TWR-0113,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,D1A5E30A-8847-963,2023-11-27,v1.2.7,WARNING
EQP-00883,TWR-0114,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,F5D6ED2F-9C93-983,2022-04-13,v2.1.3,WARNING
EQP-00884,TWR-0114,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,C3C6335E-CAA6-900,2022-09-07,v2.1.3,WARNING
EQP-00885,TWR-0114,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,F657BBC1-2DF2-903,2022-08-28,v3.0.0,OPERATIONAL
EQP-00886,TWR-0114,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,FFA3C15A-16C1-366,2022-01-04,v3.0.0,WARNING
EQP-00887,TWR-0114,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,A14833DC-1D72-905,2022-11-04,v2.4.0,WARNING
EQP-00888,TWR-0114,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,52E493EC-85A7-939,2023-09-06,v1.3.0,WARNING
EQP-00889,TWR-0114,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,0D3463FF-255A-597,2023-09-10,v1.0.4,WARNING
EQP-00890,TWR-0114,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,0833C207-B82C-381,2023-10-09,v2.4.0,WARNING
EQP-00891,TWR-0115,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,3E4F6B81-1639-137,2023-06-22,v2.4.0,WARNING
EQP-00892,TWR-0115,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,32596555-6D96-748,2023-04-26,v2.4.0,OPERATIONAL
EQP-00893,TWR-0115,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,F939C339-E58A-662,2022-05-13,v1.5.8-OUTDATED,FAILING
EQP-00894,TWR-0115,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,6FEC0604-D62B-758,2023-08-21,v2.4.0,OPERATIONAL
EQP-00895,TWR-0115,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,CBAE579A-772A-123,2023-03-09,v1.2.7,WARNING
EQP-00896,TWR-0115,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,6C708364-2F48-827,2022-11-28,v2.4.0,WARNING
EQP-00897,TWR-0116,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,E6F70DDF-1D5D-962,2022-07-01,v1.5.8-OUTDATED,OPERATIONAL
EQP-00898,TWR-0116,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,54496AA3-0B23-600,2022-08-28,v2.0.2-OUTDATED,OPERATIONAL
EQP-00899,TWR-0116,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,348DFBE8-6D4D-997,2022-12-22,v1.0.4,OPERATIONAL
EQP-00900,TWR-0116,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,ACC3F801-B618-598,2022-03-14,v1.1.0-OUTDATED,OPERATIONAL
EQP-00901,TWR-0116,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,57CA19E0-F195-730,2024-02-07,v1.3.0,OPERATIONAL
EQP-00902,TWR-0116,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,DDD47B29-8F01-030,2023-05-15,v2.0.2-OUTDATED,OPERATIONAL
EQP-00903,TWR-0116,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,893460C0-A7FB-475,2023-09-30,v3.0.0,OPERATIONAL
EQP-00904,TWR-0117,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,127DD64F-913D-897,2024-04-07,v1.1.0-OUTDATED,OPERATIONAL
EQP-00905,TWR-0117,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,0D1CE53B-1956-824,2024-06-23,v1.1.0-OUTDATED,OPERATIONAL
EQP-00906,TWR-0117,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,64D63EF4-2294-622,2023-11-23,v2.4.0,OPERATIONAL
EQP-00907,TWR-0117,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,0D01B9F9-6ACA-370,2024-05-24,v1.2.7,OPERATIONAL
EQP-00908,TWR-0117,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,454439B6-E771-902,2022-05-16,v1.0.4,OPERATIONAL
EQP-00909,TWR-0117,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,2E81790C-A093-733,2022-12-10,v1.3.0,OPERATIONAL
EQP-00910,TWR-0117,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,3875EA73-90E0-698,2022-11-11,v1.2.7,OPERATIONAL
EQP-00911,TWR-0117,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,B50FC008-F90B-427,2023-08-05,v3.0.0,OPERATIONAL
EQP-00912,TWR-0118,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,500AA51C-237B-994,2023-07-24,v1.1.0-OUTDATED,OPERATIONAL
EQP-00913,TWR-0118,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,FAD20AFB-5715-682,2022-06-01,v2.0.2-OUTDATED,OPERATIONAL
EQP-00914,TWR-0118,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,747CE6DB-EB8A-317,2023-09-06,v1.1.0-OUTDATED,WARNING
EQP-00915,TWR-0118,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,B918B3CD-8FD7-883,2024-04-30,v2.4.0,OPERATIONAL
EQP-00916,TWR-0118,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,1F07FB4A-33E0-961,2023-02-18,v1.5.8-OUTDATED,WARNING
EQP-00917,TWR-0118,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,1C053C6A-1BB4-880,2023-03-05,v2.0.1,WARNING
EQP-00918,TWR-0118,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,A2E3A102-F3E9-088,2023-02-06,v2.1.3,OPERATIONAL
EQP-00919,TWR-0119,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,749DE8EE-1AC0-602,2024-04-12,v2.0.1,OPERATIONAL
EQP-00920,TWR-0119,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,4DEAA867-87DC-347,2023-04-13,v1.3.0,OPERATIONAL
EQP-00921,TWR-0119,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,3250D254-35BE-188,2022-08-06,v2.4.0,OPERATIONAL
EQP-00922,TWR-0119,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,75C36869-C87F-980,2024-06-25,v3.0.0,OPERATIONAL
EQP-00923,TWR-0119,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,0DECB5B9-D5BC-833,2022-06-06,v1.0.4,OPERATIONAL
EQP-00924,TWR-0119,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,D3E0398B-6098-508,2022-12-10,v1.3.0,WARNING
EQP-00925,TWR-0119,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,EC2020B9-79CD-434,2023-06-24,v3.0.0,WARNING
EQP-00926,TWR-0119,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,9FC5E6CF-C13C-123,2022-01-11,v3.0.0,OPERATIONAL
EQP-00927,TWR-0119,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,4722598C-F0B2-360,2022-11-09,v2.0.1,OPERATIONAL
EQP-00928,TWR-0120,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,B4E6DF81-B657-299,2022-09-13,v2.4.0,OPERATIONAL
EQP-00929,TWR-0120,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,F47B39ED-0609-324,2024-03-25,v1.5.8-OUTDATED,OPERATIONAL
EQP-00930,TWR-0120,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,2D5E345F-BD8C-626,2023-09-01,v1.1.0-OUTDATED,OPERATIONAL
EQP-00931,TWR-0120,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,DF97ABFB-FBFC-884,2022-06-23,v1.0.4,OPERATIONAL
EQP-00932,TWR-0120,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,F5C67B8B-1D6C-285,2023-06-27,v2.0.2-OUTDATED,OPERATIONAL
EQP-00933,TWR-0120,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,927ADE6A-2EDF-485,2022-11-24,v1.0.4,OPERATIONAL
EQP-00934,TWR-0120,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,CB38A753-6342-375,2023-07-30,v1.2.7,OPERATIONAL
EQP-00935,TWR-0120,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,62C69887-CDE7-340,2022-03-17,v1.2.7,OPERATIONAL
EQP-00936,TWR-0120,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,7F4DCA9C-123C-431,2022-07-09,v1.5.8-OUTDATED,OPERATIONAL
EQP-00937,TWR-0120,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,07620CC3-7461-945,2023-10-19,v1.3.0,OPERATIONAL
EQP-00938,TWR-0120,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,E4D835CC-B3AF-048,2022-10-20,v1.1.0-OUTDATED,OPERATIONAL
EQP-00939,TWR-0121,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,11F321F7-C4AE-670,2023-04-17,v2.1.3,OPERATIONAL
EQP-00940,TWR-0121,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,33970362-8441-502,2022-06-21,v1.5.8-OUTDATED,OPERATIONAL
EQP-00941,TWR-0121,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,AFEACEA4-8DA5-168,2022-05-12,v1.0.4,OPERATIONAL
EQP-00942,TWR-0121,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,6C80E66D-69E8-613,2022-11-19,v1.2.7,WARNING
EQP-00943,TWR-0121,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,E14F7264-836E-082,2023-11-27,v3.0.0,WARNING
EQP-00944,TWR-0121,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,17AF40CE-9086-451,2022-02-19,v1.5.8-OUTDATED,WARNING
EQP-00945,TWR-0121,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,5F0E89E3-F457-600,2022-10-22,v1.3.0,WARNING
EQP-00946,TWR-0121,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,C0AA89BE-3785-972,2023-04-11,v2.0.2-OUTDATED,FAILING
EQP-00947,TWR-0122,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,936A6C22-55DD-471,2023-04-06,v2.4.0,OPERATIONAL
EQP-00948,TWR-0122,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,48BBF951-BC8E-316,2022-02-18,v2.1.3,OPERATIONAL
EQP-00949,TWR-0122,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,A11B69B6-989B-380,2023-04-05,v2.4.0,OPERATIONAL
EQP-00950,TWR-0122,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,923137FE-C835-765,2024-04-07,v2.0.1,WARNING
EQP-00951,TWR-0122,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,F678010B-3B6C-115,2022-10-24,v1.3.0,OPERATIONAL
EQP-00952,TWR-0122,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,3682AF01-FAEB-716,2022-05-24,v2.1.3,OPERATIONAL
EQP-00953,TWR-0122,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,85D008FF-964F-183,2022-04-25,v2.1.3,WARNING
EQP-00954,TWR-0122,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,867E4E35-0ADE-167,2023-11-30,v2.1.3,WARNING
EQP-00955,TWR-0122,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,2AB211B9-18C3-605,2022-09-24,v1.5.8-OUTDATED,WARNING
EQP-00956,TWR-0122,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,46573696-A12D-461,2023-07-09,v2.0.2-OUTDATED,WARNING
EQP-00957,TWR-0122,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,B2F6E669-39FA-069,2023-09-28,v1.5.8-OUTDATED,FAILING
EQP-00958,TWR-0122,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,014400C7-36BB-287,2022-06-02,v1.5.8-OUTDATED,WARNING
EQP-00959,TWR-0123,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,FAF4165B-B195-614,2022-12-23,v1.1.0-OUTDATED,WARNING
EQP-00960,TWR-0123,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,8B43BF7F-2DF4-147,2023-08-28,v2.0.1,OPERATIONAL
EQP-00961,TWR-0123,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,D1AD0812-751C-202,2024-03-03,v2.4.0,FAILING
EQP-00962,TWR-0123,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,28B76C0D-BC66-571,2023-08-08,v1.2.7,OPERATIONAL
EQP-00963,TWR-0123,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,ED02F690-16BC-893,2022-06-29,v1.3.0,OPERATIONAL
EQP-00964,TWR-0123,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,38807E2D-78AB-636,2022-04-05,v2.0.2-OUTDATED,FAILING
EQP-00965,TWR-0123,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,4D0B811F-000A-925,2022-06-06,v2.1.3,WARNING
EQP-00966,TWR-0123,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,CB317117-DFA4-327,2023-07-13,v2.0.2-OUTDATED,WARNING
EQP-00967,TWR-0123,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,28CD0448-2FE5-406,2023-02-05,v2.4.0,OPERATIONAL
EQP-00968,TWR-0123,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,0EC58634-1CAE-006,2023-07-29,v2.1.3,WARNING
EQP-00969,TWR-0123,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,89F62072-2241-485,2023-08-19,v2.4.0,WARNING
EQP-00970,TWR-0123,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,4291B663-4282-679,2022-08-22,v2.0.2-OUTDATED,WARNING
EQP-00971,TWR-0124,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,98AC8D4C-5A7E-270,2023-04-19,v2.4.0,OPERATIONAL
EQP-00972,TWR-0124,5G_ROUTER,PART-RTR-B1,Juniper,RTR-B1,2A060575-62BC-454,2022-02-20,v1.3.0,OPERATIONAL
EQP-00973,TWR-0124,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,0AED6721-C675-312,2024-06-16,v1.5.8-OUTDATED,WARNING
EQP-00974,TWR-0124,5G_ROUTER,PART-RTR-A2,Cisco,RTR-A2,DB6B582B-0B91-505,2022-07-22,v1.3.0,WARNING
EQP-00975,TWR-0124,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,70B85EA9-28BE-603,2022-06-06,v1.1.0-OUTDATED,FAILING
EQP-00976,TWR-0124,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,A15ECE5A-B3FF-110,2023-11-29,v2.0.1,OPERATIONAL
EQP-00977,TWR-0124,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,7A8318DD-4D58-324,2023-04-22,v2.0.2-OUTDATED,FAILING
EQP-00978,TWR-0124,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,8B78A681-D2DC-946,2022-01-23,v1.0.4,OPERATIONAL
EQP-00979,TWR-0124,BASEBAND_UNIT,PART-BBU-F2,Samsung,BBU-F2,306ECBD0-C4BC-685,2023-01-16,v2.0.1,WARNING
EQP-00980,TWR-0124,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,97A7636B-D128-701,2022-06-04,v2.0.1,OPERATIONAL
EQP-00981,TWR-0124,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,5002BD72-E422-352,2023-11-02,v2.0.2-OUTDATED,FAILING
EQP-00982,TWR-0124,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,675FAA78-EAD0-858,2024-05-16,v2.0.2-OUTDATED,WARNING
EQP-00983,TWR-0125,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,AF949A23-482C-109,2024-05-06,v1.1.0-OUTDATED,OPERATIONAL
EQP-00984,TWR-0125,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,A55B1B83-EA2A-410,2023-11-28,v1.2.7,OPERATIONAL
EQP-00985,TWR-0125,BASEBAND_UNIT,PART-BBU-E2,Huawei,BBU-E2,7FE06372-8297-992,2024-03-11,v2.4.0,OPERATIONAL
EQP-00986,TWR-0125,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,97BA26F5-0DEA-634,2022-11-16,v2.4.0,OPERATIONAL
EQP-00987,TWR-0125,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,5ED75307-8AC5-166,2024-02-08,v2.1.3,OPERATIONAL
EQP-00988,TWR-0125,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,C8079D87-6601-755,2022-11-27,v1.2.7,OPERATIONAL
EQP-00989,TWR-0125,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,D6F239C2-83B8-653,2022-09-03,v2.0.1,WARNING
EQP-00990,TWR-0125,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,4A5B2411-4721-876,2023-04-15,v2.0.2-OUTDATED,OPERATIONAL
EQP-00991,TWR-0126,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,BB19D7DF-819E-578,2023-12-30,v1.3.0,OPERATIONAL
EQP-00992,TWR-0126,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,86F272AE-F3BD-832,2023-04-04,v2.1.3,OPERATIONAL
EQP-00993,TWR-0126,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,27C963A6-7F03-918,2024-04-19,v1.0.4,OPERATIONAL
EQP-00994,TWR-0126,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,4F304802-C99F-228,2024-03-28,v2.0.2-OUTDATED,OPERATIONAL
EQP-00995,TWR-0126,FIREWALL,PART-FWL-J1,Fortinet,FWL-J1,5EC33883-4EC3-724,2022-05-21,v1.5.8-OUTDATED,WARNING
EQP-00996,TWR-0127,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,70A23321-8D4C-543,2022-08-20,v2.1.3,OPERATIONAL
EQP-00997,TWR-0127,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,0C060CF5-5986-365,2022-06-20,v2.0.2-OUTDATED,FAILING
EQP-00998,TWR-0127,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,49BC8C95-584C-185,2022-02-19,v1.5.8-OUTDATED,OPERATIONAL
EQP-00999,TWR-0127,TRANSCEIVER,PART-TRX-H1,Mediatek,TRX-H1,71360385-E1B9-643,2023-09-04,v3.0.0,OPERATIONAL
EQP-01000,TWR-0127,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,0C5A46BE-EB88-964,2022-07-08,v1.1.0-OUTDATED,OPERATIONAL
EQP-01001,TWR-0127,TRANSCEIVER,PART-TRX-H2,Mediatek,TRX-H2,FA99CA1C-BEEF-042,2023-07-29,v1.2.7,OPERATIONAL
EQP-01002,TWR-0128,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,EF8EE0EA-92E4-417,2022-09-29,v1.5.8-OUTDATED,OPERATIONAL
EQP-01003,TWR-0128,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,F710F3C0-EA3E-297,2024-06-27,v2.0.2-OUTDATED,FAILING
EQP-01004,TWR-0128,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,97040D11-1FFB-073,2023-04-05,v1.0.4,WARNING
EQP-01005,TWR-0128,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,F1C0C8E6-CD5A-460,2023-01-29,v1.5.8-OUTDATED,FAILING
EQP-01006,TWR-0128,ANTENNA,PART-ANT-D1,Nokia,ANT-D1,C317D25A-798C-874,2023-02-14,v2.0.1,OPERATIONAL
EQP-01007,TWR-0128,BASEBAND_UNIT,PART-BBU-E1,Huawei,BBU-E1,647D8B6B-B8EE-158,2022-07-27,v1.3.0,WARNING
EQP-01008,TWR-0129,5G_ROUTER,PART-RTR-B2,Juniper,RTR-B2,F64C921C-C5D2-868,2022-03-14,v3.0.0,OPERATIONAL
EQP-01009,TWR-0129,5G_ROUTER,PART-RTR-A1,Cisco,RTR-A1,AD9C5441-43C3-165,2023-10-30,v3.0.0,OPERATIONAL
EQP-01010,TWR-0129,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,83B3C099-5B6A-223,2023-06-02,v1.5.8-OUTDATED,OPERATIONAL
EQP-01011,TWR-0129,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,CF577DFA-D1CC-714,2023-06-17,v1.1.0-OUTDATED,WARNING
EQP-01012,TWR-0129,ANTENNA,PART-ANT-D2,Nokia,ANT-D2,EAD2A6DE-D370-978,2022-08-23,v2.0.2-OUTDATED,OPERATIONAL
EQP-01013,TWR-0129,ANTENNA,PART-ANT-C1,Ericsson,ANT-C1,97EDCA1E-1766-976,2022-07-30,v2.4.0,WARNING
EQP-01014,TWR-0129,BASEBAND_UNIT,PART-BBU-F1,Samsung,BBU-F1,93EB6123-6E19-346,2022-02-12,v3.0.0,OPERATIONAL
EQP-01015,TWR-0129,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,9BF85D3A-F0E3-481,2022-08-24,v2.4.0,OPERATIONAL
EQP-01016,TWR-0129,AMPLIFIER,PART-AMP-G2,Qualcomm,AMP-G2,2B787BF8-2571-228,2022-07-04,v1.2.7,WARNING
EQP-01017,TWR-0129,AMPLIFIER,PART-AMP-G1,Qualcomm,AMP-G1,F6E88FB3-4A02-074,2023-10-13,v1.3.0,OPERATIONAL
EQP-01018,TWR-0129,FIREWALL,PART-FWL-J2,Fortinet,FWL-J2,70BAB2D2-9836-052,2023-03-06,v1.2.7,OPERATIONAL
EQP-01019,TWR-0130,ANTENNA,PART-ANT-C2,Ericsson,ANT-C2,A48F3418-3D4A-189,2022-10-22,v1.0.4,OPERATIONAL
