CDR_ID,CALLER_SUB_ID,CALLEE_SUB_ID,CALL_TYPE,CALL_START_TIME,CALL_DURATION_SECONDS,CALL_STATUS,TOWER_ID,DATA_USED_MB,CALL_QUALITY_SCORE
CDR-2BE961BC-0,SUB-CON-00358,SUB-CON-01026,VOICE,2024-12-11T13:00:00,1649,DROPPED,TWR-0023,58.09,3.1
CDR-2C072F32-9,SUB-CON-00422,SUB-CON-00320,VIDEO,2024-06-26T22:00:00,1062,FAILED,TWR-0007,84.05,3.8
CDR-2C283FDE-A,SUB-CON-00347,SUB-CON-00618,SMS,2024-03-02T20:00:00,2032,COMPLETED,TWR-0041,97.29,4.5
CDR-2C2ACA2F-B,SUB-CON-00129,SUB-CON-00924,SMS,2024-10-09T09:00:00,1062,FAILED,TWR-0090,18.8,3.8
CDR-2C2E5357-3,SUB-INF-0006,SUB-CON-00964,VIDEO,2024-10-10T14:28:00,1673,COMPLETED,TWR-0004,18.65,3.1
CDR-2C325C95-1,SUB-INF-0001,SUB-CON-01052,VIDEO,2024-11-29T16:45:00,318,DROPPED,TWR-0014,14.03,3.0
CDR-2C3769BE-6,SUB-INF-0005,SUB-CON-00922,VOICE,2024-05-03T14:11:00,305,COMPLETED,TWR-0003,34.0,3.5
CDR-2C7A5163-F,SUB-CON-00824,SUB-CON-00123,VOICE,2024-04-09T18:00:00,1333,COMPLETED,TWR-0002,90.27,3.0
CDR-2C7D5B6B-C,SUB-CON-00816,SUB-CON-00047,VIDEO,2024-12-06T11:00:00,70,FAILED,TWR-0118,19.92,3.4
CDR-2C9C9FBD-0,SUB-CON-00226,SUB-CON-00440,VIDEO,2024-06-19T15:00:00,1932,COMPLETED,TWR-0113,16.85,3.1
CDR-2C9E3A96-C,SUB-CON-00360,SUB-CON-00430,SMS,2024-06-30T21:00:00,2612,FAILED,TWR-0079,71.24,4.2
CDR-2CABBC0B-A,SUB-CON-01110,SUB-CON-00249,VIDEO,2024-06-22T16:00:00,3174,COMPLETED,TWR-0007,1.08,4.6
CDR-2CB1E1BD-A,SUB-CON-00864,SUB-CON-00974,VOICE,2024-04-25T14:00:00,27,DROPPED,TWR-0106,44.48,3.2
CDR-2CB5F85B-7,SUB-CON-00658,SUB-CON-00054,VIDEO,2024-12-14T08:00:00,3555,COMPLETED,TWR-0032,79.43,4.7
CDR-2CD90BA5-7,SUB-CON-00236,SUB-CON-01000,SMS,2024-08-18T08:00:00,3156,FAILED,TWR-0030,27.14,4.9
CDR-2CEFC8BB-0,SUB-INF-0014,SUB-CON-01130,VOICE,2024-03-26T08:39:00,1053,DROPPED,TWR-0013,9.87,1.7
CDR-2CF4536A-4,SUB-INF-0002,SUB-CON-00517,VOICE,2024-03-10T12:56:00,411,COMPLETED,TWR-0014,6.08,2.7
CDR-2CF5C5B8-9,SUB-INF-0001,SUB-CON-00962,VOICE,2024-05-30T20:50:00,559,COMPLETED,TWR-0005,24.02,2.3
CDR-2CFABCD0-F,SUB-CON-00959,SUB-CON-00667,SMS,2024-01-24T07:00:00,2825,DROPPED,TWR-0053,83.93,4.4
CDR-2D05003C-7,SUB-CON-00354,SUB-CON-00232,VOICE,2024-08-21T08:00:00,146,COMPLETED,TWR-0080,65.55,3.2
CDR-2D11EBC9-6,SUB-CON-00657,SUB-CON-00821,VIDEO,2024-03-26T20:00:00,567,COMPLETED,TWR-0046,69.81,4.3
CDR-2D17C0D1-4,SUB-CON-00167,SUB-CON-00199,VOICE,2024-01-09T19:00:00,523,DROPPED,TWR-0066,81.68,4.8
CDR-2D4308B0-5,SUB-INF-0007,SUB-CON-00322,VOICE,2024-04-05T20:27:00,190,COMPLETED,TWR-0008,22.31,2.9
CDR-2D64EBA3-B,SUB-CON-00108,SUB-CON-01028,VIDEO,2024-10-20T13:00:00,1874,COMPLETED,TWR-0006,27.77,4.0
CDR-2D6CF42E-1,SUB-INF-0015,SUB-CON-00479,VOICE,2024-06-30T10:47:00,1199,COMPLETED,TWR-0015,42.05,2.4
CDR-2D6F29A6-0,SUB-CON-00948,SUB-CON-00642,SMS,2024-09-02T15:00:00,1548,FAILED,TWR-0037,28.36,4.6
CDR-2D6FC8B6-D,SUB-CON-00212,SUB-CON-00539,VOICE,2024-05-28T22:00:00,1528,DROPPED,TWR-0078,64.02,4.9
CDR-2D755509-4,SUB-INF-0014,SUB-CON-00020,VOICE,2024-07-23T19:00:00,661,DROPPED,TWR-0009,6.37,3.1
CDR-2D7C60C1-5,SUB-ENT-0045,SUB-CON-00886,SMS,2024-05-05T10:00:00,3446,DROPPED,TWR-0085,42.31,4.1
CDR-2D879345-3,SUB-CON-01029,SUB-CON-00744,SMS,2024-02-03T09:00:00,1169,COMPLETED,TWR-0057,74.8,3.9
CDR-2D8E0785-3,SUB-CON-00939,SUB-CON-01045,VIDEO,2024-09-21T15:00:00,1926,DROPPED,TWR-0109,56.32,4.0
CDR-2D903059-7,SUB-CON-01083,SUB-CON-00441,VIDEO,2024-07-07T22:00:00,1279,DROPPED,TWR-0097,47.48,4.8
CDR-2D939909-4,SUB-CON-00677,SUB-CON-01089,SMS,2024-03-11T14:00:00,2073,COMPLETED,TWR-0053,7.37,4.9
CDR-2DB0BE42-5,SUB-CON-00090,SUB-CON-00113,VIDEO,2024-01-28T18:00:00,3327,DROPPED,TWR-0059,64.11,5.0
CDR-2DC0AC55-1,SUB-CON-00185,SUB-CON-00750,VOICE,2024-11-05T07:00:00,1780,DROPPED,TWR-0008,33.17,3.1
CDR-2DD205E6-2,SUB-CON-00382,SUB-CON-00984,VIDEO,2024-12-08T21:00:00,3322,FAILED,TWR-0106,23.45,4.9
CDR-2DD58472-0,SUB-INF-0011,SUB-INF-0003,VIDEO,2024-04-30T20:25:00,527,COMPLETED,TWR-0012,45.47,2.6
CDR-2DDC3931-6,SUB-INF-0008,SUB-CON-00452,VOICE,2024-04-13T11:09:00,125,DROPPED,TWR-0011,23.17,3.2
CDR-2DDD2E33-4,SUB-INF-0010,SUB-CON-00656,VOICE,2024-03-10T15:24:00,832,COMPLETED,TWR-0001,10.11,3.1
CDR-2DDFFCDD-C,SUB-CON-00720,SUB-CON-00470,VIDEO,2024-09-03T14:00:00,1780,COMPLETED,TWR-0073,12.12,3.2
CDR-2DE6F4F5-6,SUB-CON-00679,SUB-CON-00663,SMS,2024-06-28T22:00:00,2346,FAILED,TWR-0013,73.41,4.7
CDR-2DFB4382-1,SUB-INF-0014,SUB-CON-00878,VIDEO,2024-07-11T14:40:00,224,COMPLETED,TWR-0012,20.54,2.2
CDR-2E13AC4B-5,SUB-CON-00241,SUB-CON-00647,VOICE,2024-10-16T22:00:00,1629,COMPLETED,TWR-0007,45.7,4.6
CDR-2E169AB7-E,SUB-CON-00435,SUB-CON-00392,VOICE,2024-05-18T17:00:00,791,FAILED,TWR-0039,81.82,3.0
CDR-2E44C25F-8,SUB-CON-00618,SUB-CON-00781,SMS,2024-12-13T18:00:00,3207,COMPLETED,TWR-0067,59.53,4.2
CDR-2E4644FD-C,SUB-CON-00955,SUB-CON-00059,VOICE,2024-10-11T14:00:00,3017,DROPPED,TWR-0105,40.31,3.5
CDR-2E55DBFB-A,SUB-CON-00788,SUB-CON-01106,SMS,2024-03-14T20:00:00,2501,COMPLETED,TWR-0063,30.95,4.9
CDR-2E588458-7,SUB-CON-00984,SUB-CON-00327,VIDEO,2024-12-16T15:00:00,3376,FAILED,TWR-0112,58.6,4.7
CDR-2E5BF0A8-5,SUB-CON-01083,SUB-CON-00965,VIDEO,2024-05-24T12:00:00,618,FAILED,TWR-0082,96.78,4.5
CDR-2E6ADE60-0,SUB-CON-00182,SUB-CON-01079,VOICE,2024-03-21T10:00:00,879,COMPLETED,TWR-0087,27.1,4.1
CDR-2E6D99C2-2,SUB-CON-00306,SUB-CON-00733,SMS,2024-06-25T13:00:00,193,COMPLETED,TWR-0061,41.09,4.0
CDR-2E72EFD7-D,SUB-CON-00740,SUB-CON-00417,VIDEO,2024-03-31T11:00:00,1660,DROPPED,TWR-0078,7.13,3.2
CDR-2E77C71B-5,SUB-CON-00049,SUB-CON-00821,SMS,2024-07-15T20:00:00,1667,COMPLETED,TWR-0037,65.6,3.6
CDR-2E7F37D8-4,SUB-CON-01009,SUB-CON-00858,VIDEO,2024-06-02T22:00:00,2444,COMPLETED,TWR-0116,65.46,3.7
CDR-2E9B9897-8,SUB-INF-0014,SUB-CON-00603,VOICE,2024-07-24T17:02:00,718,COMPLETED,TWR-0010,4.74,3.1
CDR-2EA0658F-C,SUB-CON-00137,SUB-CON-00692,VOICE,2024-02-21T15:00:00,2233,COMPLETED,TWR-0080,82.5,3.6
CDR-2EAC9F85-6,SUB-INF-0001,SUB-CON-01109,VOICE,2024-03-22T12:12:00,1095,COMPLETED,TWR-0010,39.66,1.5
CDR-2EB918C4-6,SUB-CON-00955,SUB-CON-00374,SMS,2024-01-09T13:00:00,1330,COMPLETED,TWR-0061,77.53,3.7
CDR-2EC18FF5-5,SUB-CON-00711,SUB-CON-00654,VIDEO,2024-07-29T20:00:00,2940,COMPLETED,TWR-0113,76.19,3.9
CDR-2EC28D09-0,SUB-CON-00820,SUB-CON-00095,SMS,2024-01-26T10:00:00,3492,COMPLETED,TWR-0073,98.93,4.7
CDR-2EC2A1DE-3,SUB-INF-0002,SUB-CON-00042,VOICE,2024-08-05T09:50:00,1581,COMPLETED,TWR-0014,41.61,2.0
CDR-2ED4A97B-1,SUB-CON-00430,SUB-CON-00840,SMS,2024-11-05T22:00:00,2031,COMPLETED,TWR-0021,70.04,4.3
CDR-2EDE60EC-8,SUB-CON-00898,SUB-CON-00303,VOICE,2024-04-13T14:00:00,1391,COMPLETED,TWR-0048,32.05,4.9
CDR-2EF2D364-E,SUB-CON-00718,SUB-CON-00508,VOICE,2024-12-07T11:00:00,122,DROPPED,TWR-0104,82.73,4.1
CDR-2EF437DB-1,SUB-CON-00281,SUB-CON-00537,VOICE,2024-10-20T09:00:00,2097,COMPLETED,TWR-0001,88.38,3.9
CDR-2EF4D78E-A,SUB-INF-0011,SUB-CON-01100,VOICE,2024-06-09T16:51:00,613,DROPPED,TWR-0008,7.79,2.7
CDR-2EFFD199-0,SUB-CON-00845,SUB-ENT-0037,VIDEO,2024-11-14T17:00:00,2960,COMPLETED,TWR-0082,40.22,3.3
CDR-2F09B22C-0,SUB-INF-0001,SUB-INF-0004,VIDEO,2024-07-01T22:45:00,832,COMPLETED,TWR-0006,29.12,2.8
CDR-2F322E4D-1,SUB-INF-0008,SUB-CON-00301,VIDEO,2024-02-16T09:42:00,1084,COMPLETED,TWR-0011,3.26,2.2
CDR-2F336232-A,SUB-CON-00604,SUB-CON-00243,SMS,2024-07-22T06:00:00,2116,COMPLETED,TWR-0108,15.77,4.0
CDR-2F692B34-5,SUB-INF-0006,SUB-CON-00855,VOICE,2024-08-04T13:30:00,1532,COMPLETED,TWR-0011,1.44,3.0
CDR-2F736FD9-5,SUB-CON-00162,SUB-CON-00386,SMS,2024-09-01T06:00:00,2167,DROPPED,TWR-0113,68.67,4.0
CDR-2F7853DB-6,SUB-CON-00211,SUB-CON-00945,SMS,2024-07-12T13:00:00,2949,COMPLETED,TWR-0114,87.13,4.0
CDR-2F79A373-F,SUB-CON-01079,SUB-CON-00094,VIDEO,2024-04-28T19:00:00,1563,COMPLETED,TWR-0077,13.19,4.2
CDR-2F82FFD6-5,SUB-CON-00297,SUB-CON-00771,VIDEO,2024-03-16T22:00:00,3318,DROPPED,TWR-0048,67.64,4.0
CDR-2F8B5508-B,SUB-CON-00649,SUB-CON-00587,VOICE,2024-03-21T09:00:00,150,FAILED,TWR-0098,33.11,3.2
CDR-2F90E997-D,SUB-INF-0014,SUB-CON-00480,VIDEO,2024-02-17T12:31:00,1188,DROPPED,TWR-0015,37.29,1.7
CDR-2FA7B26C-5,SUB-INF-0002,SUB-CON-00651,VOICE,2024-08-10T17:49:00,895,COMPLETED,TWR-0008,7.07,2.2
CDR-2FABE638-2,SUB-INF-0010,SUB-CON-00467,VOICE,2024-01-10T20:21:00,649,DROPPED,TWR-0014,5.53,3.1
CDR-2FAD5436-2,SUB-INF-0006,SUB-CON-00247,VOICE,2024-11-06T15:57:00,1257,COMPLETED,TWR-0001,28.11,2.2
CDR-2FAEE978-1,SUB-INF-0007,SUB-CON-00568,VIDEO,2024-03-15T09:42:00,373,COMPLETED,TWR-0015,2.88,2.2
CDR-2FB49586-E,SUB-CON-00759,SUB-CON-01076,SMS,2024-05-17T19:00:00,3266,FAILED,TWR-0087,91.17,4.6
CDR-2FC2CDA8-C,SUB-INF-0009,SUB-CON-00701,VIDEO,2024-08-26T18:09:00,1266,COMPLETED,TWR-0001,24.16,2.8
CDR-2FCD3EFC-C,SUB-CON-00483,SUB-CON-00189,VIDEO,2024-01-04T22:00:00,838,COMPLETED,TWR-0098,94.03,3.5
CDR-2FDD77CD-A,SUB-CON-00520,SUB-CON-00338,VOICE,2024-07-03T07:00:00,1979,FAILED,TWR-0107,39.81,3.2
CDR-2FE4E437-9,SUB-CON-00820,SUB-CON-00350,VOICE,2024-10-26T07:00:00,669,COMPLETED,TWR-0033,24.72,3.4
CDR-2FEF617C-0,SUB-CON-00775,SUB-CON-00201,SMS,2024-06-04T22:00:00,1246,COMPLETED,TWR-0079,25.29,3.8
CDR-2FF28E9D-B,SUB-CON-00666,SUB-CON-01012,VOICE,2024-09-04T07:00:00,880,COMPLETED,TWR-0061,63.83,3.1
CDR-2FF2BEE9-7,SUB-INF-0007,SUB-CON-00952,VOICE,2024-11-06T22:00:00,1050,DROPPED,TWR-0006,48.13,4.2
CDR-2FF7E6A9-6,SUB-CON-00462,SUB-CON-01068,SMS,2024-05-23T17:00:00,3069,COMPLETED,TWR-0021,90.02,4.2
CDR-2FF97A7D-A,SUB-CON-00566,SUB-CON-00694,SMS,2024-03-11T07:00:00,522,COMPLETED,TWR-0078,99.04,4.5
CDR-300087DC-8,SUB-CON-00159,SUB-CON-00213,VIDEO,2024-12-15T12:00:00,1032,FAILED,TWR-0119,10.35,4.7
CDR-30026C19-F,SUB-INF-0014,SUB-CON-00275,VOICE,2024-06-04T07:48:00,227,COMPLETED,TWR-0007,46.53,1.8
CDR-300A1B1B-F,SUB-INF-0001,SUB-CON-00025,VOICE,2024-08-05T21:12:00,601,COMPLETED,TWR-0008,4.38,2.5
CDR-30186D14-0,SUB-CON-00470,SUB-CON-00124,VOICE,2024-04-07T14:00:00,2039,DROPPED,TWR-0025,14.4,3.6
CDR-302A6CFA-6,SUB-CON-00592,SUB-CON-00898,VOICE,2024-02-22T19:00:00,3435,FAILED,TWR-0065,28.02,4.5
CDR-30337244-B,SUB-CON-00095,SUB-CON-00869,VIDEO,2024-07-26T14:00:00,2289,COMPLETED,TWR-0058,44.44,4.8
CDR-3044FFC4-0,SUB-INF-0003,SUB-CON-00944,VIDEO,2024-02-08T20:46:00,258,COMPLETED,TWR-0008,25.1,3.4
CDR-305C87E1-0,SUB-INF-0006,SUB-CON-00931,VOICE,2024-08-19T14:23:00,118,COMPLETED,TWR-0007,15.92,2.4
CDR-306B9FC4-0,SUB-INF-0012,SUB-CON-00082,VIDEO,2024-11-15T21:17:00,973,DROPPED,TWR-0012,32.7,3.2
CDR-306FB4A4-8,SUB-INF-0015,SUB-CON-00840,VOICE,2024-06-29T17:39:00,1731,COMPLETED,TWR-0015,21.76,1.9
CDR-3070135C-D,SUB-CON-00574,SUB-CON-00956,VIDEO,2024-08-11T19:00:00,1471,COMPLETED,TWR-0087,49.67,4.4
CDR-307949C6-9,SUB-CON-00469,SUB-ENT-0050,VIDEO,2024-08-07T17:00:00,1112,DROPPED,TWR-0051,35.34,5.0
CDR-30887587-9,SUB-INF-0009,SUB-CON-00754,VIDEO,2024-02-15T10:58:00,530,COMPLETED,TWR-0002,28.57,2.2
CDR-3089660F-D,SUB-ENT-0043,SUB-CON-01116,VOICE,2024-06-26T15:00:00,2019,COMPLETED,TWR-0035,67.9,3.2
CDR-308B5BE9-4,SUB-CON-00808,SUB-CON-00539,VOICE,2024-02-21T16:00:00,891,COMPLETED,TWR-0058,77.18,3.8
CDR-308FB47A-1,SUB-INF-0008,SUB-CON-00936,VOICE,2024-03-29T11:36:00,508,COMPLETED,TWR-0009,19.19,2.6
CDR-308FBB84-D,SUB-CON-00172,SUB-CON-00072,VOICE,2024-09-27T22:00:00,3449,COMPLETED,TWR-0093,26.96,3.9
CDR-309AA02E-B,SUB-INF-0013,SUB-CON-00127,VOICE,2024-02-22T20:37:00,1050,COMPLETED,TWR-0010,17.5,3.2
CDR-309C19FB-C,SUB-CON-00652,SUB-CON-00516,VOICE,2024-05-24T21:00:00,1822,FAILED,TWR-0117,49.43,4.2
CDR-30CC1415-B,SUB-CON-00591,SUB-CON-00330,SMS,2024-05-25T21:00:00,2757,COMPLETED,TWR-0011,8.17,3.8
CDR-30D738C3-7,SUB-CON-00292,SUB-CON-00601,VIDEO,2024-06-17T07:00:00,1533,COMPLETED,TWR-0016,33.46,4.8
CDR-30E2370C-C,SUB-CON-00796,SUB-ENT-0029,VIDEO,2024-08-09T10:00:00,1052,DROPPED,TWR-0014,96.25,4.0
CDR-30F07678-A,SUB-CON-01050,SUB-CON-00324,VOICE,2024-10-17T13:00:00,3366,COMPLETED,TWR-0115,7.9,4.8
CDR-30FEDA75-5,SUB-CON-00254,SUB-CON-00434,SMS,2024-08-06T08:00:00,2427,COMPLETED,TWR-0073,41.41,3.5
CDR-310665C1-C,SUB-CON-01046,SUB-CON-00852,SMS,2024-12-13T19:00:00,1599,DROPPED,TWR-0005,99.37,3.8
CDR-310F83A6-5,SUB-INF-0002,SUB-CON-00954,VOICE,2024-08-26T21:00:00,214,FAILED,TWR-0115,50.3,3.2
CDR-310FEDE0-A,SUB-ENT-0006,SUB-CON-00163,VOICE,2024-09-06T18:00:00,447,FAILED,TWR-0012,57.07,4.0
CDR-3133941A-3,SUB-INF-0004,SUB-CON-00860,VOICE,2024-06-24T19:08:00,143,COMPLETED,TWR-0010,49.27,2.1
CDR-313CB853-C,SUB-CON-00804,SUB-CON-00925,VIDEO,2024-12-16T14:00:00,76,DROPPED,TWR-0046,80.34,3.7
CDR-3140F6EA-3,SUB-CON-00627,SUB-CON-00910,SMS,2024-03-09T18:00:00,1866,FAILED,TWR-0071,19.29,3.1
CDR-31438CBE-2,SUB-CON-01009,SUB-CON-00290,VIDEO,2024-11-24T16:00:00,3449,COMPLETED,TWR-0057,10.69,3.8
CDR-31552A42-9,SUB-CON-00733,SUB-CON-00169,VIDEO,2024-01-14T18:00:00,2571,DROPPED,TWR-0032,75.0,4.8
CDR-317C2DBE-5,SUB-CON-00229,SUB-CON-00470,VOICE,2024-08-02T15:00:00,78,FAILED,TWR-0015,22.25,3.3
CDR-3181464D-A,SUB-CON-00309,SUB-CON-00591,SMS,2024-02-13T16:00:00,1329,FAILED,TWR-0044,10.77,4.7
CDR-31840E0C-6,SUB-INF-0010,SUB-CON-00783,VIDEO,2024-11-17T17:06:00,552,COMPLETED,TWR-0005,30.38,1.9
CDR-31947591-C,SUB-INF-0010,SUB-CON-00713,VOICE,2024-05-17T06:14:00,1786,COMPLETED,TWR-0005,12.91,2.8
CDR-3194ED43-9,SUB-INF-0005,SUB-CON-00211,VOICE,2024-07-09T08:35:00,1313,DROPPED,TWR-0005,26.88,2.7
CDR-31A24804-9,SUB-CON-00593,SUB-CON-00908,VIDEO,2024-05-16T06:00:00,2267,COMPLETED,TWR-0007,92.4,4.9
CDR-31B203CB-3,SUB-INF-0006,SUB-CON-00554,VOICE,2024-03-14T13:12:00,1351,DROPPED,TWR-0015,7.8,1.6
CDR-31C67AAF-5,SUB-CON-00353,SUB-CON-00547,VIDEO,2024-03-16T17:00:00,3176,COMPLETED,TWR-0064,6.0,3.4
CDR-31E55F23-B,SUB-CON-00680,SUB-CON-00058,VIDEO,2024-08-31T19:00:00,1931,DROPPED,TWR-0089,56.3,4.7
CDR-31FB6B84-F,SUB-CON-00122,SUB-CON-00575,SMS,2024-01-03T08:00:00,1594,FAILED,TWR-0050,8.24,4.4
CDR-320A45E3-9,SUB-INF-0011,SUB-ENT-0030,VOICE,2024-10-30T20:00:00,636,DROPPED,TWR-0011,32.29,2.2
CDR-32173C94-3,SUB-INF-0008,SUB-CON-00697,VOICE,2024-05-28T14:21:00,1105,COMPLETED,TWR-0011,32.86,2.2
CDR-3236873F-9,SUB-CON-00233,SUB-CON-00266,VIDEO,2024-10-30T21:00:00,1535,COMPLETED,TWR-0017,82.62,3.2
CDR-323D1FAF-B,SUB-CON-00314,SUB-CON-01075,SMS,2024-09-26T11:00:00,273,DROPPED,TWR-0027,26.23,3.8
CDR-323F4127-F,SUB-INF-0011,SUB-CON-00923,VIDEO,2024-05-15T20:09:00,1315,COMPLETED,TWR-0015,40.83,2.2
CDR-32410617-D,SUB-INF-0015,SUB-CON-00440,VOICE,2024-05-10T19:22:00,544,COMPLETED,TWR-0003,2.12,2.1
CDR-324185A8-8,SUB-INF-0011,SUB-CON-00376,VIDEO,2024-11-16T07:29:00,1471,DROPPED,TWR-0007,18.19,3.2
CDR-3241F4F0-0,SUB-CON-00811,SUB-CON-00687,VOICE,2024-05-14T15:00:00,2409,COMPLETED,TWR-0097,79.62,3.4
CDR-3246D48A-3,SUB-CON-00167,SUB-CON-01102,VIDEO,2024-08-18T20:00:00,1731,COMPLETED,TWR-0102,64.52,3.0
CDR-32514A46-8,SUB-CON-00316,SUB-CON-00928,VOICE,2024-07-03T14:00:00,1601,DROPPED,TWR-0030,79.73,4.4
CDR-3263BE85-D,SUB-INF-0009,SUB-CON-00389,VOICE,2024-07-25T07:07:00,82,COMPLETED,TWR-0010,41.23,1.7
CDR-328506FA-0,SUB-CON-00462,SUB-CON-00119,VIDEO,2024-02-14T06:00:00,169,COMPLETED,TWR-0081,88.73,4.3
CDR-3287E958-C,SUB-CON-00590,SUB-CON-00277,VIDEO,2024-06-12T10:00:00,2943,COMPLETED,TWR-0019,27.88,3.5
CDR-328C8B86-8,SUB-CON-00882,SUB-CON-00485,SMS,2024-01-11T17:00:00,321,FAILED,TWR-0009,58.3,4.7
CDR-329041BD-4,SUB-INF-0006,SUB-CON-00383,VOICE,2024-06-11T18:18:00,255,COMPLETED,TWR-0014,40.78,2.6
CDR-329B5D2E-C,SUB-CON-00296,SUB-CON-00907,VIDEO,2024-04-25T21:00:00,3175,COMPLETED,TWR-0116,57.82,4.2
CDR-329C9DFA-B,SUB-INF-0007,SUB-INF-0002,VOICE,2024-06-04T17:53:00,670,DROPPED,TWR-0004,34.43,2.9
CDR-329E3F4D-C,SUB-INF-0003,SUB-CON-00329,VIDEO,2024-06-16T16:06:00,1157,COMPLETED,TWR-0001,49.9,3.2
CDR-32A77683-5,SUB-CON-01104,SUB-CON-01049,SMS,2024-11-20T07:00:00,1578,COMPLETED,TWR-0023,91.45,3.3
CDR-32AD8396-B,SUB-CON-00152,SUB-CON-00588,SMS,2024-03-04T18:00:00,1556,COMPLETED,TWR-0056,70.53,3.3
CDR-32C3772D-F,SUB-CON-00268,SUB-CON-00947,SMS,2024-06-13T06:00:00,2602,COMPLETED,TWR-0097,42.57,4.7
CDR-32E5307D-B,SUB-INF-0010,SUB-CON-00277,VIDEO,2024-02-22T22:54:00,369,DROPPED,TWR-0015,45.41,2.2
CDR-32FFF51F-5,SUB-INF-0009,SUB-CON-00878,VOICE,2024-08-10T17:24:00,1222,COMPLETED,TWR-0008,0.94,2.2
CDR-3302278C-5,SUB-CON-00051,SUB-CON-00155,VOICE,2024-09-30T07:00:00,1530,COMPLETED,TWR-0038,97.35,4.5
CDR-331FE7C7-3,SUB-CON-00071,SUB-CON-01059,SMS,2024-08-27T20:00:00,3420,FAILED,TWR-0079,41.5,4.4
CDR-333A2009-8,SUB-INF-0006,SUB-CON-00321,VOICE,2024-11-01T13:47:00,1468,COMPLETED,TWR-0010,22.04,3.1
CDR-333CD435-9,SUB-INF-0015,SUB-ENT-0047,VIDEO,2024-01-07T21:34:00,686,COMPLETED,TWR-0003,32.63,2.9
CDR-333E1A4F-D,SUB-CON-00813,SUB-CON-00386,VOICE,2024-08-14T11:00:00,821,DROPPED,TWR-0029,29.52,3.5
CDR-33453927-9,SUB-INF-0003,SUB-CON-01049,VOICE,2024-02-03T20:10:00,337,DROPPED,TWR-0003,30.03,2.3
CDR-3360D07D-B,SUB-CON-00958,SUB-CON-00612,VOICE,2024-06-30T21:00:00,2285,COMPLETED,TWR-0052,49.19,4.1
CDR-3364C114-9,SUB-CON-00096,SUB-CON-00701,VIDEO,2024-01-07T21:00:00,2301,DROPPED,TWR-0064,93.8,5.0
CDR-336B00D0-6,SUB-CON-00575,SUB-CON-00375,VOICE,2024-05-19T14:00:00,19,COMPLETED,TWR-0059,58.62,4.3
CDR-336C2624-A,SUB-CON-00307,SUB-CON-00193,SMS,2024-05-11T21:00:00,2676,FAILED,TWR-0055,44.0,5.0
CDR-336FB156-4,SUB-INF-0013,SUB-CON-00055,VIDEO,2024-09-25T20:02:00,1098,DROPPED,TWR-0005,3.65,2.9
CDR-33781D0F-3,SUB-CON-01078,SUB-CON-00031,SMS,2024-10-03T20:00:00,821,COMPLETED,TWR-0085,17.41,3.3
CDR-33831088-D,SUB-CON-00536,SUB-CON-01104,SMS,2024-03-29T06:00:00,2333,FAILED,TWR-0027,1.63,4.9
CDR-33861699-C,SUB-INF-0001,SUB-CON-01083,VOICE,2024-04-14T12:52:00,864,DROPPED,TWR-0002,25.28,2.8
CDR-3387DC6B-4,SUB-CON-00210,SUB-CON-00576,VOICE,2024-05-22T08:00:00,1710,DROPPED,TWR-0081,49.16,4.1
CDR-3398C9E8-2,SUB-CON-00635,SUB-CON-00853,VIDEO,2024-03-25T12:00:00,1761,COMPLETED,TWR-0053,73.37,3.2
CDR-33A3AE85-F,SUB-CON-00098,SUB-CON-00283,VIDEO,2024-10-22T22:00:00,968,COMPLETED,TWR-0067,25.04,4.1
CDR-33C15D26-6,SUB-CON-00607,SUB-CON-00460,SMS,2024-01-20T09:00:00,2432,COMPLETED,TWR-0071,68.39,4.7
CDR-33C8A51F-7,SUB-INF-0015,SUB-CON-00378,VOICE,2024-08-23T09:18:00,519,COMPLETED,TWR-0001,14.17,1.7
CDR-33CC0E85-3,SUB-CON-00242,SUB-CON-00775,VIDEO,2024-02-14T14:00:00,2401,FAILED,TWR-0086,75.8,5.0
CDR-33D8FD67-A,SUB-CON-00683,SUB-CON-00918,SMS,2024-03-11T22:00:00,2526,COMPLETED,TWR-0079,34.0,4.2
CDR-33DFAE49-9,SUB-INF-0015,SUB-CON-00884,VOICE,2024-04-07T13:45:00,1198,COMPLETED,TWR-0004,24.99,1.6
CDR-33F9776B-0,SUB-CON-00118,SUB-ENT-0019,VOICE,2024-06-02T11:00:00,2773,FAILED,TWR-0116,29.44,3.2
CDR-33FC0E5F-9,SUB-CON-00297,SUB-CON-00302,VOICE,2024-01-09T21:00:00,3159,COMPLETED,TWR-0028,94.67,3.1
CDR-33FCFD7D-F,SUB-INF-0009,SUB-CON-00597,VIDEO,2024-07-28T20:47:00,1428,COMPLETED,TWR-0013,25.07,3.0
CDR-33FD3A9C-6,SUB-INF-0014,SUB-CON-00153,VOICE,2024-06-25T11:26:00,410,COMPLETED,TWR-0001,36.31,3.2
CDR-340508D4-6,SUB-CON-00244,SUB-CON-00805,VOICE,2024-08-04T11:00:00,3314,COMPLETED,TWR-0063,43.84,3.0
CDR-340DADA3-F,SUB-CON-00121,SUB-CON-00946,SMS,2024-07-25T08:00:00,123,DROPPED,TWR-0014,20.63,4.8
CDR-3417FD86-E,SUB-CON-01020,SUB-CON-00273,VOICE,2024-04-26T07:00:00,1640,COMPLETED,TWR-0094,23.1,4.8
