METRIC_DATE,REGION,ACTIVE_SUBSCRIBERS,SUBSCRIBER_GROWTH_RATE,DAILY_REVENUE_USD,TOTAL_CALLS,AVG_CALL_QUALITY,NETWORK_AVAILABILITY_PCT,DATA_CONSUMED_TB,AVG_LATENCY_MS,SUPPORT_TICKETS_OPENED,SUPPORT_TICKETS_RESOLVED,CHURN_RATE,NPS_DAILY_AVG,MARKETING_SPEND_USD
2024-05-07,NORTH,17438,0.0089,104009.27,195067,4.06,99.79,64.85,24.11,150,142,0.0053,8.2,9756.31
2024-05-07,NORTHEAST,24389,0.0136,139182.79,165539,4.43,99.28,206.28,37.93,37,120,0.0062,6.1,8676.31
2024-05-07,NORTHWEST,21030,0.0054,99524.68,90907,4.06,99.81,273.02,69.88,182,27,0.0063,8.8,1152.18
2024-05-07,SOUTH,26995,0.0121,71179.42,167750,4.69,99.38,273.05,64.91,191,90,0.0028,7.8,5289.02
2024-05-07,SOUTHEAST,15024,0.0101,80037.72,96352,4.05,99.69,280.07,40.27,160,84,0.0069,6.5,4719.06
2024-05-07,SOUTHWEST,34657,0.0147,134836.31,153437,4.62,99.46,92.20,38.67,116,117,0.0049,8.7,5645.46
2024-05-07,WEST,34954,0.0077,53341.85,140490,4.10,99.36,98.32,44.26,64,165,0.0022,8.0,9796.79
2024-05-08,CENTRAL,30515,0.0087,127081.05,184371,4.36,99.44,73.60,44.96,95,28,0.0062,6.4,7150.62
2024-05-08,EAST,32343,0.0045,53203.14,134280,4.74,99.35,234.74,32.11,64,115,0.0042,7.4,8383.76
2024-05-08,NORTH,32640,0.0030,121623.53,164152,4.45,99.25,238.58,53.51,104,22,0.0080,8.4,6206.97
2024-05-08,NORTHEAST,31009,0.0028,159669.09,52410,4.45,99.80,55.55,74.13,59,142,0.0024,8.5,9468.13
2024-05-08,NORTHWEST,27459,0.0105,105283.64,73736,4.38,99.48,185.36,61.47,149,17,0.0049,6.7,8621.86
2024-05-08,SOUTH,22472,0.0116,101287.88,148776,4.60,99.43,112.08,25.50,122,156,0.0021,7.1,5466.98
2024-05-08,SOUTHEAST,31552,0.0099,94770.51,139504,4.37,99.42,58.12,51.27,123,58,0.0080,6.0,3915.55
2024-05-08,SOUTHWEST,32646,0.0098,111219.34,158432,4.38,99.50,123.71,65.09,117,64,0.0043,7.9,1965.07
2024-05-08,WEST,32222,0.0147,141078.68,91149,4.03,99.63,254.62,34.84,195,152,0.0040,8.4,9815.43
2024-05-09,CENTRAL,26356,0.0062,147806.74,51121,4.60,99.36,276.11,36.83,143,28,0.0077,8.0,2253.34
2024-05-09,EAST,15134,0.0105,143613.61,50866,4.65,99.32,70.01,23.41,34,139,0.0041,8.2,1655.61
2024-05-09,NORTH,32157,0.0062,153682.41,189846,4.59,99.87,86.03,42.82,81,48,0.0020,6.7,2900.41
2024-05-09,NORTHEAST,22434,0.0048,151621.65,85620,4.48,99.62,204.49,24.60,67,119,0.0055,6.7,8228.63
2024-05-09,NORTHWEST,29475,0.0063,149238.15,50049,4.71,99.20,207.45,40.11,28,78,0.0052,7.7,6688.10
2024-05-09,SOUTH,33843,0.0022,97635.29,112726,4.68,99.71,155.10,75.99,186,173,0.0076,7.8,2430.54
2024-05-09,SOUTHEAST,26841,0.0015,107314.18,120712,4.38,99.29,244.72,64.99,36,108,0.0022,7.9,3295.11
2024-05-09,SOUTHWEST,30974,0.0108,111658.22,141031,4.20,99.68,99.35,30.55,165,49,0.0040,7.6,7042.37
2024-05-09,WEST,20778,0.0016,117805.09,88276,4.25,99.45,237.10,34.06,200,82,0.0034,7.7,6699.14
2024-05-10,CENTRAL,34804,0.0088,97961.45,138550,4.16,99.57,199.67,69.00,65,171,0.0026,6.1,4083.18
2024-05-10,EAST,31937,0.0147,95408.77,56915,4.70,99.36,167.62,69.16,177,56,0.0045,7.0,5694.19
2024-05-10,NORTH,33151,0.0051,52177.26,103258,4.62,99.36,64.15,44.10,109,92,0.0039,6.5,5532.99
2024-05-10,NORTHEAST,21462,0.0014,86169.99,174830,4.72,99.50,299.39,21.25,195,59,0.0044,6.8,2927.41
2024-05-10,NORTHWEST,19063,0.0026,95208.62,89040,4.60,99.58,216.89,39.84,191,116,0.0060,6.4,1927.78
2024-05-10,SOUTH,22495,0.0117,141328.55,189281,4.54,99.45,180.17,76.82,28,94,0.0073,7.5,5877.77
2024-05-10,SOUTHEAST,16969,0.0059,78619.23,54983,4.47,99.59,167.89,54.01,120,109,0.0047,6.6,3451.11
2024-05-10,SOUTHWEST,16723,0.0015,62715.44,192820,4.08,99.77,129.03,34.64,150,92,0.0031,7.0,6574.68
2024-05-10,WEST,20259,0.0047,87691.19,136064,4.72,99.27,252.26,31.69,32,84,0.0078,7.4,8735.04
2024-05-11,CENTRAL,21667,0.0055,105126.19,128550,4.26,99.37,299.68,65.22,69,177,0.0042,8.8,2724.60
2024-05-11,EAST,22750,0.0012,50758.72,190421,4.32,99.38,60.81,70.95,150,23,0.0040,6.8,5404.24
2024-05-11,NORTH,21446,0.0031,160495.67,124416,4.28,99.25,66.84,70.25,24,160,0.0032,7.8,4668.39
2024-05-11,NORTHEAST,25080,0.0036,109957.10,84938,4.15,99.38,180.96,72.80,164,168,0.0052,7.6,9030.52
2024-05-11,NORTHWEST,23463,0.0045,57363.55,114612,4.17,99.43,211.66,47.36,114,167,0.0044,6.7,3910.47
2024-05-11,SOUTH,33783,0.0022,151669.20,146219,4.21,99.60,181.14,60.30,63,78,0.0031,6.6,7882.25
2024-05-11,SOUTHEAST,16221,0.0026,94881.58,86238,4.19,99.72,100.66,41.94,159,142,0.0076,7.7,3834.04
2024-05-11,SOUTHWEST,17511,0.0053,110479.75,73997,4.77,99.71,149.10,32.75,91,38,0.0076,7.0,4807.07
2024-05-11,WEST,28266,0.0018,147141.04,63341,4.09,99.42,252.28,76.82,28,83,0.0030,8.7,9075.77
2024-05-12,CENTRAL,23457,0.0082,132329.01,106252,4.15,99.84,52.36,22.62,76,162,0.0073,8.0,7695.26
2024-05-12,EAST,30179,0.0140,80048.11,172744,4.47,99.47,254.78,33.40,180,160,0.0049,8.7,4366.22
2024-05-12,NORTH,22249,0.0128,151166.63,61434,4.50,99.45,178.00,59.08,149,27,0.0042,8.9,3754.09
2024-05-12,NORTHEAST,17640,0.0066,73125.56,78965,4.70,99.65,202.92,36.73,122,28,0.0028,6.8,7812.66
2024-05-12,NORTHWEST,30722,0.0027,58047.49,104987,4.56,99.52,120.00,25.93,102,179,0.0051,7.8,1521.64
2024-05-12,SOUTH,23216,0.0143,115890.52,61340,4.64,99.48,70.83,33.17,122,128,0.0028,8.7,9516.61
2024-05-12,SOUTHEAST,31212,0.0030,53814.33,107181,4.32,99.25,122.73,54.34,37,128,0.0061,8.9,2128.87
2024-05-12,SOUTHWEST,30880,0.0076,94980.86,84831,4.41,99.44,69.13,64.79,188,92,0.0032,6.2,6959.60
2024-05-12,WEST,26807,0.0076,81558.22,199580,4.64,99.85,178.38,54.04,66,106,0.0034,7.1,2131.08
2024-05-13,CENTRAL,27427,0.0080,90652.47,108692,4.35,99.56,286.84,49.41,135,174,0.0063,6.7,4948.27
2024-05-13,EAST,31227,0.0048,120157.70,68955,4.02,99.46,223.38,26.01,125,65,0.0053,8.9,9056.70
2024-05-13,NORTH,15856,0.0111,110695.87,163142,4.38,99.46,178.72,75.00,172,44,0.0022,8.6,6983.40
2024-05-13,NORTHEAST,32194,0.0039,104770.15,123289,4.04,99.30,186.41,52.94,41,65,0.0029,6.1,4790.93
2024-05-13,NORTHWEST,27148,0.0057,79200.90,104966,4.34,99.33,139.67,19.82,177,169,0.0078,8.5,5863.78
2024-05-13,SOUTH,25492,0.0097,132140.30,162343,4.72,99.46,51.27,68.64,45,85,0.0069,8.0,7456.83
2024-05-13,SOUTHEAST,23396,0.0116,78376.17,152763,4.46,99.79,227.59,65.77,154,44,0.0079,6.7,6983.95
2024-05-13,SOUTHWEST,31763,0.0116,94364.20,120472,4.68,99.58,112.69,31.58,134,58,0.0046,8.4,7338.57
2024-05-13,WEST,32052,0.0148,134529.54,85922,4.39,99.87,175.00,58.02,142,161,0.0066,8.3,7986.03
2024-05-14,CENTRAL,24018,0.0113,117164.80,150442,4.51,99.79,211.70,64.94,90,90,0.0040,8.4,8224.82
2024-05-14,EAST,17571,0.0144,75303.61,192558,4.22,99.41,178.70,27.09,181,71,0.0073,8.5,1875.29
2024-05-14,NORTH,19413,0.0091,57151.02,122024,4.30,99.31,160.21,44.00,84,37,0.0055,6.2,3903.21
2024-05-14,NORTHEAST,19238,0.0029,96957.46,94777,4.28,99.52,90.74,47.35,99,67,0.0045,6.5,5105.07
2024-05-14,NORTHWEST,25224,0.0096,126702.26,85271,4.13,99.74,66.97,17.43,107,41,0.0035,8.6,7633.81
2024-05-14,SOUTH,19423,0.0120,87753.46,92586,4.17,99.69,128.08,38.18,74,166,0.0052,8.2,1533.03
2024-05-14,SOUTHEAST,33173,0.0082,131499.86,164123,4.26,99.38,249.91,72.90,66,63,0.0047,8.3,8206.15
2024-05-14,SOUTHWEST,20463,0.0044,132243.11,137634,4.73,99.81,115.09,65.17,80,171,0.0077,6.4,3429.38
2024-05-14,WEST,19414,0.0126,130379.46,163271,4.16,99.77,154.80,23.64,130,100,0.0030,6.9,9759.05
2024-05-15,CENTRAL,22263,0.0091,86800.44,51116,4.27,99.86,114.95,34.50,180,15,0.0034,6.5,9700.48
2024-05-15,EAST,29514,0.0088,114066.95,162091,4.42,99.42,69.70,17.86,36,81,0.0047,8.4,4498.54
2024-05-15,NORTH,34021,0.0027,124211.89,180696,4.10,99.83,177.68,21.71,100,128,0.0030,6.9,2697.63
2024-05-15,NORTHEAST,26150,0.0109,111043.40,186885,4.50,99.42,152.74,61.39,159,128,0.0065,6.1,8140.49
2024-05-15,NORTHWEST,28982,0.0141,99194.07,63345,4.20,99.61,179.69,31.93,186,116,0.0068,7.4,2234.36
2024-05-15,SOUTH,27319,0.0048,84113.07,158002,4.36,99.33,107.85,73.06,84,159,0.0068,8.1,5384.94
2024-05-15,SOUTHEAST,30051,0.0126,118377.99,105971,4.32,99.74,148.09,24.11,63,54,0.0032,8.2,3849.26
2024-05-15,SOUTHWEST,28515,0.0055,92154.80,140297,4.53,99.59,204.35,72.23,122,60,0.0024,8.2,5559.30
2024-05-15,WEST,21438,0.0031,72228.10,189182,4.47,99.40,194.84,74.05,41,166,0.0065,6.6,5898.64
2024-05-16,CENTRAL,26691,0.0064,123262.66,150988,4.28,99.68,134.22,59.30,133,80,0.0051,6.1,7618.33
2024-05-16,EAST,28708,0.0110,130234.78,103319,4.76,99.33,212.49,16.93,150,133,0.0078,6.4,3538.10
2024-05-16,NORTH,31144,0.0104,122288.21,191503,4.25,99.36,137.94,21.08,37,93,0.0026,6.5,9778.92
2024-05-16,NORTHEAST,32442,0.0069,98495.64,196768,4.38,99.49,190.88,53.54,35,53,0.0071,7.2,8043.80
2024-05-16,NORTHWEST,31461,0.0150,69957.22,68145,4.06,99.75,222.42,39.64,136,159,0.0064,8.4,5225.24
2024-05-16,SOUTH,27430,0.0136,71463.64,92587,4.10,99.42,187.78,33.49,28,175,0.0030,8.1,9003.87
2024-05-16,SOUTHEAST,26055,0.0132,118749.51,60958,4.33,99.26,214.36,45.24,23,179,0.0061,6.6,1204.56
2024-05-16,SOUTHWEST,16025,0.0096,154034.94,108351,4.73,99.65,286.51,59.63,110,150,0.0041,7.6,5679.08
2024-05-16,WEST,21931,0.0055,135364.58,142964,4.19,99.75,140.06,70.69,190,139,0.0062,6.4,7864.26
2024-05-17,CENTRAL,28908,0.0143,121134.08,100532,4.51,99.76,199.78,53.47,46,130,0.0046,8.0,4539.13
2024-05-17,EAST,30973,0.0129,68911.40,164978,4.19,99.68,164.66,36.86,108,122,0.0036,7.7,5335.94
2024-05-17,NORTH,23675,0.0125,126605.01,185060,4.61,99.41,254.48,62.75,61,122,0.0054,8.7,2117.40
2024-05-17,NORTHEAST,16082,0.0070,68398.62,113926,4.76,99.72,253.30,50.47,33,152,0.0040,7.1,3978.75
2024-05-17,NORTHWEST,19930,0.0090,132569.88,141076,4.33,99.32,158.75,53.43,72,145,0.0021,7.7,7001.50
2024-05-17,SOUTH,28367,0.0016,77908.04,156533,4.72,99.82,287.91,79.71,125,155,0.0048,7.4,2717.23
2024-05-17,SOUTHEAST,17919,0.0137,112088.94,118549,4.07,99.81,269.42,46.79,85,178,0.0047,6.6,6830.14
2024-05-17,SOUTHWEST,34338,0.0126,115841.70,54525,4.08,99.76,105.50,74.31,123,146,0.0069,8.1,9658.53
2024-05-17,WEST,25507,0.0112,51597.62,90596,4.64,99.60,190.72,34.72,156,58,0.0028,8.8,6475.77
2024-05-18,CENTRAL,33749,0.0059,139757.12,159295,4.10,99.23,82.86,48.87,123,171,0.0080,6.4,4851.00
2024-05-18,EAST,18641,0.0019,118289.30,103229,4.50,99.67,57.07,71.85,147,72,0.0075,8.3,7721.31
2024-05-18,NORTH,29082,0.0032,118425.34,66369,4.06,99.42,264.24,40.95,43,45,0.0041,7.7,5775.36
2024-05-18,NORTHEAST,33301,0.0099,62045.69,183466,4.19,99.69,298.31,19.20,127,147,0.0055,7.3,9190.68
2024-05-18,NORTHWEST,28849,0.0036,113791.45,168946,4.40,99.32,126.11,72.91,25,121,0.0054,6.4,9979.92
2024-05-18,SOUTH,16266,0.0080,150095.73,72292,4.14,99.64,241.93,28.69,58,117,0.0045,8.4,6833.38
2024-05-18,SOUTHEAST,20420,0.0121,119269.27,141509,4.22,99.20,295.60,17.10,181,177,0.0032,8.0,4440.26
2024-05-18,SOUTHWEST,28830,0.0059,108516.69,83547,4.68,99.52,237.26,25.94,26,94,0.0029,8.0,1882.50
2024-05-18,WEST,34525,0.0069,127575.97,145715,4.48,99.51,183.75,41.23,150,118,0.0062,6.9,1729.98
2024-05-19,CENTRAL,26035,0.0033,53214.31,170513,4.20,99.69,163.67,49.04,129,118,0.0050,8.9,6783.03
2024-05-19,EAST,33581,0.0088,127764.22,107704,4.61,99.60,251.53,43.51,130,155,0.0051,7.8,7165.93
2024-05-19,NORTH,17773,0.0066,59988.58,61311,4.78,99.60,186.48,41.01,27,180,0.0030,6.9,2211.50
2024-05-19,NORTHEAST,23115,0.0064,124129.15,182573,4.74,99.43,238.52,26.60,42,166,0.0057,7.9,9605.93
2024-05-19,NORTHWEST,18779,0.0129,58201.82,121972,4.42,99.41,175.97,32.39,176,74,0.0068,6.0,5567.79
2024-05-19,SOUTH,21443,0.0013,90711.80,135863,4.32,99.77,108.09,50.26,128,83,0.0062,7.7,7221.03
2024-05-19,SOUTHEAST,30477,0.0082,132526.14,59147,4.67,99.23,195.55,38.98,44,76,0.0024,9.0,2105.70
2024-05-19,SOUTHWEST,32531,0.0062,98961.64,96065,4.43,99.41,278.01,79.64,178,32,0.0047,6.4,3150.88
2024-05-19,WEST,31906,0.0055,91885.09,136668,4.40,99.67,87.96,41.83,22,89,0.0042,7.3,8146.52
2024-05-20,CENTRAL,24612,0.0091,108751.33,175375,4.03,99.39,236.01,44.47,198,116,0.0048,7.4,6639.68
2024-05-20,EAST,31747,0.0073,139724.27,94298,4.54,99.89,100.18,55.39,132,40,0.0078,7.5,5707.31
2024-05-20,NORTH,31929,0.0040,74395.91,50706,4.04,99.67,123.26,53.93,192,53,0.0024,7.1,4269.02
2024-05-20,NORTHEAST,28427,0.0122,62040.67,55284,4.69,99.48,120.45,31.93,126,26,0.0040,7.7,7080.75
2024-05-20,NORTHWEST,31488,0.0053,86963.57,188292,4.67,99.49,93.36,68.98,107,71,0.0069,6.5,9663.63
2024-05-20,SOUTH,32913,0.0083,80086.27,178489,4.23,99.31,281.99,57.25,161,93,0.0065,6.8,8496.94
2024-05-20,SOUTHEAST,24887,0.0113,83244.29,189039,4.66,99.26,182.12,32.27,148,97,0.0047,6.9,3637.07
2024-05-20,SOUTHWEST,21743,0.0141,109653.11,76611,4.07,99.67,153.74,35.32,90,29,0.0038,7.9,2050.66
2024-05-20,WEST,15848,0.0028,112654.12,127332,4.79,99.38,128.78,68.34,49,58,0.0075,7.6,6919.92
2024-05-21,CENTRAL,15333,0.0117,103814.47,132440,4.28,99.41,104.88,41.39,126,146,0.0072,8.2,2305.22
2024-05-21,EAST,33219,0.0101,87493.23,157368,4.24,99.42,113.75,79.58,48,150,0.0023,7.8,9014.71
2024-05-21,NORTH,33613,0.0014,98396.72,157437,4.33,99.38,151.87,71.16,196,56,0.0071,8.2,6488.10
2024-05-21,NORTHEAST,22227,0.0029,86166.16,90038,4.38,99.28,63.67,73.51,57,35,0.0060,6.5,5936.14
2024-05-21,NORTHWEST,15563,0.0027,113409.99,107225,4.74,99.46,136.68,17.32,126,159,0.0065,8.3,8969.92
2024-05-21,SOUTH,15259,0.0029,72775.99,68940,4.44,99.37,273.44,18.79,36,127,0.0072,6.2,4146.58
2024-05-21,SOUTHEAST,22624,0.0058,140017.27,160931,4.58,99.76,130.28,18.33,92,112,0.0021,7.7,2636.77
2024-05-21,SOUTHWEST,19652,0.0018,89694.69,130328,4.26,99.41,119.91,57.49,184,18,0.0066,8.9,3983.34
2024-05-21,WEST,31741,0.0079,122115.62,122604,4.09,99.29,113.15,24.27,37,83,0.0023,8.0,1947.92
2024-05-22,CENTRAL,26079,0.0132,74985.17,199712,4.15,99.87,78.23,77.66,166,170,0.0022,7.7,4617.06
2024-05-22,EAST,16148,0.0138,111302.41,114289,4.51,99.63,236.88,27.13,68,74,0.0064,8.9,7343.14
2024-05-22,NORTH,32467,0.0119,71521.38,168672,4.18,99.22,299.96,66.63,96,48,0.0070,6.9,8230.25
2024-05-22,NORTHEAST,32837,0.0101,95812.08,187094,4.77,99.79,207.59,59.34,200,47,0.0064,8.3,3427.27
2024-05-22,NORTHWEST,27043,0.0026,63853.84,138420,4.14,99.53,111.18,79.60,64,42,0.0038,6.3,7444.85
2024-05-22,SOUTH,23486,0.0109,97489.29,188241,4.80,99.52,156.03,72.54,184,66,0.0039,7.7,5565.59
2024-05-22,SOUTHEAST,29553,0.0029,128489.22,124541,4.57,99.21,271.06,51.64,119,42,0.0039,7.8,7010.54
2024-05-22,SOUTHWEST,22721,0.0043,105066.27,131969,4.65,99.79,262.47,62.90,38,92,0.0074,7.6,8998.37
2024-05-22,WEST,19925,0.0053,56878.18,122366,4.71,99.74,279.94,74.28,155,129,0.0079,7.0,6324.89
2024-05-23,CENTRAL,15349,0.0089,132523.93,179684,4.70,99.62,277.20,15.21,74,86,0.0048,8.8,4002.55
2024-05-23,EAST,19787,0.0085,89585.31,68349,4.80,99.32,224.18,37.70,190,136,0.0042,7.5,2458.84
2024-05-23,NORTH,25253,0.0026,83929.97,140664,4.71,99.65,232.30,20.98,113,128,0.0078,8.7,1649.93
2024-05-23,NORTHEAST,17244,0.0047,125113.31,76918,4.17,99.57,73.69,41.12,166,56,0.0022,7.6,1562.46
2024-05-23,NORTHWEST,33342,0.0079,81412.05,81534,4.41,99.23,168.72,69.45,58,153,0.0041,8.9,9869.43
2024-05-23,SOUTH,16929,0.0081,97722.31,198328,4.05,99.58,70.40,50.14,102,150,0.0034,9.0,3385.52
2024-05-23,SOUTHEAST,22778,0.0095,78860.56,156441,4.23,99.80,85.82,68.28,99,98,0.0036,7.2,1361.02
2024-05-23,SOUTHWEST,30334,0.0111,98584.94,185329,4.62,99.88,251.77,45.73,66,101,0.0029,7.4,5825.03
2024-05-23,WEST,30405,0.0065,139897.09,107391,4.06,99.63,273.93,79.82,182,160,0.0057,7.4,7449.98
2024-05-24,CENTRAL,27342,0.0024,82045.53,110444,4.20,99.78,232.97,71.32,162,89,0.0028,8.9,8637.25
2024-05-24,EAST,20435,0.0048,72957.86,191901,4.14,99.40,203.39,46.24,81,58,0.0062,6.5,4855.88
2024-05-24,NORTH,28916,0.0013,72989.38,189451,4.55,99.64,206.10,15.95,93,50,0.0059,7.5,2944.62
2024-05-24,NORTHEAST,33260,0.0129,149365.03,168250,4.53,99.81,150.57,33.61,171,135,0.0042,6.9,5020.46
2024-05-24,NORTHWEST,24924,0.0052,125078.91,148534,4.46,99.88,90.89,69.61,159,111,0.0048,6.5,4794.92
2024-05-24,SOUTH,18114,0.0145,62388.12,195018,4.53,99.29,186.91,26.69,65,47,0.0063,6.3,5582.97
2024-05-24,SOUTHEAST,24667,0.0046,106339.91,77765,4.46,99.32,128.92,72.93,41,17,0.0070,6.2,7818.68
2024-05-24,SOUTHWEST,28684,0.0037,127362.75,68010,4.26,99.71,171.96,16.80,142,100,0.0055,6.5,5983.02
2024-05-24,WEST,16472,0.0077,73862.09,158846,4.54,99.32,83.26,60.88,168,159,0.0037,8.4,2621.06
2024-05-25,CENTRAL,29440,0.0148,88453.84,134046,4.57,99.32,136.84,65.31,142,104,0.0050,6.5,8355.93
2024-05-25,EAST,32855,0.0085,115227.87,142139,4.16,99.31,81.11,56.52,85,36,0.0058,6.0,3356.39
2024-05-25,NORTH,24827,0.0121,86934.23,155158,4.25,99.89,73.41,42.71,112,166,0.0021,8.4,2633.54
2024-05-25,NORTHEAST,21347,0.0130,62672.68,110993,4.25,99.37,206.35,55.29,28,33,0.0065,6.6,6679.28
2024-05-25,NORTHWEST,23244,0.0072,136656.01,174784,4.29,99.71,270.50,37.57,50,179,0.0058,8.5,7095.00
2024-05-25,SOUTH,19948,0.0077,134258.67,104114,4.43,99.34,227.13,67.62,187,165,0.0025,8.0,8675.94
2024-05-25,SOUTHEAST,22777,0.0094,108362.50,77708,4.70,99.87,196.66,22.15,119,68,0.0052,7.5,9906.69
2024-05-25,SOUTHWEST,27961,0.0099,97392.09,184415,4.37,99.56,105.10,15.29,61,57,0.0062,7.6,7827.22
2024-05-25,WEST,15904,0.0029,107307.02,176003,4.73,99.60,280.51,36.40,196,45,0.0077,8.5,6824.80
2024-05-26,CENTRAL,25251,0.0131,122212.03,128152,4.73,99.50,173.95,79.24,126,121,0.0042,8.9,4197.36
2024-05-26,EAST,34972,0.0132,144692.95,76469,4.28,99.30,210.76,42.48,47,151,0.0072,7.9,8141.94
2024-05-26,NORTH,21463,0.0142,112500.49,184416,4.35,99.90,118.13,22.43,76,171,0.0024,8.9,3291.16
2024-05-26,NORTHEAST,17784,0.0019,66075.38,177000,4.72,99.66,284.40,48.67,162,26,0.0068,6.4,4788.96
2024-05-26,NORTHWEST,15184,0.0083,144876.89,174175,4.46,99.72,261.15,55.81,54,36,0.0051,7.2,9702.86
2024-05-26,SOUTH,34254,0.0039,119684.93,142202,4.37,99.85,127.96,22.13,36,35,0.0075,8.7,3647.53
2024-05-26,SOUTHEAST,33178,0.0088,126746.49,149006,4.57,99.74,214.12,77.82,48,153,0.0068,8.8,4228.30
2024-05-26,SOUTHWEST,20649,0.0133,66290.17,187920,4.20,99.89,129.36,71.32,90,93,0.0079,8.9,7966.76
2024-05-26,WEST,26753,0.0132,146313.25,93388,4.12,99.20,87.23,65.18,102,164,0.0057,7.4,9214.72
2024-05-27,CENTRAL,26876,0.0020,79134.45,198749,4.38,99.45,297.74,39.36,70,179,0.0035,8.1,8178.13
2024-05-27,EAST,23703,0.0096,94664.99,72821,4.11,99.33,292.86,62.39,88,168,0.0038,8.1,3281.55
2024-05-27,NORTH,30417,0.0029,79442.08,58721,4.65,99.31,266.02,50.74,84,112,0.0075,8.6,8324.39
2024-05-27,NORTHEAST,17640,0.0061,142900.84,94785,4.78,99.64,230.33,41.00,168,135,0.0054,8.3,4284.66
2024-05-27,NORTHWEST,21684,0.0124,56977.45,146185,4.67,99.23,67.03,38.67,116,71,0.0039,6.2,8585.46
2024-05-27,SOUTH,32959,0.0150,106839.65,81485,4.13,99.33,216.28,50.88,139,51,0.0025,6.4,1313.80
2024-05-27,SOUTHEAST,29770,0.0045,99075.24,146051,4.69,99.58,85.71,28.10,158,43,0.0047,6.2,6682.60
2024-05-27,SOUTHWEST,28186,0.0148,71781.80,189805,4.73,99.24,193.67,77.12,161,60,0.0078,7.1,6650.16
2024-05-27,WEST,20260,0.0141,84436.38,128214,4.63,99.56,59.85,71.54,127,128,0.0028,6.2,4863.78
2024-05-28,CENTRAL,29311,0.0095,82283.27,101285,4.72,99.89,278.00,50.60,94,101,0.0080,8.8,1533.18
2024-05-28,EAST,34785,0.0129,108904.56,105927,4.16,99.77,92.63,59.95,152,180,0.0073,7.7,1256.18
2024-05-28,NORTH,18690,0.0120,69780.59,72868,4.44,99.45,81.05,50.16,26,40,0.0040,8.0,7436.68
2024-05-28,NORTHEAST,17693,0.0106,130932.65,133020,4.10,99.86,225.35,44.13,112,134,0.0035,7.4,9479.97
2024-05-28,NORTHWEST,21998,0.0113,85189.76,67269,4.29,99.56,119.17,22.62,177,39,0.0032,6.7,7138.82
2024-05-28,SOUTH,25895,0.0038,126386.37,141671,4.73,99.42,206.64,21.52,176,86,0.0064,6.2,5561.07
2024-05-28,SOUTHEAST,27444,0.0133,153491.69,69945,4.73,99.61,260.26,79.57,95,149,0.0038,7.9,5995.82
2024-05-28,SOUTHWEST,20024,0.0092,93539.79,83612,4.33,99.30,85.02,45.50,101,18,0.0039,8.5,1211.23
2024-05-28,WEST,33790,0.0046,68417.33,159337,4.54,99.28,263.84,71.19,85,110,0.0035,7.5,8263.07
2024-05-29,CENTRAL,33423,0.0026,55846.54,127904,4.62,99.21,143.32,23.55,176,154,0.0041,6.0,6559.59
2024-05-29,EAST,26156,0.0095,56801.95,58327,4.14,99.57,179.75,72.96,68,40,0.0050,6.9,5345.36
2024-05-29,NORTH,17172,0.0046,99216.51,163734,4.15,99.71,202.27,75.10,93,121,0.0079,8.5,9320.31
2024-05-29,NORTHEAST,32200,0.0067,139806.34,193617,4.19,99.80,137.36,42.07,196,126,0.0070,7.3,4430.15
2024-05-29,NORTHWEST,27580,0.0059,68091.29,110297,4.41,99.71,146.97,30.08,172,111,0.0031,7.7,9342.41
2024-05-29,SOUTH,25680,0.0011,62019.27,62528,4.18,99.29,176.57,64.62,142,111,0.0026,8.6,7956.58
2024-05-29,SOUTHEAST,30117,0.0065,102057.89,188482,4.36,99.41,114.50,75.75,36,110,0.0075,7.6,5161.74
2024-05-29,SOUTHWEST,24021,0.0110,141462.27,194315,4.55,99.33,285.52,77.81,26,88,0.0075,6.5,3821.47
2024-05-29,WEST,29407,0.0092,140759.87,52601,4.57,99.49,263.31,64.27,184,51,0.0038,6.1,2234.47
2024-05-30,CENTRAL,19212,0.0060,89968.15,75855,4.65,99.72,98.96,32.19,193,31,0.0059,8.1,2354.16
2024-05-30,EAST,33064,0.0084,101642.82,155481,4.76,99.62,130.59,74.71,176,87,0.0064,7.7,9375.94
2024-05-30,NORTH,33906,0.0091,74277.90,122987,4.47,99.56,285.37,31.10,25,131,0.0070,6.5,9118.06
2024-05-30,NORTHEAST,25558,0.0060,99017.61,96363,4.71,99.23,115.52,39.06,85,125,0.0047,8.7,4218.65
2024-05-30,NORTHWEST,21916,0.0083,144870.69,86313,4.65,99.77,218.99,42.77,22,29,0.0074,6.3,4098.27
2024-05-30,SOUTH,23153,0.0106,99993.37,58108,4.43,99.85,293.15,26.17,30,102,0.0065,8.7,3326.35
2024-05-30,SOUTHEAST,30116,0.0062,142355.85,114255,4.44,99.74,287.97,36.95,174,62,0.0047,8.0,1174.71
2024-05-30,SOUTHWEST,25519,0.0142,122208.45,187981,4.61,99.76,208.15,24.38,53,101,0.0026,6.9,4258.54
2024-05-30,WEST,19341,0.0064,51590.34,184371,4.32,99.47,238.00,79.97,168,160,0.0053,7.6,5411.64
2024-05-31,CENTRAL,15988,0.0069,127207.73,107073,4.36,99.81,299.20,56.94,110,123,0.0068,7.0,3688.25
2024-05-31,EAST,27668,0.0113,96860.93,159211,4.49,99.40,81.31,57.36,185,65,0.0072,8.3,6246.12
