account_id,account_type_prefix
C1669560481,C
C1732604973,C
C1821409160,C
C2133767560,C
C1727181123,C
C705742622,C
C470494180,C
C1935083121,C
C362085592,C
C965198261,C
C2013999242,C
C920803432,C
C1091619735,C
C983453370,C
C533316597,C
C783383646,C
C576568419,C
C933443756,C
C1953016100,C
C1892399364,C
C1437366708,C
C127098115,C
C600740451,C
C339575350,C
C743231238,C
C1673520681,C
C968220575,C
C1201856349,C
C361791417,C
C218096071,C
C177838089,C
C152754837,C
C1360544029,C
C1510405644,C
C488063878,C
C359671277,C
C392699967,C
C514653163,C
C874683688,C
C1384810347,C
C173052623,C
C787958197,C
C406938681,C
C636995181,C
C404519619,C
C1902876077,C
C1139926828,C
C725597637,C
C1429774414,C
C1027629613,C
C1865310403,C
C1443300815,C
C664905063,C
C660440589,C
C1181341891,C
C2025652936,C
C2024314550,C
C1625143586,C
C694579714,C
C411075335,C
C174478461,C
C767295910,C
C1335541144,C
C1767542468,C
C1457223267,C
C618774820,C
C320644472,C
C528702862,C
C437016354,C
C1353978265,C
C1025414577,C
C239660995,C
C1272560847,C
C1244562453,C
C1879989290,C
C53219174,C
C969404866,C
C339904211,C
C1472963046,C
C31550869,C
C629410133,C
C2080572704,C
C427077444,C
C1050076063,C
C1567802675,C
C159166529,C
C2031163142,C
C1397090856,C
C376760344,C
C319026072,C
C2077384029,C
C1783169722,C
C1389907252,C
C713830915,C
C1190702691,C
C687445524,C
C1819675797,C
C788558672,C
C1938318324,C
C1713328586,C
C1995588993,C
C574418419,C
C1185526711,C
C631901150,C
C1594759901,C
C845679365,C
C1806758197,C
C745740843,C
C540132699,C
C630750356,C
C452475723,C
C762854717,C
C2113990819,C
C22437086,C
C168198490,C
C57771214,C
C797801406,C
C740629699,C
C31350453,C
C1760455597,C
C1426688213,C
C1057118340,C
C865976802,C
C1301567857,C
C267122275,C
C1799240188,C
C1479518245,C
C1609125232,C
C1354307131,C
C1420583441,C
C1612714689,C
C293298719,C
C2085303535,C
C553570949,C
C996891607,C
C414975710,C
C2006314038,C
C411007033,C
C2141902653,C
C162503121,C
C696510008,C
C1222955712,C
C1612893678,C
C846033891,C
C1686558834,C
C148973850,C
C884592153,C
C554382574,C
C498171092,C
C1412922747,C
C69058368,C
C674575230,C
C249505113,C
C467140343,C
C2021456831,C
C1961802855,C
C313051938,C
C1502145460,C
C2113070177,C
C2118630689,C
C1943035260,C
C1506920061,C
C317303182,C
C11971678,C
C424344158,C
C677249860,C
C806917038,C
C875187668,C
C2062277295,C
C828287936,C
C983142202,C
C1530134642,C
C2009003297,C
C217722431,C
C619656304,C
C1839467964,C
C199337547,C
C551906763,C
C663161743,C
C149173089,C
C443939744,C
C1190914474,C
C1574064114,C
C1551703422,C
C128533562,C
C1483115397,C
C1298097969,C
C395947070,C
C648866651,C
C1577768823,C
C468244226,C
C315155195,C
C1543275743,C
C997127653,C
C951363139,C
C737622495,C
C252130715,C
C2028705027,C
C507008752,C
C1549259511,C
C1104155037,C
C829577062,C
C1890666727,C
C879036182,C
C2141973134,C
C1418786836,C
C1624078570,C
C517122648,C
C360538311,C
C1632410196,C
C1141544350,C
C106888185,C
C602497337,C
C2029097545,C
C2035637987,C
C1936595952,C
C1524577993,C
C939181063,C
C2133326000,C
C1122558088,C
C641294007,C
C76442447,C
C1072407495,C
C1555023369,C
C1427603850,C
C994281800,C
C1675265993,C
C1731531059,C
C1481115689,C
C562497743,C
C1059886276,C
C1837229072,C
C1499614661,C
C2039261290,C
C1062379106,C
C355768552,C
C196788126,C
C1786873519,C
C1978391536,C
C1344875681,C
C1953199729,C
C1344277836,C
C1208605601,C
C1336389651,C
C819607740,C
C954129773,C
C1333859389,C
C1366909352,C
C565737303,C
C1211040805,C
C1138160652,C
C1163135356,C
C1500751532,C
C672165053,C
C1289626703,C
C1275891732,C
C211065329,C
C596596599,C
C1681616324,C
C1932973145,C
C1627551612,C
C561223504,C
C2028724290,C
C1809626862,C
C1275321415,C
C2061236050,C
C439298550,C
C884098637,C
C911734420,C
C1515007320,C
C651261892,C
C1703492783,C
C1131491121,C
C1558811419,C
C1312774312,C
C900992394,C
C307812853,C
C945345436,C
C743091050,C
C1864525843,C
C1896884992,C
C684925403,C
C1824809477,C
C1588880909,C
C1586447383,C
C1915614257,C
C997604147,C
C848070944,C
C1787873961,C
C300034494,C
C1266577312,C
C1449711665,C
C340082707,C
C613822299,C
C908148219,C
C1390373310,C
C1826922858,C
C1666828573,C
C33272921,C
C1576560222,C
C1432587763,C
C1296588233,C
C1886113938,C
C1642529805,C
C586063420,C
C54739573,C
C554595520,C
C573579214,C
C1819376154,C
C297158532,C
C1643410812,C
C6417076,C
C1591659035,C
C1385493299,C
C1931884521,C
C87316274,C
C385055273,C
C371450806,C
C2020773415,C
C1012799951,C
C1090720587,C
C1106643421,C
C466961726,C
C1947045885,C
C1688050315,C
C2102940719,C
C427763831,C
C1035695621,C
C374971374,C
C1870904477,C
C192930640,C
C593623070,C
C1736966722,C
C1225847018,C
C1011804357,C
C751067475,C
C994276793,C
C391483401,C
C634089015,C
C576935335,C
C426880249,C
C866838575,C
C319313160,C
C1835922143,C
C1514345309,C
C1048484553,C
C486804071,C
C1512896686,C
C121591434,C
C1110566935,C
C69590839,C
C1792582492,C
C1658852927,C
C2055303427,C
C403613287,C
C66542908,C
C241409836,C
C1774386788,C
C2115222227,C
C1000674484,C
C1769581889,C
C971898032,C
C176364556,C
C628859369,C
C1177620726,C
C1316214248,C
C1503774797,C
C1789236014,C
C984221834,C
C959353417,C
C1049948643,C
C1460652280,C
C1355205997,C
C1735147431,C
C1374344025,C
C1538558745,C
C457476945,C
C1554476444,C
C86775572,C
C1257262524,C
C1895030295,C
C749159040,C
C1957711185,C
C1044598698,C
C727716287,C
C1861323130,C
C6199556,C
C454937898,C
C14543283,C
C1205151454,C
C1500186801,C
C295893158,C
C1337966430,C
C2020423180,C
C1473713823,C
C1982875567,C
C1776783873,C
C659605708,C
C420011443,C
C151150134,C
C324802792,C
C1775340528,C
C779716783,C
C1282063678,C
C1418682514,C
C457645481,C
C1538679389,C
C1417214201,C
C593029629,C
C403559722,C
C481898497,C
C130072062,C
C300780867,C
C1152242638,C
C1568587963,C
C1979092288,C
C276457586,C
C1917556280,C
C650074487,C
C1695793096,C
C1929384297,C
C792873291,C
C1886638002,C
C1353278775,C
C278936084,C
C1060410716,C
C1289446218,C
C1939914504,C
C1484407499,C
C696760428,C
C1229752535,C
C1505686783,C
C1425651083,C
C1661216334,C
C1774503540,C
C716098703,C
C1463568092,C
C898552679,C
C922219750,C
C2108978978,C
C1847271779,C
C391847065,C
C1934855438,C
C1526831204,C
C917618384,C
C704957103,C
C1087665354,C
C539021363,C
C325517621,C
C261470130,C
C1133621753,C
C401856126,C
C242919633,C
C1328759894,C
C1481639075,C
C1424396112,C
C296792693,C
C460567260,C
C366049938,C
C502927996,C
C1501487291,C
C122674677,C
C1144476681,C
C224849791,C
C2094671618,C
C1714345099,C
C481391020,C
C268644443,C
C716606813,C
C221804576,C
C884796861,C
C2100152368,C
C754373347,C
C14319915,C
C630673267,C
C1930092409,C
C1821420641,C
C514032741,C
C1462369015,C
C410161307,C
C315620595,C
C20381324,C
C1990851012,C
C2033019735,C
C1171515410,C
C1373829253,C
C245964929,C
C2089040405,C
C1395405060,C
C90130365,C
C1372492756,C
C1921267663,C
C1933055678,C
C570858448,C
C2058115852,C
C196823251,C
C582011779,C
C622612270,C
C1359863724,C
C1671141457,C
C1235032852,C
C491056355,C
C1894004688,C
C2511849,C
C764461588,C
C1056180402,C
C1373480272,C
C1532820276,C
C954871123,C
C1510964909,C
C1700849439,C
C1985338048,C
C178061397,C
C1344391353,C
C1343376648,C
C1024969195,C
C53057884,C
C1639044103,C
C1302845145,C
C705004427,C
C1343048011,C
C692764605,C
C491326843,C
C907717741,C
C2115246488,C
C1369188336,C
C2074621026,C
C2035919446,C
C395194215,C
C1577306168,C
C804647095,C
C1362477685,C
C1002895272,C
C1295443216,C
C543731101,C
C683398092,C
C2080356866,C
C282752360,C
C129136414,C
C1534882693,C
C1777262614,C
C259856863,C
C1187668403,C
C1151204098,C
C2046985152,C
C1751567663,C
C1295892826,C
C1181122051,C
C1806695417,C
C431647488,C
C1440171055,C
C361429301,C
C1501730315,C
C1435158292,C
C1085892947,C
C473271936,C
C972239356,C
C904749186,C
C1936194867,C
C1705612559,C
C190922194,C
C674693299,C
C1875873284,C
C376068989,C
C1424934130,C
C1645503164,C
C584281034,C
C752618640,C
C936853719,C
C123084470,C
C981156733,C
C448881117,C
C533533320,C
C1061295069,C
C666642000,C
C629341881,C
C905679615,C
C2048762719,C
C1119863610,C
C1563500303,C
C185736530,C
C797411112,C
C1406583854,C
C211699118,C
C1236932461,C
C478392527,C
C2099623572,C
C1015856166,C
C698568387,C
C1227367227,C
C685907475,C
C777485854,C
C1157422722,C
C304846150,C
C1765315298,C
C208084084,C
C1061051753,C
C1504697378,C
C201267900,C
C958280808,C
C94269091,C
C935429105,C
C1570835069,C
C1914099833,C
C511306069,C
C505397169,C
C2080701542,C
C1269067922,C
C540956472,C
C603998134,C
C39195818,C
C494904696,C
C1661993840,C
C1397634357,C
C134085656,C
C2095328996,C
C1606402265,C
C950353738,C
C1454351572,C
C326504168,C
C599862051,C
C1366378478,C
C937942060,C
C38490092,C
C2112892697,C
C479278956,C
C1706300132,C
C1426906570,C
C1802290155,C
C860758125,C
C566898906,C
C949544745,C
C88603086,C
C1745771243,C
C1489954712,C
C1286931860,C
C994518144,C
C1060613319,C
C1466054085,C
C24326875,C
C993847777,C
C219786008,C
C680495878,C
C1630641515,C
C1396053431,C
C424284849,C
C1352836201,C
C345729258,C
C902739853,C
C1032013375,C
C146466047,C
C907444924,C
C1362812688,C
C923004972,C
C1144552495,C
C675893330,C
C1843531771,C
C440698513,C
C1303736965,C
C1751546135,C
C718213394,C
C1235481618,C
C479649158,C
C92154963,C
C965621889,C
C494334546,C
C1811800344,C
C387067753,C
C533125295,C
C537965932,C
C1537861219,C
C526054394,C
C477543702,C
C1441827867,C
C1281420811,C
C331085544,C
C210067605,C
C1926918117,C
C542081155,C
C1770563900,C
C1512267253,C
C1887315747,C
C700411853,C
C1730910853,C
C822183230,C
C25649787,C
C1406501579,C
C949114642,C
C1066191297,C
C1699237097,C
C1856399120,C
C2072045528,C
C3976987,C
C807538735,C
C261904702,C
C1419528476,C
C380990109,C
C791150441,C
C200219666,C
C2038452856,C
C1035891293,C
C1340596396,C
C589092976,C
C369013612,C
C959116993,C
C858739147,C
C1539549376,C
C577087580,C
C1795726585,C
C1965978448,C
C1639845810,C
C806004279,C
C170266679,C
C933272431,C
C1916867562,C
C524658055,C
C314727832,C
C662152824,C
C1677559682,C
C1850286862,C
C1722259172,C
C1511657291,C
C680549889,C
C590657619,C
C20074978,C
C661074170,C
C12589552,C
C1173648505,C
C1109108898,C
C1197119203,C
C1581587658,C
C1235100433,C
C244246695,C
C1608729615,C
C13539331,C
C302352685,C
C1202457928,C
C1663837850,C
C1127215034,C
C1093499326,C
C767878011,C
C521538595,C
C1388119731,C
C676092302,C
C318477043,C
C132473843,C
C1949676117,C
C1917217676,C
C307666203,C
C452371945,C
C162055747,C
C1072220674,C
C1079557741,C
C1050618331,C
C787135844,C
C84083849,C
C898755281,C
C878619034,C
C534158887,C
C1626191903,C
C1350659055,C
C375355852,C
C1776720234,C
C1030431577,C
C963193198,C
C883385681,C
C1812490889,C
C22070941,C
C699771361,C
C1433739978,C
C1861460310,C
C583911974,C
C1604619726,C
C369363537,C
C254588250,C
C411013894,C
C98533918,C
C527944599,C
C1884412313,C
C1544657283,C
C1427122202,C
C1716897320,C
C498944820,C
C1030024671,C
C895602410,C
C343171866,C
C468251407,C
C1705399009,C
C564491886,C
C2063271893,C
C1800182570,C
C1366832046,C
C1656607369,C
C244956323,C
C666869003,C
C336094122,C
C1505030258,C
C224964167,C
C1585523750,C
C1342508023,C
C1431929580,C
C1017663422,C
C8451222,C
C1339675214,C
C1295103583,C
C383717053,C
C1537169905,C
C2117497693,C
C1704705890,C
C492047979,C
C1309821311,C
C353489316,C
C764193546,C
C599597900,C
C1194075950,C
C1034602882,C
C198379281,C
C1647438919,C
C236875489,C
C2077779536,C
C892725409,C
C1768000351,C
C175222097,C
C1521103931,C
C13773924,C
C1734542824,C
C689846399,C
C1418106848,C
C247387875,C
C1048601853,C
C1046654272,C
C1834794529,C
C1329135302,C
C1709880324,C
C1294785089,C
C978611121,C
C923317222,C
C1281057632,C
C1504021552,C
C1855594531,C
C1143604153,C
C1510987794,C
C1888679311,C
C504247900,C
C1632082016,C
C274790326,C
C1562667189,C
C1777315934,C
C21683954,C
C310661777,C
C1901479272,C
C1907676849,C
C964545701,C
C1316740417,C
C518996260,C
C1677738676,C
C1851254039,C
C1674176807,C
C1511951796,C
C73914883,C
C141041742,C
C2010427735,C
C897869440,C
C1979114980,C
C46669034,C
C212745790,C
C2103234501,C
C1264617000,C
C1167176851,C
C871865074,C
C2012277914,C
C687049060,C
C1924280884,C
C838658203,C
C1799904347,C
C1591603446,C
C170364634,C
C476581036,C
C1554473398,C
C1585385873,C
C165107915,C
C1274686397,C
C722647136,C
C892010542,C
C418612921,C
C1937566319,C
C1982559118,C
C476695686,C
C902859339,C
C1721880478,C
C435054778,C
C1500386109,C
C2071106864,C
C93809675,C
C804406971,C
C27771265,C
C817672066,C
C2083909503,C
C525997404,C
C1793744562,C
C1700177807,C
C1226035706,C
C457849577,C
C613775492,C
C1547714604,C
C101176399,C
C1092488663,C
C1482215113,C
C1160984321,C
C916065150,C
C1895537840,C
C1112989262,C
C857688420,C
C742098592,C
C1960045467,C
C732230407,C
C412407665,C
C134383279,C
C1250282856,C
C473488728,C
C85506355,C
C1446504054,C
C535182399,C
C253132530,C
C339144629,C
C959785140,C
C944357940,C
C1826008632,C
C1784154332,C
C1776089845,C
C128833092,C
C987947557,C
C475373163,C
C1216412964,C
C419279750,C
C71043059,C
C763158589,C
C427870064,C
C1550042151,C
C568285041,C
C307209565,C
C1210027591,C
C538660797,C
C1701978189,C
C289002516,C
C1609180237,C
C411295040,C
C1562174256,C
C1959804825,C
C1371078457,C
C1305559146,C
C76954571,C
C1874823766,C
C783357937,C
C946502860,C
C1430919523,C
C158336934,C
C1205801090,C
C671005497,C
C148286868,C
C1420196421,C
C736120275,C
C1723102092,C
C1795301199,C
C615350524,C
C280136890,C
C1585795734,C
C1157446475,C
C340026984,C
C743026974,C
C1204689089,C
C532406933,C
C536500956,C
C1465935638,C
C1127870281,C
C411433616,C
C1272694533,C
C1554408336,C
C1827153534,C
C174356762,C
C862388637,C
C390923812,C
C1584966889,C
C1036650085,C
C1983397199,C
C1351269492,C
C453897346,C
C710618510,C
C289965777,C
C109805760,C
C2126538475,C
C654867484,C
C16940158,C
C2070408442,C
C1329487815,C
C829975560,C
C533314653,C
C1856074748,C
C162432528,C
C1131884196,C
C1911904419,C
C1515380417,C
C380731833,C
C1212692405,C
C1979854641,C
C1999663359,C
C1223730292,C
C1999783980,C
C1761101438,C
C931521264,C
C1846853736,C
C482899657,C
C2138856389,C
C373862821,C
C870356100,C
C1717795457,C
C1635910106,C
C907528506,C
C1970471613,C
C32558037,C
C1020546526,C
C2140905252,C
C1772283734,C
C2019241168,C
C1909527577,C
C983652380,C
C1608782511,C
C676733666,C
C408079205,C
C31838536,C
C1998756737,C
C1750635867,C
C722954269,C
C1367698199,C
C1822215081,C
C179332971,C
C1568483830,C
C1492529969,C
C2136238029,C
C802537858,C
C1963395353,C
C1227444456,C
C874958658,C
C1268913839,C
C571696283,C
C1520223618,C
C1149645055,C
C1650424392,C
C1679134628,C
C252935245,C
C837464075,C
C1707134322,C
C1670945356,C
C1083605162,C
C1035275557,C
C1720256828,C
C1838733636,C
C456660755,C
C79951219,C
C1888936501,C
C338408648,C
C555053395,C
C1927136049,C
C910427131,C
C1690000328,C
C176390922,C
C1993856675,C
C2095212735,C
C21544738,C
C139028296,C
C1806925834,C
C1726076966,C
C1130239772,C
C573270591,C
C1207049908,C
C1905258398,C
C809677827,C
C1560394123,C
C1526377181,C
C1738709925,C
C528486707,C
C1161159711,C
C115707854,C
C749892305,C
C628578638,C
C1875243671,C
C1084623990,C
C1768918738,C
C385209439,C
C1417837233,C
C1835277194,C
C293003507,C
C1825456600,C
C1978461597,C
C1033921978,C
C545142751,C
C1373326898,C
C1575335087,C
C428683989,C
C1056874110,C
C955071434,C
C439464764,C
C2094498681,C
C690442761,C
C2141919864,C
C1673843685,C
C1587643191,C
C1791664104,C
C147671870,C
C280339980,C
C503724501,C
C676035705,C
C2095247665,C
C1023551084,C
C1146494357,C
C797825124,C
C484904026,C
C936451148,C
C1478119044,C
C2035157291,C
C485214392,C
C225886337,C
C185016231,C
C733845370,C
C1795295,C
C915028332,C
C54851371,C
C1003741197,C
C1621343560,C
C1108880373,C
C1391703729,C
C1774700990,C
C732924093,C
C1096551373,C
C110351076,C
C1360761487,C
C912218829,C
C1020268899,C
C1328619186,C
C213157987,C
C707039983,C
C2022499393,C
C1704705883,C
C460685151,C
C430924561,C
C141309778,C
C943173894,C
C402161930,C
C569880173,C
C1941295125,C
C558400671,C
C1035441334,C
C948170948,C
C1987885190,C
C548554487,C
C2084101815,C
C888790053,C
C924291724,C
C1481088608,C
C1390462767,C
C5272295,C
C1308788833,C
C1436025461,C
C2080973968,C
C1417773638,C
C36219059,C
C2133722439,C
C1505056771,C
C1229725153,C
C879839384,C
C1990417727,C
C1310299654,C
C602426084,C
C755656980,C
C2018719519,C
C363126293,C
C1544409722,C
C1839961526,C
C999318802,C
C383943825,C
C1496808239,C
C28504171,C
C267452646,C
C877036651,C
C1595106922,C
C792651637,C
C1772396080,C
C430667464,C
C7509737,C
C1897110808,C
C2122166618,C
C731157772,C
C27246630,C
C608219722,C
C1821374502,C
C653347115,C
C1108635090,C
C199493859,C
C1723186128,C
C1347259085,C
C1229716885,C
C92805602,C
C1544203304,C
C60777377,C
C454838857,C
C725965711,C
C754902447,C
C1428760355,C
C1451461351,C
C2073422659,C
C635739031,C
C620061851,C
C710536530,C
C973279667,C
C404035261,C
C1167105761,C
C1698844307,C
C870245711,C
C1180847965,C
C428343058,C
C1078209136,C
C172689621,C
C1860405636,C
C143500804,C
C414566710,C
C39420818,C
C1994850234,C
C1408623271,C
C1185250980,C
C877614645,C
C1841119507,C
C272763259,C
C1435012203,C
C390787960,C
C502818292,C
C31847951,C
C1958206918,C
C1956060083,C
C1915696424,C
C1897080488,C
C977627838,C
C1588274712,C
C1274910960,C
C722855847,C
C1493770976,C
C329702102,C
C1833923167,C
C1611197519,C
C677250979,C
C25477587,C
C1493693019,C
C378242927,C
C1224347529,C
C858959216,C
C2122561509,C
C1698317518,C
C1530003925,C
C304358365,C
C15998384,C
C1030294685,C
C1131402523,C
C1355847784,C
C53932340,C
C2092527101,C
C564954470,C
C469970585,C
C1480465445,C
C1012201968,C
C1425068388,C
C218134122,C
C951381310,C
C347403887,C
C1055490123,C
C64390874,C
C200762864,C
C1936716443,C
C1251140751,C
C1212143381,C
C14926393,C
C1022075191,C
C1619687935,C
C237123724,C
C1231621270,C
C1799572113,C
C1130770229,C
C520013363,C
C613574445,C
C1995047813,C
C996937120,C
C1131542233,C
C434935992,C
C1612087720,C
C795405272,C
C1833392383,C
C2117251684,C
C908339930,C
C492567713,C
C260657856,C
C814253081,C
C1539355104,C
C126173056,C
C2110950360,C
C1869924417,C
C1115600192,C
C1177644570,C
C980267936,C
C83368332,C
C967325382,C
C404157518,C
C199205257,C
C361119550,C
C384988160,C
C818774214,C
C590203371,C
C1918398505,C
C736248524,C
C2090764492,C
C1847025661,C
C2050862672,C
C226411518,C
C934206138,C
C412631050,C
C611266537,C
C1171719108,C
C1309646295,C
C1555514424,C
C238141898,C
C1202836602,C
C1954089665,C
C1882912047,C
C830500142,C
C776636792,C
C1216348936,C
C1641203664,C
C752338814,C
C664375770,C
C1427622325,C
C1440057381,C
C147611805,C
C1182199361,C
C682812632,C
C243985097,C
C1438388258,C
C906878138,C
C68542606,C
C1564763592,C
C107421923,C
C1090180826,C
C680966309,C
C539112012,C
C1000331499,C
C150631994,C
C288028999,C
C1226174748,C
C1957036877,C
C2008721842,C
C1045907901,C
C481501970,C
C564539602,C
C512452736,C
C413407419,C
C1989519123,C
C2081855471,C
C1032257586,C
C1438426689,C
C557991022,C
C385531487,C
C1232936548,C
C1136940634,C
C156998155,C
C861814008,C
C2102169446,C
C1312763327,C
C309396822,C
C1887081791,C
C1507825825,C
C1590395791,C
C1802836404,C
C1783297640,C
C156667747,C
C981150535,C
C1767197728,C
C1794935564,C
C1446204747,C
C1478089428,C
C1014836767,C
C1848884000,C
C609821524,C
C1683118896,C
C1087011428,C
C169063525,C
C1985230614,C
C605171676,C
C997831977,C
C358852719,C
C1897380922,C
C1297114741,C
C433434027,C
C2036267010,C
C499091192,C
C1324033502,C
C1121745558,C
C1736726302,C
C1314309760,C
C1491592299,C
C1536431986,C
C856130608,C
C1121544647,C
C963556658,C
C1055486644,C
C760450664,C
C48767001,C
C41608153,C
C949298943,C
C1847166254,C
C1536697892,C
C881015352,C
C8683069,C
C786682293,C
C1045010197,C
C1499124218,C
C470813600,C
C1217691903,C
C1055229266,C
C1768255591,C
C714810445,C
C754656244,C
C1998001262,C
C446736927,C
C16325193,C
C1573553725,C
C1723460837,C
C93029776,C
C1375978020,C
C370286354,C
C1928511168,C
C584485485,C
C801354252,C
C808573530,C
C1776150191,C
C1605191910,C
C983847519,C
C1137669976,C
C1163145453,C
C1880071414,C
C1653177736,C
C1924819365,C
C622490191,C
C465687817,C
C522510187,C
C1194985107,C
C64015154,C
C25036010,C
C199871794,C
C943089386,C
C857169298,C
C1550140499,C
C740117332,C
C1535142828,C
C667183051,C
C286737908,C
C135832352,C
C1970047529,C
C1447355548,C
C439106638,C
C1364881134,C
C844182795,C
C1739433736,C
C932539468,C
C1331185577,C
C1635608986,C
C1397478591,C
C634712407,C
C1480188432,C
C348233249,C
C1071813500,C
C591000651,C
C1279016779,C
C1506089450,C
C962033855,C
C293823168,C
C1155646394,C
C657363011,C
