CONTRACT_ID,SUB_ID,PLAN_TYPE,MONTHLY_RATE_USD,DATA_LIMIT_GB,CONTRACT_START_DATE,CONTRACT_END_DATE,TERM_MONTHS,AUTO_RENEW,EARLY_TERMINATION_FEE_USD,STATUS
CTR-53FFD1EB,SUB-CON-01090,STANDARD,59.99,50,2025-11-09,2027-11-09,24,True,240,ACTIVE
CTR-99823CB4,SUB-CON-01091,PREMIUM,99.99,100,2021-08-17,2023-08-17,24,False,240,ACTIVE
CTR-747A7BAC,SUB-CON-01092,PREMIUM,99.99,100,2024-02-14,2025-02-14,12,True,120,ACTIVE
CTR-38F4B819,SUB-CON-01093,STANDARD,59.99,50,2023-04-14,2025-04-14,24,True,240,ACTIVE
CTR-EFF6C41C,SUB-CON-01094,BASIC,29.99,10,2022-12-12,2023-12-12,12,True,120,ACTIVE
CTR-9E44C5AF,SUB-CON-01095,BASIC,29.99,10,2023-10-11,2024-10-11,12,True,120,ACTIVE
CTR-EBCDAD85,SUB-CON-01096,STANDARD,59.99,50,2024-05-30,2025-05-30,12,False,120,ACTIVE
CTR-00F322D0,SUB-CON-01097,PREMIUM,99.99,100,2022-02-20,2024-02-20,24,False,240,ACTIVE
CTR-3F36F300,SUB-CON-01098,STANDARD,59.99,50,2023-07-23,2024-07-23,12,True,120,ACTIVE
CTR-3A8FF93E,SUB-CON-01099,STANDARD,59.99,50,2024-04-18,2026-04-18,24,True,240,ACTIVE
CTR-FFB686E4,SUB-CON-01100,PREMIUM,99.99,100,2022-12-28,2023-12-28,12,True,120,ACTIVE
CTR-2F9209FE,SUB-CON-01101,BASIC,29.99,10,2022-02-25,2023-02-25,12,False,120,ACTIVE
CTR-F6A6164B,SUB-CON-01102,BASIC,29.99,10,2025-11-25,2026-11-25,12,True,120,ACTIVE
CTR-D55D59ED,SUB-CON-01103,STANDARD,59.99,50,2022-09-30,2023-09-30,12,False,120,ACTIVE
CTR-2AF6E2D8,SUB-CON-01104,BASIC,29.99,10,2024-01-08,2025-01-08,12,True,120,ACTIVE
CTR-736F82FF,SUB-CON-01105,BASIC,29.99,10,2021-08-29,2023-08-29,24,False,240,ACTIVE
CTR-10BBEED7,SUB-CON-01106,STANDARD,59.99,50,2023-02-24,2025-02-24,24,False,240,ACTIVE
CTR-0BA42309,SUB-CON-01107,PREMIUM,99.99,100,2024-05-13,2026-05-13,24,True,240,ACTIVE
CTR-F2ACF3FC,SUB-CON-01108,PREMIUM,99.99,100,2024-09-20,2025-09-20,12,False,120,ACTIVE
CTR-AF795462,SUB-CON-01109,PREMIUM,99.99,100,2021-12-17,2023-12-17,24,False,240,ACTIVE
CTR-06D9E391,SUB-CON-01110,PREMIUM,99.99,100,2024-05-22,2026-05-22,24,True,240,ACTIVE
CTR-67F2A7FB,SUB-CON-01111,BASIC,29.99,10,2024-06-29,2026-06-29,24,True,240,ACTIVE
CTR-683164FF,SUB-CON-01112,BASIC,29.99,10,2023-07-13,2024-07-13,12,True,120,ACTIVE
CTR-527666D3,SUB-CON-01113,STANDARD,59.99,50,2022-08-27,2024-08-27,24,True,240,ACTIVE
CTR-6374911B,SUB-CON-01114,STANDARD,59.99,50,2021-04-05,2022-04-05,12,False,120,ACTIVE
CTR-0FBA1017,SUB-CON-01115,PREMIUM,99.99,100,2024-05-02,2026-05-02,24,True,240,ACTIVE
CTR-F3596C29,SUB-CON-01116,STANDARD,59.99,50,2021-04-01,2022-04-01,12,True,120,ACTIVE
CTR-99755D8D,SUB-CON-01117,BASIC,29.99,10,2022-06-12,2023-06-12,12,False,120,ACTIVE
CTR-60EA07DC,SUB-CON-01118,PREMIUM,99.99,100,2024-07-13,2025-07-13,12,True,120,ACTIVE
CTR-95790A83,SUB-CON-01119,BASIC,29.99,10,2025-03-24,2026-03-24,12,False,120,ACTIVE
CTR-45892470,SUB-CON-01120,PREMIUM,99.99,100,2024-09-12,2026-09-12,24,False,240,ACTIVE
CTR-11C00766,SUB-CON-01121,BASIC,29.99,10,2021-06-18,2022-06-18,12,True,120,ACTIVE
CTR-A64E3E94,SUB-CON-01122,BASIC,29.99,10,2025-03-04,2027-03-04,24,True,240,ACTIVE
CTR-1B4522CF,SUB-CON-01123,PREMIUM,99.99,100,2022-08-17,2023-08-17,12,True,120,ACTIVE
CTR-EBDDCD37,SUB-CON-01124,PREMIUM,99.99,100,2021-11-15,2022-11-15,12,True,120,ACTIVE
CTR-77F1EE38,SUB-CON-01125,PREMIUM,99.99,100,2023-06-09,2025-06-09,24,True,240,ACTIVE
CTR-71CBC95C,SUB-CON-01126,BASIC,29.99,10,2021-04-27,2022-04-27,12,False,120,ACTIVE
CTR-C3E5642F,SUB-CON-01127,PREMIUM,99.99,100,2024-07-30,2026-07-30,24,True,240,ACTIVE
CTR-7B002E16,SUB-CON-01128,PREMIUM,99.99,100,2021-05-03,2022-05-03,12,True,120,ACTIVE
CTR-4F586137,SUB-CON-01129,STANDARD,59.99,50,2025-04-14,2026-04-14,12,False,120,ACTIVE
CTR-33B58BA1,SUB-CON-01130,BASIC,29.99,10,2024-05-02,2025-05-02,12,True,120,ACTIVE
CTR-097703B3,SUB-CON-01131,BASIC,29.99,10,2025-11-29,2026-11-29,12,True,120,ACTIVE
CTR-1C536E83,SUB-CON-01132,PREMIUM,99.99,100,2023-05-17,2025-05-17,24,True,240,ACTIVE
CTR-713DD54E,SUB-CON-01133,STANDARD,59.99,50,2025-05-24,2026-05-24,12,True,120,ACTIVE
CTR-C24697A3,SUB-CON-01134,BASIC,29.99,10,2025-11-01,2026-11-01,12,True,120,ACTIVE
CTR-FE219E91,SUB-CON-01135,BASIC,29.99,10,2024-07-08,2026-07-08,24,True,240,ACTIVE
